hour,solar,wind_offshore,wind_onshore,load,hour_of_day
2018-05-29 11:00:00,2151.478,672.749,696.075,59344.0,11
2018-05-29 12:00:00,2032.804,746.499,721.93,60410.0,12
2018-05-29 13:00:00,1699.439,743.001,766.43,61801.0,13
2018-05-29 14:00:00,1001.875,775.749,822.226,63332.0,14
2018-05-29 15:00:00,466.083,784.25,829.649,64415.0,15
2018-05-29 16:00:00,196.577,729.751,833.944,61998.0,16
2018-05-29 17:00:00,90.499,660.5,769.529,60115.0,17
2018-05-29 18:00:00,28.037,626.25,563.145,58586.0,18
2018-05-29 19:00:00,1.562,594.75,236.034,57020.0,19
2018-05-29 20:00:00,0.0,577.251,166.323,54324.0,20
2018-05-29 21:00:00,0.0,86.5,83.503,50388.0,21
2018-05-29 22:00:00,0.0,45.5,27.411,46774.0,22
2018-05-29 23:00:00,0.0,41.5,89.077,44278.0,23
2018-05-30 00:00:00,0.0,144.25,92.357,43155.0,0
2018-05-30 01:00:00,0.0,104.749,89.397,42678.0,1
2018-05-30 02:00:00,0.0,155.499,73.001,42560.0,2
2018-05-30 03:00:00,0.839,80.0,48.196,43070.0,3
2018-05-30 04:00:00,63.607,56.25,29.234,47151.0,4
2018-05-30 05:00:00,234.934,107.75,30.158,53808.0,5
2018-05-30 06:00:00,542.866,105.0,31.335,58381.0,6
2018-05-30 07:00:00,872.163,120.5,30.396,59541.0,7
2018-05-30 08:00:00,1340.421,77.249,29.067,59019.0,8
2018-05-30 09:00:00,1761.85,79.5,25.828,58602.0,9
2018-05-30 10:00:00,1998.813,66.5,41.771,58021.0,10
2018-05-30 11:00:00,2022.054,21.0,53.793,58377.0,11
2018-05-30 12:00:00,1869.04,8.25,78.261,58578.0,12
2018-05-30 13:00:00,1654.111,11.499,53.017,58795.0,13
2018-05-30 14:00:00,1406.675,24.0,74.094,59516.0,14
2018-05-30 15:00:00,1246.448,35.5,94.062,59926.0,15
2018-05-30 16:00:00,888.282,21.0,109.259,58045.0,16
2018-05-30 17:00:00,455.243,14.5,146.704,57128.0,17
2018-05-30 18:00:00,213.903,41.501,130.391,56239.0,18
2018-05-30 19:00:00,34.06,60.501,128.904,54959.0,19
2018-05-30 20:00:00,0.0,75.0,106.63,53945.0,20
2018-05-30 21:00:00,0.0,53.75,55.239,51243.0,21
2018-05-30 22:00:00,0.0,47.75,33.35,47296.0,22
2018-05-30 23:00:00,0.0,32.749,22.929,44508.0,23
2018-05-31 00:00:00,0.0,53.499,18.939,43165.0,0
2018-05-31 01:00:00,0.0,88.501,17.85,42592.0,1
2018-05-31 02:00:00,0.0,74.75,12.731,42610.0,2
2018-05-31 03:00:00,2.988,66.501,7.741,43105.0,3
2018-05-31 04:00:00,90.025,32.499,9.834,47211.0,4
2018-05-31 05:00:00,300.401,39.0,37.433,54300.0,5
2018-05-31 06:00:00,563.005,39.25,79.191,58826.0,6
2018-05-31 07:00:00,847.763,42.75,97.883,60759.0,7
2018-05-31 08:00:00,990.7,51.0,99.562,61587.0,8
2018-05-31 09:00:00,998.862,45.501,237.012,62343.0,9
2018-05-31 10:00:00,1260.195,86.249,278.733,61453.0,10
2018-05-31 11:00:00,1292.667,129.0,416.568,60817.0,11
2018-05-31 12:00:00,1481.013,59.25,313.888,59932.0,12
2018-05-31 13:00:00,1601.401,62.748,699.07,59159.0,13
2018-05-31 14:00:00,1299.613,59.25,647.117,59968.0,14
2018-05-31 15:00:00,1026.004,60.501,428.0,60746.0,15
2018-05-31 16:00:00,749.256,46.249,322.649,58930.0,16
2018-05-31 17:00:00,534.506,12.25,136.508,57826.0,17
2018-05-31 18:00:00,239.891,13.5,65.753,56944.0,18
2018-05-31 19:00:00,44.362,17.25,12.59,55443.0,19
2018-05-31 20:00:00,0.0,28.25,0.0,54275.0,20
2018-05-31 21:00:00,0.0,29.25,0.0,51526.0,21
2018-05-31 22:00:00,0.0,12.749,0.0,47393.0,22
2018-05-31 23:00:00,0.0,44.0,2.179,44481.0,23
2018-06-01 00:00:00,0.0,107.0,0.0,43272.0,0
2018-06-01 01:00:00,0.0,21.0,0.0,42745.0,1
2018-06-01 02:00:00,0.0,26.749,0.0,42958.0,2
2018-06-01 03:00:00,1.142,3.75,0.0,43471.0,3
2018-06-01 04:00:00,57.645,0.501,0.0,47246.0,4
2018-06-01 05:00:00,190.249,2.75,0.0,53859.0,5
2018-06-01 06:00:00,408.237,5.75,15.912,58823.0,6
2018-06-01 07:00:00,690.499,6.249,119.862,60280.0,7
2018-06-01 08:00:00,964.722,10.499,238.094,60211.0,8
2018-06-01 09:00:00,1125.361,33.251,308.12,60410.0,9
2018-06-01 10:00:00,1049.572,30.0,316.516,60335.0,10
2018-06-01 11:00:00,860.315,23.0,369.593,60731.0,11
2018-06-01 12:00:00,885.66,19.251,410.517,60173.0,12
2018-06-01 13:00:00,781.82,38.0,553.644,59471.0,13
2018-06-01 14:00:00,703.872,51.25,766.278,58972.0,14
2018-06-01 15:00:00,515.82,94.75,907.024,59840.0,15
2018-06-01 16:00:00,185.72,69.0,555.046,58283.0,16
2018-06-01 17:00:00,95.274,56.001,333.848,56645.0,17
2018-06-01 18:00:00,59.819,28.75,437.543,54866.0,18
2018-06-01 19:00:00,9.455,21.5,485.769,53142.0,19
2018-06-01 20:00:00,0.0,59.499,418.302,51417.0,20
2018-06-01 21:00:00,0.0,80.75,394.024,48844.0,21
2018-06-01 22:00:00,0.0,74.5,438.055,45614.0,22
2018-06-01 23:00:00,0.0,88.25,377.64,43082.0,23
2018-06-02 00:00:00,0.0,55.25,272.243,41598.0,0
2018-06-02 01:00:00,0.0,117.25,238.943,40605.0,1
2018-06-02 02:00:00,0.0,164.751,321.818,39963.0,2
2018-06-02 03:00:00,0.0,99.5,346.013,39594.0,3
2018-06-02 04:00:00,14.959,114.0,316.547,40482.0,4
2018-06-02 05:00:00,55.716,106.75,416.153,43290.0,5
2018-06-02 06:00:00,110.84,128.5,477.337,47130.0,6
2018-06-02 07:00:00,208.359,84.75,472.933,50378.0,7
2018-06-02 08:00:00,389.183,98.25,577.601,51522.0,8
2018-06-02 09:00:00,535.469,108.5,707.299,51216.0,9
2018-06-02 10:00:00,640.657,122.25,624.255,50599.0,10
2018-06-02 11:00:00,765.954,194.5,567.56,49674.0,11
2018-06-02 12:00:00,737.105,185.502,545.702,48909.0,12
2018-06-02 13:00:00,746.259,145.0,527.183,48257.0,13
2018-06-02 14:00:00,795.712,98.748,602.665,48241.0,14
2018-06-02 15:00:00,579.477,99.75,574.358,49416.0,15
2018-06-02 16:00:00,433.735,125.25,453.521,49738.0,16
2018-06-02 17:00:00,292.835,47.25,328.586,49107.0,17
2018-06-02 18:00:00,137.223,39.0,253.775,48299.0,18
2018-06-02 19:00:00,26.947,35.5,156.98,47485.0,19
2018-06-02 20:00:00,0.0,36.249,45.139,47290.0,20
2018-06-02 21:00:00,0.0,72.75,19.251,45333.0,21
2018-06-02 22:00:00,0.0,56.75,13.116,42768.0,22
2018-06-02 23:00:00,0.0,41.75,11.175,40413.0,23
2018-06-03 00:00:00,0.0,61.999,14.73,39155.0,0
2018-06-03 01:00:00,0.0,61.25,32.152,38310.0,1
2018-06-03 02:00:00,0.0,59.5,5.523,37759.0,2
2018-06-03 03:00:00,0.891,40.25,2.6,36760.0,3
2018-06-03 04:00:00,55.799,12.751,0.0,36272.0,4
2018-06-03 05:00:00,205.251,34.5,8.309,37363.0,5
2018-06-03 06:00:00,411.17,20.5,40.342,39425.0,6
2018-06-03 07:00:00,760.952,15.249,89.163,41526.0,7
2018-06-03 08:00:00,1082.246,12.25,56.465,42348.0,8
2018-06-03 09:00:00,1258.624,17.75,34.871,42538.0,9
2018-06-03 10:00:00,1687.298,13.5,15.192,42885.0,10
2018-06-03 11:00:00,1667.116,6.75,14.531,42489.0,11
2018-06-03 12:00:00,1697.021,3.75,40.761,41922.0,12
2018-06-03 13:00:00,1622.925,9.749,87.974,41474.0,13
2018-06-03 14:00:00,1497.698,19.249,144.158,42298.0,14
2018-06-03 15:00:00,1344.14,22.75,211.313,44728.0,15
2018-06-03 16:00:00,970.503,27.249,337.997,46566.0,16
2018-06-03 17:00:00,615.687,33.25,366.322,47155.0,17
2018-06-03 18:00:00,266.712,31.999,254.016,47772.0,18
2018-06-03 19:00:00,36.632,33.0,168.803,47738.0,19
2018-06-03 20:00:00,0.0,28.249,110.871,47923.0,20
2018-06-03 21:00:00,0.0,30.25,83.488,45666.0,21
2018-06-03 22:00:00,0.0,33.25,67.264,42722.0,22
2018-06-03 23:00:00,0.0,41.751,67.739,40765.0,23
2018-06-04 00:00:00,0.0,56.25,62.237,40226.0,0
2018-06-04 01:00:00,0.0,54.5,80.534,39830.0,1
2018-06-04 02:00:00,0.0,50.75,69.784,40035.0,2
2018-06-04 03:00:00,1.441,67.75,65.931,40685.0,3
2018-06-04 04:00:00,42.331,38.001,61.251,45048.0,4
2018-06-04 05:00:00,144.161,7.5,56.774,51821.0,5
2018-06-04 06:00:00,299.512,6.25,58.41,57237.0,6
2018-06-04 07:00:00,517.549,10.5,91.119,58858.0,7
2018-06-04 08:00:00,762.628,29.25,108.139,58714.0,8
2018-06-04 09:00:00,995.157,33.001,159.593,58605.0,9
2018-06-04 10:00:00,1197.966,36.751,222.941,57397.0,10
2018-06-04 11:00:00,1376.753,67.5,236.428,57133.0,11
2018-06-04 12:00:00,1555.707,113.999,266.372,56145.0,12
2018-06-04 13:00:00,1559.182,112.0,316.443,55961.0,13
2018-06-04 14:00:00,1336.713,104.75,441.773,56686.0,14
2018-06-04 15:00:00,1031.043,118.998,516.141,57903.0,15
2018-06-04 16:00:00,783.046,152.5,567.073,56556.0,16
2018-06-04 17:00:00,462.211,160.5,591.605,55767.0,17
2018-06-04 18:00:00,188.752,202.751,560.8,54531.0,18
2018-06-04 19:00:00,22.775,250.25,488.901,53346.0,19
2018-06-04 20:00:00,0.0,227.751,404.563,52262.0,20
2018-06-04 21:00:00,0.0,182.999,317.728,49353.0,21
2018-06-04 22:00:00,0.0,132.75,262.776,45584.0,22
2018-06-04 23:00:00,0.0,117.999,191.113,42956.0,23
2018-06-05 00:00:00,0.0,138.249,212.754,41937.0,0
2018-06-05 01:00:00,0.0,195.25,226.152,41403.0,1
2018-06-05 02:00:00,0.0,214.499,223.051,41255.0,2
2018-06-05 03:00:00,0.192,209.001,216.361,42085.0,3
2018-06-05 04:00:00,25.677,166.5,273.017,46388.0,4
2018-06-05 05:00:00,97.707,131.25,283.091,53007.0,5
2018-06-05 06:00:00,202.545,118.25,280.335,57462.0,6
2018-06-05 07:00:00,344.197,98.25,293.783,59343.0,7
2018-06-05 08:00:00,535.829,56.251,304.624,58935.0,8
2018-06-05 09:00:00,806.65,40.999,297.405,58212.0,9
2018-06-05 10:00:00,1085.571,41.001,269.673,56692.0,10
2018-06-05 11:00:00,1393.406,46.999,223.629,55770.0,11
2018-06-05 12:00:00,1838.197,58.25,264.295,54391.0,12
2018-06-05 13:00:00,1919.186,65.25,304.348,53785.0,13
2018-06-05 14:00:00,1811.934,75.0,350.741,54016.0,14
2018-06-05 15:00:00,1568.86,92.5,481.418,55375.0,15
2018-06-05 16:00:00,1182.335,109.5,632.237,54214.0,16
2018-06-05 17:00:00,732.691,118.75,864.999,53994.0,17
2018-06-05 18:00:00,323.618,114.501,849.339,53385.0,18
2018-06-05 19:00:00,59.043,105.751,564.204,52385.0,19
2018-06-05 20:00:00,0.0,100.001,369.177,51416.0,20
2018-06-05 21:00:00,0.0,62.5,230.968,49086.0,21
2018-06-05 22:00:00,0.0,52.5,177.341,45331.0,22
2018-06-05 23:00:00,0.0,47.75,189.602,42747.0,23
2018-06-06 00:00:00,0.0,36.25,114.163,41581.0,0
2018-06-06 01:00:00,0.0,36.501,78.347,40986.0,1
2018-06-06 02:00:00,0.0,37.501,94.589,40794.0,2
2018-06-06 03:00:00,3.99,31.5,65.424,41035.0,3
2018-06-06 04:00:00,108.357,22.749,54.243,44766.0,4
2018-06-06 05:00:00,387.717,27.75,117.06,50559.0,5
2018-06-06 06:00:00,807.503,29.0,206.076,54438.0,6
2018-06-06 07:00:00,1288.099,35.25,218.082,55596.0,7
2018-06-06 08:00:00,1728.936,57.0,263.247,55122.0,8
2018-06-06 09:00:00,2082.848,101.75,302.092,54791.0,9
2018-06-06 10:00:00,2325.173,120.249,357.638,54143.0,10
2018-06-06 11:00:00,2440.154,129.0,379.462,54621.0,11
2018-06-06 12:00:00,2421.618,162.0,467.675,54856.0,12
2018-06-06 13:00:00,2244.369,194.25,451.016,55236.0,13
2018-06-06 14:00:00,1985.438,218.5,453.257,56052.0,14
2018-06-06 15:00:00,1612.895,246.499,550.15,57641.0,15
2018-06-06 16:00:00,1179.312,291.25,562.894,56596.0,16
2018-06-06 17:00:00,711.238,333.498,487.068,56256.0,17
2018-06-06 18:00:00,308.324,280.5,394.429,55514.0,18
2018-06-06 19:00:00,58.384,229.749,241.329,54494.0,19
2018-06-06 20:00:00,0.0,205.75,123.248,53359.0,20
2018-06-06 21:00:00,0.0,212.75,83.974,50728.0,21
2018-06-06 22:00:00,0.0,246.75,68.564,47203.0,22
2018-06-06 23:00:00,0.0,276.75,55.422,44211.0,23
2018-06-07 00:00:00,0.0,216.749,40.41,42953.0,0
2018-06-07 01:00:00,0.0,158.5,19.538,42402.0,1
2018-06-07 02:00:00,0.0,94.0,16.181,42153.0,2
2018-06-07 03:00:00,5.301,91.5,0.0,42149.0,3
2018-06-07 04:00:00,115.139,63.25,0.0,46120.0,4
2018-06-07 05:00:00,374.16,19.75,6.04,52270.0,5
2018-06-07 06:00:00,742.538,7.75,0.0,56677.0,6
2018-06-07 07:00:00,1168.538,2.25,11.713,58366.0,7
2018-06-07 08:00:00,1509.534,5.75,24.912,58042.0,8
2018-06-07 09:00:00,1820.187,0.25,42.778,57682.0,9
2018-06-07 10:00:00,2070.686,1.5,40.322,56835.0,10
2018-06-07 11:00:00,2217.796,9.0,47.596,57213.0,11
2018-06-07 12:00:00,2122.101,23.249,42.823,57540.0,12
2018-06-07 13:00:00,1972.435,33.501,86.118,58198.0,13
2018-06-07 14:00:00,1675.84,39.75,247.25,59193.0,14
2018-06-07 15:00:00,1237.167,52.251,384.529,60169.0,15
2018-06-07 16:00:00,822.711,70.0,521.854,59076.0,16
2018-06-07 17:00:00,473.047,65.251,650.144,57931.0,17
2018-06-07 18:00:00,214.209,61.0,477.82,56828.0,18
2018-06-07 19:00:00,51.513,60.5,235.253,55024.0,19
2018-06-07 20:00:00,0.0,60.501,136.378,53783.0,20
2018-06-07 21:00:00,0.0,46.5,68.349,51286.0,21
2018-06-07 22:00:00,0.0,31.251,53.54,47594.0,22
2018-06-07 23:00:00,0.0,39.5,52.803,44824.0,23
2018-06-08 00:00:00,0.0,53.75,88.484,43516.0,0
2018-06-08 01:00:00,0.0,40.75,114.15,42956.0,1
2018-06-08 02:00:00,0.0,74.001,96.157,42785.0,2
2018-06-08 03:00:00,3.84,104.001,92.641,43421.0,3
2018-06-08 04:00:00,61.692,141.249,112.579,47281.0,4
2018-06-08 05:00:00,167.294,131.251,155.93,53839.0,5
2018-06-08 06:00:00,287.594,102.5,146.372,59056.0,6
2018-06-08 07:00:00,389.064,97.749,113.839,61343.0,7
2018-06-08 08:00:00,512.323,75.75,95.049,61591.0,8
2018-06-08 09:00:00,538.066,72.251,125.825,62069.0,9
2018-06-08 10:00:00,621.029,54.5,99.48,61238.0,10
2018-06-08 11:00:00,791.569,49.749,83.78,60957.0,11
2018-06-08 12:00:00,783.268,46.5,113.32,60005.0,12
2018-06-08 13:00:00,978.673,69.5,245.096,58452.0,13
2018-06-08 14:00:00,1137.994,124.248,409.584,58528.0,14
2018-06-08 15:00:00,753.081,187.749,506.552,59074.0,15
2018-06-08 16:00:00,452.541,257.499,494.929,57563.0,16
2018-06-08 17:00:00,247.809,238.248,452.691,56032.0,17
2018-06-08 18:00:00,95.167,196.25,411.119,54816.0,18
2018-06-08 19:00:00,14.976,144.0,242.61,52903.0,19
2018-06-08 20:00:00,0.0,105.499,158.222,51400.0,20
2018-06-08 21:00:00,0.0,88.001,149.62,49253.0,21
2018-06-08 22:00:00,0.0,64.25,114.559,45823.0,22
2018-06-08 23:00:00,0.0,59.25,139.068,42897.0,23
2018-06-09 00:00:00,0.0,77.5,189.451,41512.0,0
2018-06-09 01:00:00,0.0,70.5,204.377,40478.0,1
2018-06-09 02:00:00,0.0,149.749,205.684,40042.0,2
2018-06-09 03:00:00,0.435,184.251,219.626,39373.0,3
2018-06-09 04:00:00,42.632,146.25,197.045,40236.0,4
2018-06-09 05:00:00,171.737,198.75,192.83,42873.0,5
2018-06-09 06:00:00,406.835,214.25,289.413,45625.0,6
2018-06-09 07:00:00,781.657,149.0,348.486,47983.0,7
2018-06-09 08:00:00,1277.629,141.25,388.945,48346.0,8
2018-06-09 09:00:00,1498.131,120.5,378.348,47696.0,9
2018-06-09 10:00:00,1883.986,121.75,375.248,46565.0,10
2018-06-09 11:00:00,2138.771,144.249,375.946,45364.0,11
2018-06-09 12:00:00,2054.63,139.999,454.467,45023.0,12
2018-06-09 13:00:00,1820.824,176.75,568.844,44963.0,13
2018-06-09 14:00:00,1632.007,189.25,773.569,45730.0,14
2018-06-09 15:00:00,1410.597,201.0,978.524,47328.0,15
2018-06-09 16:00:00,1038.477,220.75,1017.962,48422.0,16
2018-06-09 17:00:00,627.944,220.5,879.171,48734.0,17
2018-06-09 18:00:00,273.705,233.751,737.793,48495.0,18
2018-06-09 19:00:00,57.279,222.499,521.015,47726.0,19
2018-06-09 20:00:00,0.0,213.0,359.558,47977.0,20
2018-06-09 21:00:00,0.0,188.751,289.058,46251.0,21
2018-06-09 22:00:00,0.0,172.0,164.394,43508.0,22
2018-06-09 23:00:00,0.0,175.75,147.514,41069.0,23
2018-06-10 00:00:00,0.0,201.0,160.385,39907.0,0
2018-06-10 01:00:00,0.0,221.501,179.023,39021.0,1
2018-06-10 02:00:00,0.0,217.752,367.068,38537.0,2
2018-06-10 03:00:00,0.583,204.75,269.537,37628.0,3
2018-06-10 04:00:00,47.192,249.75,192.321,37209.0,4
2018-06-10 05:00:00,193.047,197.0,264.004,37969.0,5
2018-06-10 06:00:00,425.556,141.999,418.217,39647.0,6
2018-06-10 07:00:00,796.693,122.25,546.48,41792.0,7
2018-06-10 08:00:00,1148.007,93.0,457.168,42265.0,8
2018-06-10 09:00:00,1589.591,85.25,335.99,42283.0,9
2018-06-10 10:00:00,1883.734,127.5,355.849,42449.0,10
2018-06-10 11:00:00,1971.728,134.999,478.659,41864.0,11
2018-06-10 12:00:00,1934.84,153.999,613.444,41393.0,12
2018-06-10 13:00:00,1871.623,166.001,810.881,41106.0,13
2018-06-10 14:00:00,1730.485,246.0,986.481,42046.0,14
2018-06-10 15:00:00,1405.486,293.0,1199.159,45056.0,15
2018-06-10 16:00:00,1006.706,320.0,1188.632,46813.0,16
2018-06-10 17:00:00,657.095,328.5,1150.852,47626.0,17
2018-06-10 18:00:00,307.274,289.0,855.081,47952.0,18
2018-06-10 19:00:00,70.342,224.25,523.77,47654.0,19
2018-06-10 20:00:00,0.178,202.25,317.471,47836.0,20
2018-06-10 21:00:00,0.0,120.999,267.128,45613.0,21
2018-06-10 22:00:00,0.0,161.499,284.973,42850.0,22
2018-06-10 23:00:00,0.0,152.25,215.939,40995.0,23
2018-06-11 00:00:00,0.0,150.751,169.032,40156.0,0
2018-06-11 01:00:00,0.0,115.499,144.782,39586.0,1
2018-06-11 02:00:00,0.0,152.0,106.273,39770.0,2
2018-06-11 03:00:00,4.648,133.0,112.799,40310.0,3
2018-06-11 04:00:00,116.322,158.001,124.684,44574.0,4
2018-06-11 05:00:00,384.809,197.501,215.44,50751.0,5
2018-06-11 06:00:00,746.474,155.999,445.983,54784.0,6
2018-06-11 07:00:00,1203.781,107.499,554.367,55397.0,7
2018-06-11 08:00:00,1454.904,99.25,489.031,55260.0,8
2018-06-11 09:00:00,1724.857,116.0,485.004,55143.0,9
2018-06-11 10:00:00,2038.797,93.5,592.941,54014.0,10
2018-06-11 11:00:00,2152.899,124.0,718.665,54197.0,11
2018-06-11 12:00:00,2266.891,152.75,858.044,53918.0,12
2018-06-11 13:00:00,2214.222,211.999,1028.733,54249.0,13
2018-06-11 14:00:00,1804.288,270.5,1242.225,55189.0,14
2018-06-11 15:00:00,1372.236,309.75,1271.334,57003.0,15
2018-06-11 16:00:00,813.862,355.001,1183.266,55949.0,16
2018-06-11 17:00:00,476.195,288.252,1165.529,55031.0,17
2018-06-11 18:00:00,274.2,291.75,1207.594,53752.0,18
2018-06-11 19:00:00,83.636,401.748,1150.206,52438.0,19
2018-06-11 20:00:00,2.271,355.251,919.485,51445.0,20
2018-06-11 21:00:00,0.0,308.001,721.029,49037.0,21
2018-06-11 22:00:00,0.0,258.5,632.927,45176.0,22
2018-06-11 23:00:00,0.0,252.501,550.377,42767.0,23
2018-06-12 00:00:00,0.0,246.5,396.022,41720.0,0
2018-06-12 01:00:00,0.0,256.75,379.44,41070.0,1
2018-06-12 02:00:00,0.0,336.5,344.507,41049.0,2
2018-06-12 03:00:00,2.263,377.001,363.992,41397.0,3
2018-06-12 04:00:00,54.689,357.251,460.098,45296.0,4
2018-06-12 05:00:00,175.31,341.749,499.799,51802.0,5
2018-06-12 06:00:00,324.62,302.5,532.206,56473.0,6
2018-06-12 07:00:00,464.638,263.25,538.916,58219.0,7
2018-06-12 08:00:00,678.232,307.0,454.742,58297.0,8
2018-06-12 09:00:00,783.396,288.0,356.434,58468.0,9
2018-06-12 10:00:00,898.689,278.75,347.513,57907.0,10
2018-06-12 11:00:00,903.737,212.999,418.141,58469.0,11
2018-06-12 12:00:00,768.823,288.999,589.031,58400.0,12
2018-06-12 13:00:00,751.954,288.25,764.151,58057.0,13
2018-06-12 14:00:00,681.743,249.251,929.777,57787.0,14
2018-06-12 15:00:00,630.577,375.5,934.986,58016.0,15
2018-06-12 16:00:00,475.045,472.25,1049.209,55844.0,16
2018-06-12 17:00:00,305.134,484.499,1062.505,54768.0,17
2018-06-12 18:00:00,152.637,423.251,935.802,53270.0,18
2018-06-12 19:00:00,35.678,485.75,730.448,51960.0,19
2018-06-12 20:00:00,0.188,576.001,534.285,50763.0,20
2018-06-12 21:00:00,0.0,594.0,381.148,48291.0,21
2018-06-12 22:00:00,0.0,435.75,256.662,44625.0,22
2018-06-12 23:00:00,0.0,428.251,245.038,42165.0,23
2018-06-13 00:00:00,0.0,515.75,354.683,41071.0,0
2018-06-13 01:00:00,0.0,617.001,414.398,40682.0,1
2018-06-13 02:00:00,0.0,691.25,365.657,40585.0,2
2018-06-13 03:00:00,0.924,652.499,399.162,41305.0,3
2018-06-13 04:00:00,42.551,562.75,358.766,45031.0,4
2018-06-13 05:00:00,156.648,451.5,449.491,51166.0,5
2018-06-13 06:00:00,349.82,388.0,539.223,55777.0,6
2018-06-13 07:00:00,575.175,321.75,760.226,57407.0,7
2018-06-13 08:00:00,788.46,269.502,917.67,57196.0,8
2018-06-13 09:00:00,1038.557,333.75,877.729,56724.0,9
2018-06-13 10:00:00,1219.749,342.75,1048.997,56093.0,10
2018-06-13 11:00:00,1412.147,281.25,1182.654,56178.0,11
2018-06-13 12:00:00,1468.858,277.5,1059.771,55284.0,12
2018-06-13 13:00:00,1672.082,227.501,934.059,54645.0,13
2018-06-13 14:00:00,1312.714,165.5,769.592,54970.0,14
2018-06-13 15:00:00,1090.631,120.0,589.721,56310.0,15
2018-06-13 16:00:00,815.853,143.25,524.353,55016.0,16
2018-06-13 17:00:00,558.661,160.5,460.229,53921.0,17
2018-06-13 18:00:00,298.694,228.25,241.503,53030.0,18
2018-06-13 19:00:00,45.678,244.5,125.419,51915.0,19
2018-06-13 20:00:00,0.0,293.001,108.112,51025.0,20
2018-06-13 21:00:00,0.0,374.251,109.657,48866.0,21
2018-06-13 22:00:00,0.0,485.0,131.057,45167.0,22
2018-06-13 23:00:00,0.0,566.001,178.777,42481.0,23
2018-06-14 00:00:00,0.0,657.001,236.215,41232.0,0
2018-06-14 01:00:00,0.0,747.75,259.916,40645.0,1
2018-06-14 02:00:00,0.0,804.75,318.716,40515.0,2
2018-06-14 03:00:00,4.084,820.999,396.728,41033.0,3
2018-06-14 04:00:00,100.695,849.5,471.358,44740.0,4
2018-06-14 05:00:00,332.181,860.0,671.43,50637.0,5
2018-06-14 06:00:00,788.746,847.5,944.394,54425.0,6
2018-06-14 07:00:00,1228.479,833.75,1580.934,55282.0,7
2018-06-14 08:00:00,1572.513,868.251,2215.903,55382.0,8
2018-06-14 09:00:00,1444.463,879.0,2520.755,56754.0,9
2018-06-14 10:00:00,1262.169,864.5,2563.907,57412.0,10
2018-06-14 11:00:00,897.394,865.749,2547.885,58774.0,11
2018-06-14 12:00:00,749.573,884.249,2173.28,58893.0,12
2018-06-14 13:00:00,539.976,880.0,1895.343,59230.0,13
2018-06-14 14:00:00,443.537,880.0,2039.44,59621.0,14
2018-06-14 15:00:00,328.699,874.25,2015.667,60518.0,15
2018-06-14 16:00:00,275.324,870.501,1610.268,58283.0,16
2018-06-14 17:00:00,218.106,791.501,1409.647,56777.0,17
2018-06-14 18:00:00,118.85,598.75,963.709,55202.0,18
2018-06-14 19:00:00,39.531,316.752,585.039,53147.0,19
2018-06-14 20:00:00,0.997,141.75,257.611,51290.0,20
2018-06-14 21:00:00,0.0,46.25,90.519,48854.0,21
2018-06-14 22:00:00,0.0,29.749,29.405,45535.0,22
2018-06-14 23:00:00,0.0,41.75,17.641,43028.0,23
2018-06-15 00:00:00,0.0,49.751,1.929,41841.0,0
2018-06-15 01:00:00,0.0,35.0,0.0,41262.0,1
2018-06-15 02:00:00,0.0,63.499,0.0,41193.0,2
2018-06-15 03:00:00,3.868,75.5,0.0,41603.0,3
2018-06-15 04:00:00,76.243,92.75,0.0,45573.0,4
2018-06-15 05:00:00,263.221,68.999,0.0,51477.0,5
2018-06-15 06:00:00,629.598,34.752,0.0,55680.0,6
2018-06-15 07:00:00,1018.891,13.501,0.0,56842.0,7
2018-06-15 08:00:00,1407.105,11.5,16.521,56079.0,8
2018-06-15 09:00:00,1788.64,12.751,34.596,55877.0,9
2018-06-15 10:00:00,1963.379,8.249,25.414,55342.0,10
2018-06-15 11:00:00,1844.148,1.25,39.87,55337.0,11
2018-06-15 12:00:00,1847.901,4.25,41.433,55023.0,12
2018-06-15 13:00:00,1905.775,5.001,45.982,54477.0,13
2018-06-15 14:00:00,1548.975,2.75,50.107,54378.0,14
2018-06-15 15:00:00,1246.336,7.0,83.898,55581.0,15
2018-06-15 16:00:00,828.302,2.75,176.774,54760.0,16
2018-06-15 17:00:00,525.325,0.25,197.064,53471.0,17
2018-06-15 18:00:00,288.092,0.501,150.357,52284.0,18
2018-06-15 19:00:00,47.455,5.75,55.183,50745.0,19
2018-06-15 20:00:00,0.235,6.999,13.487,49955.0,20
2018-06-15 21:00:00,0.0,25.75,7.898,48260.0,21
2018-06-15 22:00:00,0.0,31.75,5.737,45186.0,22
2018-06-15 23:00:00,0.0,21.0,0.0,42313.0,23
2018-06-16 00:00:00,0.0,10.5,5.852,40907.0,0
2018-06-16 01:00:00,0.0,2.75,0.0,40077.0,1
2018-06-16 02:00:00,0.0,15.5,5.611,39685.0,2
2018-06-16 03:00:00,0.692,38.0,27.131,38889.0,3
2018-06-16 04:00:00,57.911,65.0,48.224,39330.0,4
2018-06-16 05:00:00,211.899,73.749,82.544,41473.0,5
2018-06-16 06:00:00,461.373,60.75,113.756,44389.0,6
2018-06-16 07:00:00,789.339,79.5,171.6,46838.0,7
2018-06-16 08:00:00,1043.376,99.251,337.679,47681.0,8
2018-06-16 09:00:00,1277.187,122.25,453.978,47619.0,9
2018-06-16 10:00:00,1499.533,139.75,702.454,46770.0,10
