Date,Median,75th Percentile,90th Percentile
2034-04-30,0.8586796385288078,0.9998402463416375,1.0354694070096702
2034-05-31,0.8615014815463367,1.001329571335022,1.0369123737262649
2034-06-30,0.8247997674147196,0.9568426459018816,0.9868248788493404
2034-07-31,0.8670155132193792,0.9980042455812157,1.0411905243001787
2034-08-31,0.8180121571069842,0.9401491639768383,0.9789291213733681
2034-09-30,0.8024335108065861,0.919396340140483,0.9625037298215966
2034-10-31,0.8417591034409604,0.958518304429576,1.0170077911814015
2034-11-30,0.832189723212436,0.9437284110690854,1.0039864729065124
2034-12-31,0.8694115075327731,0.9798823999053222,1.0473651696734028
2035-01-31,0.8736658050563452,1.005609510732581,1.052263417021428
2035-02-28,0.8913944394657015,1.0178399321375315,1.0673648985723252
2035-03-31,0.8989521995979433,1.0163008446419548,1.0735647778153494
2035-04-30,0.8408722468347526,0.9412611101160503,1.008052980680203
2035-05-31,0.846801016732788,0.9418959962999847,1.0088161622080112
2035-06-30,0.8042090671307862,0.8967814293626243,0.9601509615468755
2035-07-31,0.8465666910886105,0.9415376258431922,1.005819115155099
2035-08-31,0.7980982231825503,0.8834665783980064,0.9470314675942446
2035-09-30,0.7858833965143803,0.8630649073934584,0.9286147975112571
2035-10-31,0.8263968875881171,0.9018660569646466,0.9671579044955768
2035-11-30,0.8147679916939532,0.8855278196748075,0.9543762641025791
2035-12-31,0.8486771965927205,0.928563560435546,0.9991505368640567
2036-01-31,0.8566969196379627,0.9330784012897597,1.0075431615027444
2036-02-29,0.8680008258498317,0.9469748666902955,1.022333786992956
2036-03-31,0.8746525912593938,0.9531198738588694,1.0317738166914983
2036-04-30,0.8169344990434939,0.8913500250012296,0.9599241208932889
2036-05-31,0.8165701746567874,0.8948488942943924,0.9652836034062019
2036-06-30,0.7778644842556273,0.8475193752516302,0.9157057840684512
2036-07-31,0.8238591176741137,0.8880485544959433,0.9654067035676425
2036-08-31,0.7757941585463968,0.8369348053108772,0.9028252394623051
2036-09-30,0.7625796217565752,0.8245592134420163,0.8846032998375557
2036-10-31,0.8050398481363347,0.8685297409456414,0.9321044917381485
2036-11-30,0.7944807372096554,0.8595757636833247,0.9248374546913704
2036-12-31,0.8289883658112414,0.9022460125763846,0.9728486864641284
2037-01-31,0.8200787063300784,0.9147550906375103,0.9767409724103538
2037-02-28,0.8364850578737201,0.935373078478563,0.9960933252298741
2037-03-31,0.8432813172466801,0.9453617801433817,1.0029158139197853
2037-04-30,0.791417941438394,0.8847693935607968,0.9370864702552008
2037-05-31,0.7984696307799604,0.8882063675376293,0.9409161303765364
2037-06-30,0.7576219081545903,0.8438028404169838,0.8913377703226821
2037-07-31,0.7952828928771598,0.8940477252531016,0.9423649075484485
2037-08-31,0.7446090191554442,0.8398122491963379,0.8849756002297072
2037-09-30,0.728763750964744,0.8250354793000083,0.8683076464292668
2037-10-31,0.7712657490356094,0.8688426090767437,0.9254945098466085
2037-11-30,0.7600947658385286,0.8586267551721615,0.920582351826433
2037-12-31,0.7880915909526177,0.8974959163361194,0.9746349810712133
2038-01-31,0.802512314035457,0.9225565683977291,0.9611430230766891
2038-02-28,0.8186860699573862,0.94407695116528,0.979022491781178
2038-03-31,0.8261084179949374,0.9522932016621544,0.9881573037067766
2038-04-30,0.771359889502353,0.8907312092599764,0.9229853192052867
2038-05-31,0.774240926683734,0.8949062893106785,0.9279728059595406
2038-06-30,0.7363139265287855,0.8521406498023749,0.8834664789017702
2038-07-31,0.7755684353992951,0.8986714537498026,0.9450867301179027
2038-08-31,0.7273392642032621,0.8447687180649199,0.8863918773834062
2038-09-30,0.7139369545716308,0.83011230030261,0.8731279285817521
2038-10-31,0.7496773501420371,0.8705756041240602,0.9313897883887716
2038-11-30,0.7419948666289464,0.8603601302403592,0.9259975086506711
2038-12-31,0.7711241765062803,0.898563013541533,0.9811383736947501
2039-01-31,0.7929603631228681,0.9358481201110741,0.9524468644065831
2039-02-28,0.8092346248127583,0.9559736015568938,0.9718964766610789
2039-03-31,0.8183930657657866,0.9635135309641584,0.9859187074430824
2039-04-30,0.7638486881889675,0.9000735163220294,0.9225904265829702
2039-05-31,0.7670903150896613,0.902031015637026,0.9321997699103306
2039-06-30,0.7284159346445345,0.8573226700015497,0.886977996453051
2039-07-31,0.7696863771482494,0.9032600855953445,0.9494239999616004
2039-08-31,0.723638010807376,0.8497106693308861,0.8903248819143373
2039-09-30,0.7116517091341654,0.8342035738366659,0.8772451765498003
2039-10-31,0.7491354682710456,0.8745881287710637,0.9362834773062604
2039-11-30,0.7413347164928896,0.8637327806172621,0.9305167757649225
2039-12-31,0.7743880582036957,0.9006648484289395,0.9866291323868212
2040-01-31,0.7925191858919544,0.9409711407864026,0.9550104580990518
2040-02-29,0.8098869367343247,0.9607877641981206,0.9764517532975397
2040-03-31,0.8190874965629598,0.9685546387765696,0.9893908671240421
2040-04-30,0.7645795449423408,0.9037670122805748,0.9260716897670351
2040-05-31,0.7684310278402013,0.9052077360016378,0.9354596221800265
2040-06-30,0.729003709632785,0.8581929544007015,0.8893249055625807
2040-07-31,0.7709020692374525,0.9055987455601525,0.9505422364900898
2040-08-31,0.7232696776305456,0.8491405484209108,0.8906549249790001
2040-09-30,0.7101476704981939,0.8328687360962923,0.8769370315585578
2040-10-31,0.7470096333524153,0.8747869400140573,0.9349777971804454
2040-11-30,0.7385910319855988,0.8642616468749986,0.9281619948465443
2040-12-31,0.771074582999777,0.900496717674747,0.9833384806342261
2041-01-31,0.7892475428313712,0.9401759018380923,0.9531906890126612
2041-02-28,0.8071417687903517,0.9590988779749022,0.9745612672598021
2041-03-31,0.8170339061392455,0.9689040571634436,0.9885248883690932
2041-04-30,0.7629430802116388,0.9027111002519865,0.924061611301364
2041-05-31,0.7661649987862162,0.904795410545035,0.9330288361374117
2041-06-30,0.7272584547385693,0.8571028212823089,0.8872032236849994
2041-07-31,0.7684214536533722,0.9049020573727052,0.9482336680605858
2041-08-31,0.7210772182588141,0.847934708070847,0.8886388934422266
2041-09-30,0.708264900877838,0.8319280121879966,0.8751148589303064
2041-10-31,0.7449574085034958,0.8737838845889019,0.9329473549390565
2041-11-30,0.7365271660647619,0.8630708928591597,0.9260744015481517
2041-12-31,0.7691174074990565,0.8991994123093374,0.9812509187424193
2042-01-31,0.7875259013419837,0.9395114112014022,0.9522979071681411
2042-02-28,0.8059986950755562,0.9580343546640107,0.9730832899443842
2042-03-31,0.8154225261620455,0.9680244375998017,0.9869424976384451
2042-04-30,0.761674149201922,0.9017417528106038,0.9226705835830147
2042-05-31,0.7650606305157124,0.9035986885923191,0.9315068650338002
2042-06-30,0.7260290757500432,0.8560350466606648,0.8858849659537017
2042-07-31,0.7670234937476363,0.903618483133636,0.9467105803802891
2042-08-31,0.7198268935005716,0.8468025167928097,0.8873437593264926
2042-09-30,0.7071162388979392,0.8309886392122317,0.8740140221571611
2042-10-31,0.7436212143885366,0.872498606820199,0.9316988885986629
2042-11-30,0.7350952067792655,0.8616164333231315,0.9247884439564896
2042-12-31,0.7676946049451,0.8977292759598938,0.9800470057294841
2043-01-31,0.7865566663822343,0.9384124317024581,0.9509511942502485
2043-02-28,0.8051208589959593,0.9571136189179393,0.9721293042335452
2043-03-31,0.8142351483996679,0.9669105116572279,0.9857453628821246
2043-04-30,0.7606502387165536,0.9007082604583486,0.921757804567301
2043-05-31,0.7639545931787329,0.902330447318923,0.9304808840406228
2043-06-30,0.7250711065210083,0.8549293330149305,0.8850535745353145
2043-07-31,0.7658844124486306,0.9022476586396806,0.9457282341220872
2043-08-31,0.7188263146614238,0.8455802421418996,0.8864948404069354
2043-09-30,0.7062280482176866,0.8299619244539009,0.873251837717134
2043-10-31,0.7425433955482122,0.871144913159153,0.9307029291875262
2043-11-30,0.7339053063216151,0.8601186961175957,0.9236505607279042
2043-12-31,0.7665116319106196,0.8962398728993731,0.9788888017133535
2044-01-31,0.7857668907407871,0.9376133005203658,0.9499354984127832
2044-02-29,0.8044150639682381,0.9561242226731388,0.9714320726077122
2044-03-31,0.8132019373999029,0.9657328399989072,0.984727981656853
2044-04-30,0.7597332808178978,0.8996311070875764,0.920999747836982
2044-05-31,0.763001343845433,0.9010344383780686,0.9295462816763693
