Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
2021-01-01T07:30;2021-01-01T07:45;31;kWh;-552;0;0;0;552;-552
2021-01-01T07:45;2021-01-01T08:00;32;kWh;-101;0;0;0;101;-101
2021-01-01T08:00;2021-01-01T08:15;33;kWh;-27115;0;0;0;27115;-27115
2021-01-01T08:15;2021-01-01T08:30;34;kWh;-68612;0;0;0;68612;-68612
2021-01-01T08:30;2021-01-01T08:45;35;kWh;-16116;0;0;0;16116;-16116
2021-01-01T08:45;2021-01-01T09:00;36;kWh;-46660;0;0;0;46660;-46660
2021-01-01T09:00;2021-01-01T09:15;37;kWh;-57729;0;0;0;57729;-57729
2021-01-01T09:15;2021-01-01T09:30;38;kWh;-71113;0;0;0;71113;-71113
2021-01-01T09:30;2021-01-01T09:45;39;kWh;-70101;0;0;0;70101;-70101
2021-01-01T09:45;2021-01-01T10:00;40;kWh;-20174;0;0;0;20174;-20174
2021-01-01T10:00;2021-01-01T10:15;41;kWh;-891;0;0;0;891;-891
2021-01-01T10:15;2021-01-01T10:30;42;kWh;-1353;0;0;0;1353;-1353
2021-01-01T10:30;2021-01-01T10:45;43;kWh;-1503;0;0;0;1503;-1503
2021-01-01T10:45;2021-01-01T11:00;44;kWh;-57;0;0;0;57;-57
2021-01-01T11:00;2021-01-01T11:15;45;kWh;0;0;0;0;0;0
2021-01-01T11:15;2021-01-01T11:30;46;kWh;0;0;0;0;0;0
2021-01-01T11:30;2021-01-01T11:45;47;kWh;0;0;0;0;0;0
2021-01-01T11:45;2021-01-01T12:00;48;kWh;-8558;0;0;0;8558;-8558
2021-01-01T12:00;2021-01-01T12:15;49;kWh;-19648;0;0;0;19648;-19648
2021-01-01T12:15;2021-01-01T12:30;50;kWh;-54992;0;0;0;54992;-54992
2021-01-01T12:30;2021-01-01T12:45;51;kWh;-27988;0;0;0;27988;-27988
2021-01-01T12:45;2021-01-01T13:00;52;kWh;-17498;0;0;0;17498;-17498
2021-01-01T13:00;2021-01-01T13:15;53;kWh;-28991;0;0;0;28991;-28991
2021-01-01T13:15;2021-01-01T13:30;54;kWh;-7653;0;0;0;7653;-7653
2021-01-01T13:30;2021-01-01T13:45;55;kWh;-34346;0;0;0;34346;-34346
2021-01-01T13:45;2021-01-01T14:00;56;kWh;-39349;0;0;0;39349;-39349
2021-01-01T14:00;2021-01-01T14:15;57;kWh;-18513;0;0;0;18513;-18513
2021-01-01T14:15;2021-01-01T14:30;58;kWh;-238;0;0;0;238;-238
2021-01-01T14:30;2021-01-01T14:45;59;kWh;-3376;0;0;0;3376;-3376
2021-01-01T14:45;2021-01-01T15:00;60;kWh;-14646;0;0;0;14646;-14646
2021-01-01T15:00;2021-01-01T15:15;61;kWh;-44073;0;0;0;44073;-44073
2021-01-01T15:15;2021-01-01T15:30;62;kWh;-3054;567;0;0;3621;-2487
2021-01-01T15:30;2021-01-01T15:45;63;kWh;-458;0;0;0;458;-458
2021-01-01T15:45;2021-01-01T16:00;64;kWh;0;0;0;0;0;0
2021-01-01T16:00;2021-01-01T16:15;65;kWh;-828;0;0;0;828;-828
2021-01-01T16:15;2021-01-01T16:30;66;kWh;-13880;0;0;0;13880;-13880
2021-01-01T16:30;2021-01-01T16:45;67;kWh;-247;0;0;0;247;-247
2021-01-01T16:45;2021-01-01T17:00;68;kWh;0;0;0;0;0;0
2021-01-01T17:00;2021-01-01T17:15;69;kWh;-8146;0;0;0;8146;-8146
2021-01-01T17:15;2021-01-01T17:30;70;kWh;-793;0;0;0;793;-793
2021-01-01T17:30;2021-01-01T17:45;71;kWh;-131;0;0;0;131;-131
2021-01-01T17:45;2021-01-01T18:00;72;kWh;0;0;0;0;0;0
2021-01-01T18:00;2021-01-01T18:15;73;kWh;0;0;0;0;0;0
2021-01-01T18:15;2021-01-01T18:30;74;kWh;0;0;0;0;0;0
2021-01-01T18:30;2021-01-01T18:45;75;kWh;0;0;0;0;0;0
2021-01-01T18:45;2021-01-01T19:00;76;kWh;0;0;0;0;0;0
2021-01-01T19:00;2021-01-01T19:15;77;kWh;-8274;0;0;0;8274;-8274
2021-01-01T19:15;2021-01-01T19:30;78;kWh;-14556;0;0;0;14556;-14556
2021-01-01T19:30;2021-01-01T19:45;79;kWh;-1132;149;0;0;1281;-983
2021-01-01T19:45;2021-01-01T20:00;80;kWh;-14435;0;0;0;14435;-14435
2021-01-01T20:00;2021-01-01T20:15;81;kWh;-730;4761;0;0;5491;4031
2021-01-01T20:15;2021-01-01T20:30;82;kWh;0;20526;0;0;20526;20526
2021-01-01T20:30;2021-01-01T20:45;83;kWh;0;421;0;0;421;421
2021-01-01T20:45;2021-01-01T21:00;84;kWh;0;0;0;0;0;0
2021-01-01T21:00;2021-01-01T21:15;85;kWh;0;0;0;0;0;0
2021-01-01T21:15;2021-01-01T21:30;86;kWh;0;145;0;0;145;145
2021-01-01T21:30;2021-01-01T21:45;87;kWh;0;0;0;0;0;0
2021-01-01T21:45;2021-01-01T22:00;88;kWh;0;0;0;0;0;0
2021-01-01T22:00;2021-01-01T22:15;89;kWh;-1047;0;0;0;1047;-1047
2021-01-01T22:15;2021-01-01T22:30;90;kWh;-6500;0;0;0;6500;-6500
2021-01-01T22:30;2021-01-01T22:45;91;kWh;-17327;0;0;0;17327;-17327
2021-01-01T22:45;2021-01-01T23:00;92;kWh;-26684;0;0;0;26684;-26684
2021-01-01T23:00;2021-01-01T23:15;93;kWh;-17429;0;0;0;17429;-17429
2021-01-01T23:15;2021-01-01T23:30;94;kWh;-14765;0;0;0;14765;-14765
2021-01-01T23:30;2021-01-01T23:45;95;kWh;-8902;0;0;0;8902;-8902
2021-01-01T23:45;2021-01-02T00:00;96;kWh;-672;0;0;0;672;-672
2021-01-02T00:00;2021-01-02T00:15;1;kWh;-11644;0;0;0;11644;-11644
2021-01-02T00:15;2021-01-02T00:30;2;kWh;-3064;0;0;0;3064;-3064
2021-01-02T00:30;2021-01-02T00:45;3;kWh;-26499;0;0;0;26499;-26499
2021-01-02T00:45;2021-01-02T01:00;4;kWh;-27656;0;0;0;27656;-27656
2021-01-02T01:00;2021-01-02T01:15;5;kWh;-12329;0;0;0;12329;-12329
2021-01-02T01:15;2021-01-02T01:30;6;kWh;-1491;0;0;0;1491;-1491
2021-01-02T01:30;2021-01-02T01:45;7;kWh;-65;0;0;0;65;-65
2021-01-02T01:45;2021-01-02T02:00;8;kWh;-8106;0;0;0;8106;-8106
2021-01-02T02:00;2021-01-02T02:15;9;kWh;-8840;0;0;0;8840;-8840
2021-01-02T02:15;2021-01-02T02:30;10;kWh;-132;0;0;0;132;-132
2021-01-02T02:30;2021-01-02T02:45;11;kWh;-115;0;0;0;115;-115
2021-01-02T02:45;2021-01-02T03:00;12;kWh;-7593;0;0;0;7593;-7593
2021-01-02T03:00;2021-01-02T03:15;13;kWh;-12236;0;0;0;12236;-12236
2021-01-02T03:15;2021-01-02T03:30;14;kWh;-42;0;0;0;42;-42
2021-01-02T03:30;2021-01-02T03:45;15;kWh;-2199;0;0;0;2199;-2199
2021-01-02T03:45;2021-01-02T04:00;16;kWh;-34508;0;0;0;34508;-34508
2021-01-02T04:00;2021-01-02T04:15;17;kWh;-28707;0;0;0;28707;-28707
2021-01-02T04:15;2021-01-02T04:30;18;kWh;-1130;0;0;0;1130;-1130
2021-01-02T04:30;2021-01-02T04:45;19;kWh;-881;0;0;0;881;-881
2021-01-02T04:45;2021-01-02T05:00;20;kWh;-17236;0;0;0;17236;-17236
2021-01-02T05:00;2021-01-02T05:15;21;kWh;-22074;0;0;0;22074;-22074
2021-01-02T05:15;2021-01-02T05:30;22;kWh;-26935;0;0;0;26935;-26935
2021-01-02T05:30;2021-01-02T05:45;23;kWh;-21704;0;0;0;21704;-21704
2021-01-02T05:45;2021-01-02T06:00;24;kWh;-1179;0;0;0;1179;-1179
2021-01-02T06:00;2021-01-02T06:15;25;kWh;-172;0;0;0;172;-172
2021-01-02T06:15;2021-01-02T06:30;26;kWh;-33669;0;0;0;33669;-33669
2021-01-02T06:30;2021-01-02T06:45;27;kWh;-20496;0;0;0;20496;-20496
2021-01-02T06:45;2021-01-02T07:00;28;kWh;-5111;0;0;0;5111;-5111
2021-01-02T07:00;2021-01-02T07:15;29;kWh;-4262;0;0;0;4262;-4262
2021-01-02T07:15;2021-01-02T07:30;30;kWh;-41063;0;0;0;41063;-41063
2021-01-02T07:30;2021-01-02T07:45;31;kWh;-46900;0;0;0;46900;-46900
2021-01-02T07:45;2021-01-02T08:00;32;kWh;-14765;0;0;0;14765;-14765
2021-01-02T08:00;2021-01-02T08:15;33;kWh;0;8;0;0;8;8
2021-01-02T08:15;2021-01-02T08:30;34;kWh;0;0;0;0;0;0
2021-01-02T08:30;2021-01-02T08:45;35;kWh;0;0;0;0;0;0
2021-01-02T08:45;2021-01-02T09:00;36;kWh;0;12194;0;0;12194;12194
2021-01-02T09:00;2021-01-02T09:15;37;kWh;0;37148;0;0;37148;37148
2021-01-02T09:15;2021-01-02T09:30;38;kWh;0;28191;0;0;28191;28191
2021-01-02T09:30;2021-01-02T09:45;39;kWh;0;11048;0;0;11048;11048
2021-01-02T09:45;2021-01-02T10:00;40;kWh;0;20911;0;0;20911;20911
2021-01-02T10:00;2021-01-02T10:15;41;kWh;0;13184;0;0;13184;13184
2021-01-02T10:15;2021-01-02T10:30;42;kWh;0;13205;0;0;13205;13205
2021-01-02T10:30;2021-01-02T10:45;43;kWh;0;19761;0;0;19761;19761
2021-01-02T10:45;2021-01-02T11:00;44;kWh;0;19197;0;0;19197;19197
2021-01-02T11:00;2021-01-02T11:15;45;kWh;0;19276;0;0;19276;19276
2021-01-02T11:15;2021-01-02T11:30;46;kWh;0;43302;0;0;43302;43302
2021-01-02T11:30;2021-01-02T11:45;47;kWh;0;26146;0;0;26146;26146
2021-01-02T11:45;2021-01-02T12:00;48;kWh;0;3870;0;0;3870;3870
2021-01-02T12:00;2021-01-02T12:15;49;kWh;0;20390;0;0;20390;20390
2021-01-02T12:15;2021-01-02T12:30;50;kWh;0;14063;0;0;14063;14063
2021-01-02T12:30;2021-01-02T12:45;51;kWh;0;27605;0;0;27605;27605
2021-01-02T12:45;2021-01-02T13:00;52;kWh;0;35452;0;0;35452;35452
2021-01-02T13:00;2021-01-02T13:15;53;kWh;-605;3725;0;0;4330;3120
2021-01-02T13:15;2021-01-02T13:30;54;kWh;0;9742;0;0;9742;9742
2021-01-02T13:30;2021-01-02T13:45;55;kWh;0;24097;0;0;24097;24097
2021-01-02T13:45;2021-01-02T14:00;56;kWh;0;4531;0;0;4531;4531
2021-01-02T14:00;2021-01-02T14:15;57;kWh;0;0;0;0;0;0
2021-01-02T14:15;2021-01-02T14:30;58;kWh;0;262;0;0;262;262
2021-01-02T14:30;2021-01-02T14:45;59;kWh;0;13802;0;0;13802;13802
2021-01-02T14:45;2021-01-02T15:00;60;kWh;0;9733;0;0;9733;9733
2021-01-02T15:00;2021-01-02T15:15;61;kWh;0;8980;0;0;8980;8980
2021-01-02T15:15;2021-01-02T15:30;62;kWh;0;22815;0;0;22815;22815
2021-01-02T15:30;2021-01-02T15:45;63;kWh;0;27414;0;0;27414;27414
2021-01-02T15:45;2021-01-02T16:00;64;kWh;0;35694;0;0;35694;35694
2021-01-02T16:00;2021-01-02T16:15;65;kWh;0;9302;0;0;9302;9302
2021-01-02T16:15;2021-01-02T16:30;66;kWh;-2;7;0;0;9;5
2021-01-02T16:30;2021-01-02T16:45;67;kWh;0;2077;0;0;2077;2077
2021-01-02T16:45;2021-01-02T17:00;68;kWh;0;21141;0;0;21141;21141
2021-01-02T17:00;2021-01-02T17:15;69;kWh;-1646;14827;0;0;16473;13181
2021-01-02T17:15;2021-01-02T17:30;70;kWh;-230;4516;0;0;4746;4286
2021-01-02T17:30;2021-01-02T17:45;71;kWh;0;13824;0;0;13824;13824
2021-01-02T17:45;2021-01-02T18:00;72;kWh;0;513;0;0;513;513
2021-01-02T18:00;2021-01-02T18:15;73;kWh;0;0;0;0;0;0
2021-01-02T18:15;2021-01-02T18:30;74;kWh;0;0;0;0;0;0
2021-01-02T18:30;2021-01-02T18:45;75;kWh;0;0;0;0;0;0
2021-01-02T18:45;2021-01-02T19:00;76;kWh;0;0;0;0;0;0
2021-01-02T19:00;2021-01-02T19:15;77;kWh;-2;0;0;0;2;-2
2021-01-02T19:15;2021-01-02T19:30;78;kWh;-115;0;0;0;115;-115
2021-01-02T19:30;2021-01-02T19:45;79;kWh;-6027;0;0;0;6027;-6027
2021-01-02T19:45;2021-01-02T20:00;80;kWh;-4260;0;0;0;4260;-4260
2021-01-02T20:00;2021-01-02T20:15;81;kWh;-3;11328;0;0;11331;11325
2021-01-02T20:15;2021-01-02T20:30;82;kWh;0;6455;0;0;6455;6455
2021-01-02T20:30;2021-01-02T20:45;83;kWh;-2400;156;0;0;2556;-2244
2021-01-02T20:45;2021-01-02T21:00;84;kWh;-20476;0;0;0;20476;-20476
2021-01-02T21:00;2021-01-02T21:15;85;kWh;-11600;1232;0;0;12832;-10368
2021-01-02T21:15;2021-01-02T21:30;86;kWh;-172;206;0;0;378;34
2021-01-02T21:30;2021-01-02T21:45;87;kWh;0;367;0;0;367;367
2021-01-02T21:45;2021-01-02T22:00;88;kWh;-1076;0;0;0;1076;-1076
2021-01-02T22:00;2021-01-02T22:15;89;kWh;-1536;0;0;0;1536;-1536
2021-01-02T22:15;2021-01-02T22:30;90;kWh;-144;0;0;0;144;-144
2021-01-02T22:30;2021-01-02T22:45;91;kWh;-9639;0;0;0;9639;-9639
2021-01-02T22:45;2021-01-02T23:00;92;kWh;-6894;0;0;0;6894;-6894
2021-01-02T23:00;2021-01-02T23:15;93;kWh;-15663;0;0;0;15663;-15663
2021-01-02T23:15;2021-01-02T23:30;94;kWh;-25406;0;0;0;25406;-25406
2021-01-02T23:30;2021-01-02T23:45;95;kWh;-26681;0;0;0;26681;-26681
2021-01-02T23:45;2021-01-03T00:00;96;kWh;-11555;941;0;0;12496;-10614
2021-01-03T00:00;2021-01-03T00:15;1;kWh;-6356;30;0;0;6386;-6326
2021-01-03T00:15;2021-01-03T00:30;2;kWh;-6;0;0;0;6;-6
2021-01-03T00:30;2021-01-03T00:45;3;kWh;0;0;0;0;0;0
2021-01-03T00:45;2021-01-03T01:00;4;kWh;0;8894;0;0;8894;8894
2021-01-03T01:00;2021-01-03T01:15;5;kWh;-9747;364;0;0;10111;-9383
2021-01-03T01:15;2021-01-03T01:30;6;kWh;-5520;0;0;0;5520;-5520
2021-01-03T01:30;2021-01-03T01:45;7;kWh;-27278;0;0;0;27278;-27278
2021-01-03T01:45;2021-01-03T02:00;8;kWh;-22019;0;0;0;22019;-22019
2021-01-03T02:00;2021-01-03T02:15;9;kWh;-15700;571;0;0;16271;-15129
2021-01-03T02:15;2021-01-03T02:30;10;kWh;-128;78;0;0;206;-50
2021-01-03T02:30;2021-01-03T02:45;11;kWh;-1046;0;0;0;1046;-1046
2021-01-03T02:45;2021-01-03T03:00;12;kWh;-9605;0;0;0;9605;-9605
2021-01-03T03:00;2021-01-03T03:15;13;kWh;-1465;28055;0;0;29520;26590
2021-01-03T03:15;2021-01-03T03:30;14;kWh;-8385;1153;0;0;9538;-7232
2021-01-03T03:30;2021-01-03T03:45;15;kWh;-25654;0;0;0;25654;-25654
2021-01-03T03:45;2021-01-03T04:00;16;kWh;-37671;0;0;0;37671;-37671
2021-01-03T04:00;2021-01-03T04:15;17;kWh;-11087;0;0;0;11087;-11087
2021-01-03T04:15;2021-01-03T04:30;18;kWh;0;116;0;0;116;116
2021-01-03T04:30;2021-01-03T04:45;19;kWh;-4384;0;0;0;4384;-4384
2021-01-03T04:45;2021-01-03T05:00;20;kWh;-8517;0;0;0;8517;-8517
2021-01-03T05:00;2021-01-03T05:15;21;kWh;-8245;0;0;0;8245;-8245
2021-01-03T05:15;2021-01-03T05:30;22;kWh;-646;1134;0;0;1780;488
2021-01-03T05:30;2021-01-03T05:45;23;kWh;-8290;0;0;0;8290;-8290
2021-01-03T05:45;2021-01-03T06:00;24;kWh;-18979;0;0;0;18979;-18979
2021-01-03T06:00;2021-01-03T06:15;25;kWh;-7382;0;0;0;7382;-7382
2021-01-03T06:15;2021-01-03T06:30;26;kWh;-1195;0;0;0;1195;-1195
2021-01-03T06:30;2021-01-03T06:45;27;kWh;-496;0;0;0;496;-496
2021-01-03T06:45;2021-01-03T07:00;28;kWh;0;0;0;0;0;0
2021-01-03T07:00;2021-01-03T07:15;29;kWh;-12872;0;0;0;12872;-12872
2021-01-03T07:15;2021-01-03T07:30;30;kWh;-37656;0;0;0;37656;-37656
2021-01-03T07:30;2021-01-03T07:45;31;kWh;-55828;0;0;0;55828;-55828
2021-01-03T07:45;2021-01-03T08:00;32;kWh;-26163;0;0;0;26163;-26163
2021-01-03T08:00;2021-01-03T08:15;33;kWh;-40745;0;0;0;40745;-40745
2021-01-03T08:15;2021-01-03T08:30;34;kWh;-43495;0;0;0;43495;-43495
2021-01-03T08:30;2021-01-03T08:45;35;kWh;-38833;0;0;0;38833;-38833
2021-01-03T08:45;2021-01-03T09:00;36;kWh;-10346;0;0;0;10346;-10346
2021-01-03T09:00;2021-01-03T09:15;37;kWh;-5992;0;0;0;5992;-5992
2021-01-03T09:15;2021-01-03T09:30;38;kWh;-11437;3330;0;0;14767;-8107
2021-01-03T09:30;2021-01-03T09:45;39;kWh;-73;45061;0;0;45134;44988
2021-01-03T09:45;2021-01-03T10:00;40;kWh;0;36076;0;0;36076;36076
2021-01-03T10:00;2021-01-03T10:15;41;kWh;0;16178;0;0;16178;16178
2021-01-03T10:15;2021-01-03T10:30;42;kWh;0;17671;0;0;17671;17671
2021-01-03T10:30;2021-01-03T10:45;43;kWh;0;24710;0;0;24710;24710
2021-01-03T10:45;2021-01-03T11:00;44;kWh;0;43585;0;0;43585;43585
2021-01-03T11:00;2021-01-03T11:15;45;kWh;-676;11483;0;0;12159;10807
2021-01-03T11:15;2021-01-03T11:30;46;kWh;-4192;315;0;0;4507;-3877
2021-01-03T11:30;2021-01-03T11:45;47;kWh;-81;8721;0;0;8802;8640
2021-01-03T11:45;2021-01-03T12:00;48;kWh;0;24446;0;0;24446;24446
2021-01-03T12:00;2021-01-03T12:15;49;kWh;0;50323;0;0;50323;50323
2021-01-03T12:15;2021-01-03T12:30;50;kWh;0;32975;0;0;32975;32975
2021-01-03T12:30;2021-01-03T12:45;51;kWh;0;23931;0;0;23931;23931
2021-01-03T12:45;2021-01-03T13:00;52;kWh;0;29577;0;0;29577;29577
2021-01-03T13:00;2021-01-03T13:15;53;kWh;0;35924;0;0;35924;35924
2021-01-03T13:15;2021-01-03T13:30;54;kWh;-9368;17366;0;0;40484;21748
2021-01-03T13:30;2021-01-03T13:45;55;kWh;-28537;38;0;0;28575;-28499
2021-01-03T13:45;2021-01-03T14:00;56;kWh;-54471;0;0;0;54471;-54471
2021-01-03T14:00;2021-01-03T14:15;57;kWh;-28720;0;0;0;28720;-28720
2021-01-03T14:15;2021-01-03T14:30;58;kWh;-56299;0;0;0;56299;-56299
2021-01-03T14:30;2021-01-03T14:45;59;kWh;-19883;0;0;0;19883;-19883
2021-01-03T14:45;2021-01-03T15:00;60;kWh;-53972;0;0;0;53972;-53972
2021-01-03T15:00;2021-01-03T15:15;61;kWh;-19169;0;0;0;19169;-19169
2021-01-03T15:15;2021-01-03T15:30;62;kWh;-51621;0;0;0;51621;-51621
2021-01-03T15:30;2021-01-03T15:45;63;kWh;-45470;0;0;0;45470;-45470
2021-01-03T15:45;2021-01-03T16:00;64;kWh;-50506;0;0;0;50506;-50506
2021-01-03T16:00;2021-01-03T16:15;65;kWh;-55503;0;0;0;55503;-55503
2021-01-03T16:15;2021-01-03T16:30;66;kWh;-21741;0;0;0;21741;-21741
2021-01-03T16:30;2021-01-03T16:45;67;kWh;-885;0;0;0;885;-885
2021-01-03T16:45;2021-01-03T17:00;68;kWh;0;4301;0;0;4301;4301
2021-01-03T17:00;2021-01-03T17:15;69;kWh;0;9400;0;0;9400;9400
2021-01-03T17:15;2021-01-03T17:30;70;kWh;0;10548;0;0;10548;10548
2021-01-03T17:30;2021-01-03T17:45;71;kWh;0;14744;0;0;14744;14744
2021-01-03T17:45;2021-01-03T18:00;72;kWh;0;4384;0;0;4384;4384
2021-01-03T18:00;2021-01-03T18:15;73;kWh;-23341;0;0;0;23341;-23341
2021-01-03T18:15;2021-01-03T18:30;74;kWh;-25972;0;0;0;25972;-25972
2021-01-03T18:30;2021-01-03T18:45;75;kWh;-44098;0;0;0;44098;-44098
2021-01-03T18:45;2021-01-03T19:00;76;kWh;-58113;0;0;0;58113;-58113
2021-01-03T19:00;2021-01-03T19:15;77;kWh;-40051;0;0;0;40051;-40051
2021-01-03T19:15;2021-01-03T19:30;78;kWh;-16773;0;0;0;16773;-16773
2021-01-03T19:30;2021-01-03T19:45;79;kWh;-24559;0;0;0;24559;-24559
2021-01-03T19:45;2021-01-03T20:00;80;kWh;-27435;0;0;0;27435;-27435
2021-01-03T20:00;2021-01-03T20:15;81;kWh;-26317;460;0;0;26777;-25857
2021-01-03T20:15;2021-01-03T20:30;82;kWh;-1131;4605;0;0;5736;3474
2021-01-03T20:30;2021-01-03T20:45;83;kWh;-27219;0;0;0;27219;-27219
2021-01-03T20:45;2021-01-03T21:00;84;kWh;-34141;0;0;0;34141;-34141
2021-01-03T21:00;2021-01-03T21:15;85;kWh;-17144;1822;0;0;18966;-15322
2021-01-03T21:15;2021-01-03T21:30;86;kWh;-60;5196;0;0;5256;5136
2021-01-03T21:30;2021-01-03T21:45;87;kWh;-19324;0;0;0;19324;-19324
2021-01-03T21:45;2021-01-03T22:00;88;kWh;-27130;0;0;0;27130;-27130
2021-01-03T22:00;2021-01-03T22:15;89;kWh;-4797;14424;0;0;19221;9627
2021-01-03T22:15;2021-01-03T22:30;90;kWh;-1159;10053;0;0;11212;8894
2021-01-03T22:30;2021-01-03T22:45;91;kWh;-27975;18;0;0;27993;-27957
2021-01-03T22:45;2021-01-03T23:00;92;kWh;-24822;0;0;0;24822;-24822
2021-01-03T23:00;2021-01-03T23:15;93;kWh;-45874;0;0;0;45874;-45874
2021-01-03T23:15;2021-01-03T23:30;94;kWh;-27034;0;0;0;27034;-27034
2021-01-03T23:30;2021-01-03T23:45;95;kWh;-52024;0;0;0;52024;-52024
2021-01-03T23:45;2021-01-04T00:00;96;kWh;-66499;0;0;0;66499;-66499
2021-01-04T00:00;2021-01-04T00:15;1;kWh;-21310;705;0;0;22015;-20605
2021-01-04T00:15;2021-01-04T00:30;2;kWh;-2094;207;0;0;2301;-1887
2021-01-04T00:30;2021-01-04T00:45;3;kWh;-72;10331;0;0;10403;10259
2021-01-04T00:45;2021-01-04T01:00;4;kWh;-37;3653;0;0;3690;3616
2021-01-04T01:00;2021-01-04T01:15;5;kWh;-78;4;0;0;82;-74
2021-01-04T01:15;2021-01-04T01:30;6;kWh;-5612;0;0;0;5612;-5612
2021-01-04T01:30;2021-01-04T01:45;7;kWh;-6689;0;0;0;6689;-6689
2021-01-04T01:45;2021-01-04T02:00;8;kWh;-16749;0;0;0;16749;-16749
2021-01-04T02:00;2021-01-04T02:15;9;kWh;-4894;0;0;0;4894;-4894
2021-01-04T02:15;2021-01-04T02:30;10;kWh;-3633;0;0;0;3633;-3633
2021-01-04T02:30;2021-01-04T02:45;11;kWh;-3070;0;0;0;3070;-3070
2021-01-04T02:45;2021-01-04T03:00;12;kWh;-8188;0;0;0;8188;-8188
2021-01-04T03:00;2021-01-04T03:15;13;kWh;-18997;0;0;0;18997;-18997
2021-01-04T03:15;2021-01-04T03:30;14;kWh;-9852;0;0;0;9852;-9852
2021-01-04T03:30;2021-01-04T03:45;15;kWh;-14604;0;0;0;14604;-14604
2021-01-04T03:45;2021-01-04T04:00;16;kWh;-25891;0;0;0;25891;-25891
2021-01-04T04:00;2021-01-04T04:15;17;kWh;-23437;0;0;0;23437;-23437
2021-01-04T04:15;2021-01-04T04:30;18;kWh;-34786;0;0;0;34786;-34786
2021-01-04T04:30;2021-01-04T04:45;19;kWh;-28931;0;0;0;28931;-28931
2021-01-04T04:45;2021-01-04T05:00;20;kWh;-19406;0;0;0;19406;-19406
2021-01-04T05:00;2021-01-04T05:15;21;kWh;-14123;0;0;0;14123;-14123
2021-01-04T05:15;2021-01-04T05:30;22;kWh;-13644;0;0;0;13644;-13644
2021-01-04T05:30;2021-01-04T05:45;23;kWh;-32614;0;0;0;32614;-32614
2021-01-04T05:45;2021-01-04T06:00;24;kWh;-57618;0;0;0;57618;-57618
2021-01-04T06:00;2021-01-04T06:15;25;kWh;-38052;0;0;0;38052;-38052
2021-01-04T06:15;2021-01-04T06:30;26;kWh;-34015;0;0;0;34015;-34015
2021-01-04T06:30;2021-01-04T06:45;27;kWh;-43389;0;0;0;43389;-43389
