Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
2023-01-01T16:15;2023-01-01T16:30;66;kWh;-166;0;0;0;166;-166
2023-01-01T16:30;2023-01-01T16:45;67;kWh;0;1739;0;0;1739;1739
2023-01-01T16:45;2023-01-01T17:00;68;kWh;0;56315;0;0;56315;56315
2023-01-01T17:00;2023-01-01T17:15;69;kWh;0;4204;0;0;4204;4204
2023-01-01T17:15;2023-01-01T17:30;70;kWh;0;0;0;0;0;0
2023-01-01T17:30;2023-01-01T17:45;71;kWh;0;99;0;0;99;99
2023-01-01T17:45;2023-01-01T18:00;72;kWh;-202;0;0;0;202;-202
2023-01-01T18:00;2023-01-01T18:15;73;kWh;-10021;0;0;0;10021;-10021
2023-01-01T18:15;2023-01-01T18:30;74;kWh;-12553;0;0;0;12553;-12553
2023-01-01T18:30;2023-01-01T18:45;75;kWh;-33954;0;0;0;33954;-33954
2023-01-01T18:45;2023-01-01T19:00;76;kWh;-51140;0;0;0;51140;-51140
2023-01-01T19:00;2023-01-01T19:15;77;kWh;-101167;0;0;0;101167;-101167
2023-01-01T19:15;2023-01-01T19:30;78;kWh;-100392;0;0;0;100392;-100392
2023-01-01T19:30;2023-01-01T19:45;79;kWh;-97882;0;0;0;97882;-97882
2023-01-01T19:45;2023-01-01T20:00;80;kWh;-86959;0;0;0;86959;-86959
2023-01-01T20:00;2023-01-01T20:15;81;kWh;-12529;0;0;0;12529;-12529
2023-01-01T20:15;2023-01-01T20:30;82;kWh;-23227;0;0;0;23227;-23227
2023-01-01T20:30;2023-01-01T20:45;83;kWh;-46602;0;0;0;46602;-46602
2023-01-01T20:45;2023-01-01T21:00;84;kWh;-44905;0;0;0;44905;-44905
2023-01-01T21:00;2023-01-01T21:15;85;kWh;-11503;0;0;0;11503;-11503
2023-01-01T21:15;2023-01-01T21:30;86;kWh;-8041;0;0;0;8041;-8041
2023-01-01T21:30;2023-01-01T21:45;87;kWh;-6147;0;0;0;6147;-6147
2023-01-01T21:45;2023-01-01T22:00;88;kWh;0;0;0;0;0;0
2023-01-01T22:00;2023-01-01T22:15;89;kWh;0;13079;0;0;13079;13079
2023-01-01T22:15;2023-01-01T22:30;90;kWh;0;15305;0;0;15305;15305
2023-01-01T22:30;2023-01-01T22:45;91;kWh;0;13496;0;0;13496;13496
2023-01-01T22:45;2023-01-01T23:00;92;kWh;0;9670;0;0;9670;9670
2023-01-01T23:00;2023-01-01T23:15;93;kWh;0;6832;0;0;6832;6832
2023-01-01T23:15;2023-01-01T23:30;94;kWh;-7698;0;0;0;7698;-7698
2023-01-01T23:30;2023-01-01T23:45;95;kWh;-19836;0;0;0;19836;-19836
2023-01-01T23:45;2023-01-02T00:00;96;kWh;-49999;0;0;0;49999;-49999
2023-01-02T00:00;2023-01-02T00:15;1;kWh;-82401;0;0;0;82401;-82401
2023-01-02T00:15;2023-01-02T00:30;2;kWh;-106106;0;0;0;106106;-106106
2023-01-02T00:30;2023-01-02T00:45;3;kWh;-105481;0;0;0;105481;-105481
2023-01-02T00:45;2023-01-02T01:00;4;kWh;-115790;0;0;0;115790;-115790
2023-01-02T01:00;2023-01-02T01:15;5;kWh;-9210;0;0;0;9210;-9210
2023-01-02T01:15;2023-01-02T01:30;6;kWh;-8427;0;0;0;8427;-8427
2023-01-02T01:30;2023-01-02T01:45;7;kWh;-3014;0;0;0;3014;-3014
2023-01-02T01:45;2023-01-02T02:00;8;kWh;0;0;0;0;0;0
2023-01-02T02:00;2023-01-02T02:15;9;kWh;0;23804;0;0;23804;23804
2023-01-02T02:15;2023-01-02T02:30;10;kWh;0;3573;0;0;3573;3573
2023-01-02T02:30;2023-01-02T02:45;11;kWh;0;0;0;0;0;0
2023-01-02T02:45;2023-01-02T03:00;12;kWh;-10807;0;0;0;10807;-10807
2023-01-02T03:00;2023-01-02T03:15;13;kWh;-12817;0;0;0;12817;-12817
2023-01-02T03:15;2023-01-02T03:30;14;kWh;-30073;0;0;0;30073;-30073
2023-01-02T03:30;2023-01-02T03:45;15;kWh;-44716;0;0;0;44716;-44716
2023-01-02T03:45;2023-01-02T04:00;16;kWh;-42881;0;0;0;42881;-42881
2023-01-02T04:00;2023-01-02T04:15;17;kWh;-66679;0;0;0;66679;-66679
2023-01-02T04:15;2023-01-02T04:30;18;kWh;-61040;0;0;0;61040;-61040
2023-01-02T04:30;2023-01-02T04:45;19;kWh;-69838;0;0;0;69838;-69838
2023-01-02T04:45;2023-01-02T05:00;20;kWh;-92283;0;0;0;92283;-92283
2023-01-02T05:00;2023-01-02T05:15;21;kWh;-117116;0;0;0;117116;-117116
2023-01-02T05:15;2023-01-02T05:30;22;kWh;-116363;0;0;0;116363;-116363
2023-01-02T05:30;2023-01-02T05:45;23;kWh;-112261;0;0;0;112261;-112261
2023-01-02T05:45;2023-01-02T06:00;24;kWh;-75530;0;0;0;75530;-75530
2023-01-02T06:00;2023-01-02T06:15;25;kWh;-102070;0;0;0;102070;-102070
2023-01-02T06:15;2023-01-02T06:30;26;kWh;-72689;0;0;0;72689;-72689
2023-01-02T06:30;2023-01-02T06:45;27;kWh;-75277;0;0;0;75277;-75277
2023-01-02T06:45;2023-01-02T07:00;28;kWh;-47345;0;0;0;47345;-47345
2023-01-02T07:00;2023-01-02T07:15;29;kWh;-11623;0;0;0;11623;-11623
2023-01-02T07:15;2023-01-02T07:30;30;kWh;-8948;0;0;0;8948;-8948
2023-01-02T07:30;2023-01-02T07:45;31;kWh;-10175;0;0;0;10175;-10175
2023-01-02T07:45;2023-01-02T08:00;32;kWh;-9538;0;0;0;9538;-9538
2023-01-02T08:00;2023-01-02T08:15;33;kWh;-24794;0;0;0;24794;-24794
2023-01-02T08:15;2023-01-02T08:30;34;kWh;-10831;0;0;0;10831;-10831
2023-01-02T08:30;2023-01-02T08:45;35;kWh;-11062;0;0;0;11062;-11062
2023-01-02T08:45;2023-01-02T09:00;36;kWh;-27758;0;0;0;27758;-27758
2023-01-02T09:00;2023-01-02T09:15;37;kWh;-28394;0;0;0;28394;-28394
2023-01-02T09:15;2023-01-02T09:30;38;kWh;-22752;0;0;0;22752;-22752
2023-01-02T09:30;2023-01-02T09:45;39;kWh;-7245;0;0;0;7245;-7245
2023-01-02T09:45;2023-01-02T10:00;40;kWh;0;462;0;0;462;462
2023-01-02T10:00;2023-01-02T10:15;41;kWh;-3254;0;0;0;3254;-3254
2023-01-02T10:15;2023-01-02T10:30;42;kWh;-18878;0;0;0;18878;-18878
2023-01-02T10:30;2023-01-02T10:45;43;kWh;-11238;0;0;0;11238;-11238
2023-01-02T10:45;2023-01-02T11:00;44;kWh;-35189;0;0;0;35189;-35189
2023-01-02T11:00;2023-01-02T11:15;45;kWh;-51173;0;0;0;51173;-51173
2023-01-02T11:15;2023-01-02T11:30;46;kWh;-57261;0;0;0;57261;-57261
2023-01-02T11:30;2023-01-02T11:45;47;kWh;-43735;0;0;0;43735;-43735
2023-01-02T11:45;2023-01-02T12:00;48;kWh;-17042;0;0;0;17042;-17042
2023-01-02T12:00;2023-01-02T12:15;49;kWh;-6740;0;0;0;6740;-6740
2023-01-02T12:15;2023-01-02T12:30;50;kWh;-346;0;0;0;346;-346
2023-01-02T12:30;2023-01-02T12:45;51;kWh;0;0;0;0;0;0
2023-01-02T12:45;2023-01-02T13:00;52;kWh;0;0;0;0;0;0
2023-01-02T13:00;2023-01-02T13:15;53;kWh;0;0;0;0;0;0
2023-01-02T13:15;2023-01-02T13:30;54;kWh;0;0;0;0;0;0
2023-01-02T13:30;2023-01-02T13:45;55;kWh;0;0;0;0;0;0
2023-01-02T13:45;2023-01-02T14:00;56;kWh;0;0;0;0;0;0
2023-01-02T14:00;2023-01-02T14:15;57;kWh;0;0;0;0;0;0
2023-01-02T14:15;2023-01-02T14:30;58;kWh;0;0;0;0;0;0
2023-01-02T14:30;2023-01-02T14:45;59;kWh;-5572;0;0;0;5572;-5572
2023-01-02T14:45;2023-01-02T15:00;60;kWh;-18741;0;0;0;18741;-18741
2023-01-02T15:00;2023-01-02T15:15;61;kWh;-6564;0;0;0;6564;-6564
2023-01-02T15:15;2023-01-02T15:30;62;kWh;0;0;0;0;0;0
2023-01-02T15:30;2023-01-02T15:45;63;kWh;0;0;0;0;0;0
2023-01-02T15:45;2023-01-02T16:00;64;kWh;-17524;0;0;0;17524;-17524
2023-01-02T16:00;2023-01-02T16:15;65;kWh;-22274;0;0;0;22274;-22274
2023-01-02T16:15;2023-01-02T16:30;66;kWh;-4559;0;0;0;4559;-4559
2023-01-02T16:30;2023-01-02T16:45;67;kWh;-23133;0;0;0;23133;-23133
2023-01-02T16:45;2023-01-02T17:00;68;kWh;-15868;0;0;0;15868;-15868
2023-01-02T17:00;2023-01-02T17:15;69;kWh;-32750;0;0;0;32750;-32750
2023-01-02T17:15;2023-01-02T17:30;70;kWh;-51152;0;0;0;51152;-51152
2023-01-02T17:30;2023-01-02T17:45;71;kWh;-45072;0;0;0;45072;-45072
2023-01-02T17:45;2023-01-02T18:00;72;kWh;-33963;0;0;0;33963;-33963
2023-01-02T18:00;2023-01-02T18:15;73;kWh;-4140;0;0;0;4140;-4140
2023-01-02T18:15;2023-01-02T18:30;74;kWh;-321;0;0;0;321;-321
2023-01-02T18:30;2023-01-02T18:45;75;kWh;0;0;0;0;0;0
2023-01-02T18:45;2023-01-02T19:00;76;kWh;0;0;0;0;0;0
2023-01-02T19:00;2023-01-02T19:15;77;kWh;0;0;0;0;0;0
2023-01-02T19:15;2023-01-02T19:30;78;kWh;0;0;0;0;0;0
2023-01-02T19:30;2023-01-02T19:45;79;kWh;-834;0;0;0;834;-834
2023-01-02T19:45;2023-01-02T20:00;80;kWh;-13764;0;0;0;13764;-13764
2023-01-02T20:00;2023-01-02T20:15;81;kWh;-9229;0;0;0;9229;-9229
2023-01-02T20:15;2023-01-02T20:30;82;kWh;-33352;0;0;0;33352;-33352
2023-01-02T20:30;2023-01-02T20:45;83;kWh;-19961;0;0;0;19961;-19961
2023-01-02T20:45;2023-01-02T21:00;84;kWh;-18687;0;0;0;18687;-18687
2023-01-02T21:00;2023-01-02T21:15;85;kWh;-9037;0;0;0;9037;-9037
2023-01-02T21:15;2023-01-02T21:30;86;kWh;0;5425;0;0;5425;5425
2023-01-02T21:30;2023-01-02T21:45;87;kWh;0;530;0;0;530;530
2023-01-02T21:45;2023-01-02T22:00;88;kWh;-2607;0;0;0;2607;-2607
2023-01-02T22:00;2023-01-02T22:15;89;kWh;-451;21800;0;0;22251;21349
2023-01-02T22:15;2023-01-02T22:30;90;kWh;0;24175;0;0;24175;24175
2023-01-02T22:30;2023-01-02T22:45;91;kWh;-27;516;0;0;543;489
2023-01-02T22:45;2023-01-02T23:00;92;kWh;-2360;0;0;0;2360;-2360
2023-01-02T23:00;2023-01-02T23:15;93;kWh;-713;1404;0;0;2117;691
2023-01-02T23:15;2023-01-02T23:30;94;kWh;-325;464;0;0;789;139
2023-01-02T23:30;2023-01-02T23:45;95;kWh;-21485;0;0;0;21485;-21485
2023-01-02T23:45;2023-01-03T00:00;96;kWh;-4553;0;0;0;4553;-4553
2023-01-03T00:00;2023-01-03T00:15;1;kWh;-17280;0;0;0;17280;-17280
2023-01-03T00:15;2023-01-03T00:30;2;kWh;-5342;0;0;0;5342;-5342
2023-01-03T00:30;2023-01-03T00:45;3;kWh;-1029;0;0;0;1029;-1029
2023-01-03T00:45;2023-01-03T01:00;4;kWh;-17678;0;0;0;17678;-17678
2023-01-03T01:00;2023-01-03T01:15;5;kWh;-50777;0;0;0;50777;-50777
2023-01-03T01:15;2023-01-03T01:30;6;kWh;-26105;0;0;0;26105;-26105
2023-01-03T01:30;2023-01-03T01:45;7;kWh;-4958;0;0;0;4958;-4958
2023-01-03T01:45;2023-01-03T02:00;8;kWh;-13919;0;0;0;13919;-13919
2023-01-03T02:00;2023-01-03T02:15;9;kWh;-668;3169;0;0;3837;2501
2023-01-03T02:15;2023-01-03T02:30;10;kWh;0;2427;0;0;2427;2427
2023-01-03T02:30;2023-01-03T02:45;11;kWh;0;2873;0;0;2873;2873
2023-01-03T02:45;2023-01-03T03:00;12;kWh;-205;226;0;0;431;21
2023-01-03T03:00;2023-01-03T03:15;13;kWh;-555;0;0;0;555;-555
2023-01-03T03:15;2023-01-03T03:30;14;kWh;0;0;0;0;0;0
2023-01-03T03:30;2023-01-03T03:45;15;kWh;-55;0;0;0;55;-55
2023-01-03T03:45;2023-01-03T04:00;16;kWh;-12905;0;0;0;12905;-12905
2023-01-03T04:00;2023-01-03T04:15;17;kWh;-6187;0;0;0;6187;-6187
2023-01-03T04:15;2023-01-03T04:30;18;kWh;-3862;0;0;0;3862;-3862
2023-01-03T04:30;2023-01-03T04:45;19;kWh;-2480;0;0;0;2480;-2480
2023-01-03T04:45;2023-01-03T05:00;20;kWh;0;0;0;0;0;0
2023-01-03T05:00;2023-01-03T05:15;21;kWh;0;0;0;0;0;0
2023-01-03T05:15;2023-01-03T05:30;22;kWh;0;0;0;0;0;0
2023-01-03T05:30;2023-01-03T05:45;23;kWh;0;1863;0;0;1863;1863
2023-01-03T05:45;2023-01-03T06:00;24;kWh;0;43043;0;0;43043;43043
2023-01-03T06:00;2023-01-03T06:15;25;kWh;0;326;0;0;326;326
2023-01-03T06:15;2023-01-03T06:30;26;kWh;0;0;0;0;0;0
2023-01-03T06:30;2023-01-03T06:45;27;kWh;0;21281;0;0;21281;21281
2023-01-03T06:45;2023-01-03T07:00;28;kWh;0;20477;0;0;20477;20477
2023-01-03T07:00;2023-01-03T07:15;29;kWh;0;3073;0;0;3073;3073
2023-01-03T07:15;2023-01-03T07:30;30;kWh;0;27;0;0;27;27
2023-01-03T07:30;2023-01-03T07:45;31;kWh;0;619;0;0;619;619
2023-01-03T07:45;2023-01-03T08:00;32;kWh;0;25116;0;0;25116;25116
2023-01-03T08:00;2023-01-03T08:15;33;kWh;0;50354;0;0;50354;50354
2023-01-03T08:15;2023-01-03T08:30;34;kWh;0;69292;0;0;69292;69292
2023-01-03T08:30;2023-01-03T08:45;35;kWh;0;65354;0;0;65354;65354
2023-01-03T08:45;2023-01-03T09:00;36;kWh;0;49548;0;0;49548;49548
2023-01-03T09:00;2023-01-03T09:15;37;kWh;-8817;770;0;0;9587;-8047
2023-01-03T09:15;2023-01-03T09:30;38;kWh;0;932;0;0;932;932
2023-01-03T09:30;2023-01-03T09:45;39;kWh;-9464;0;0;0;9464;-9464
2023-01-03T09:45;2023-01-03T10:00;40;kWh;-14613;0;0;0;14613;-14613
2023-01-03T10:00;2023-01-03T10:15;41;kWh;-5878;718;0;0;6596;-5160
2023-01-03T10:15;2023-01-03T10:30;42;kWh;-4305;0;0;0;4305;-4305
2023-01-03T10:30;2023-01-03T10:45;43;kWh;-337;0;0;0;337;-337
2023-01-03T10:45;2023-01-03T11:00;44;kWh;0;3480;0;0;3480;3480
2023-01-03T11:00;2023-01-03T11:15;45;kWh;0;33685;0;0;33685;33685
2023-01-03T11:15;2023-01-03T11:30;46;kWh;0;8233;0;0;8233;8233
2023-01-03T11:30;2023-01-03T11:45;47;kWh;0;3288;0;0;3288;3288
2023-01-03T11:45;2023-01-03T12:00;48;kWh;0;3248;0;0;3248;3248
2023-01-03T12:00;2023-01-03T12:15;49;kWh;0;424;0;0;424;424
2023-01-03T12:15;2023-01-03T12:30;50;kWh;0;7;0;0;7;7
2023-01-03T12:30;2023-01-03T12:45;51;kWh;0;8332;0;0;8332;8332
2023-01-03T12:45;2023-01-03T13:00;52;kWh;0;19542;0;0;19542;19542
2023-01-03T13:00;2023-01-03T13:15;53;kWh;0;26168;0;0;26168;26168
2023-01-03T13:15;2023-01-03T13:30;54;kWh;0;29139;0;0;29139;29139
2023-01-03T13:30;2023-01-03T13:45;55;kWh;-3256;946;0;0;4202;-2310
2023-01-03T13:45;2023-01-03T14:00;56;kWh;-35313;0;0;0;35313;-35313
2023-01-03T14:00;2023-01-03T14:15;57;kWh;-30424;0;0;0;30424;-30424
2023-01-03T14:15;2023-01-03T14:30;58;kWh;-22592;0;0;0;22592;-22592
2023-01-03T14:30;2023-01-03T14:45;59;kWh;-32754;0;0;0;32754;-32754
2023-01-03T14:45;2023-01-03T15:00;60;kWh;-104;0;0;0;104;-104
2023-01-03T15:00;2023-01-03T15:15;61;kWh;-392;0;0;0;392;-392
2023-01-03T15:15;2023-01-03T15:30;62;kWh;0;10304;0;0;10304;10304
2023-01-03T15:30;2023-01-03T15:45;63;kWh;0;23131;0;0;23131;23131
2023-01-03T15:45;2023-01-03T16:00;64;kWh;0;7475;0;0;7475;7475
2023-01-03T16:00;2023-01-03T16:15;65;kWh;0;0;0;0;0;0
2023-01-03T16:15;2023-01-03T16:30;66;kWh;-207;0;0;0;207;-207
2023-01-03T16:30;2023-01-03T16:45;67;kWh;0;0;0;0;0;0
2023-01-03T16:45;2023-01-03T17:00;68;kWh;0;0;0;0;0;0
2023-01-03T17:00;2023-01-03T17:15;69;kWh;-979;0;0;0;979;-979
2023-01-03T17:15;2023-01-03T17:30;70;kWh;0;0;0;0;0;0
2023-01-03T17:30;2023-01-03T17:45;71;kWh;-493;0;0;0;493;-493
2023-01-03T17:45;2023-01-03T18:00;72;kWh;-1630;0;0;0;1630;-1630
2023-01-03T18:00;2023-01-03T18:15;73;kWh;-29122;0;0;0;29122;-29122
2023-01-03T18:15;2023-01-03T18:30;74;kWh;-15483;0;0;0;15483;-15483
2023-01-03T18:30;2023-01-03T18:45;75;kWh;-18344;0;0;0;18344;-18344
2023-01-03T18:45;2023-01-03T19:00;76;kWh;-10234;0;0;0;10234;-10234
2023-01-03T19:00;2023-01-03T19:15;77;kWh;-3580;796;0;0;4376;-2784
2023-01-03T19:15;2023-01-03T19:30;78;kWh;0;439;0;0;439;439
2023-01-03T19:30;2023-01-03T19:45;79;kWh;0;0;0;0;0;0
2023-01-03T19:45;2023-01-03T20:00;80;kWh;0;0;0;0;0;0
2023-01-03T20:00;2023-01-03T20:15;81;kWh;0;656;0;0;656;656
2023-01-03T20:15;2023-01-03T20:30;82;kWh;0;6227;0;0;6227;6227
2023-01-03T20:30;2023-01-03T20:45;83;kWh;0;15;0;0;15;15
2023-01-03T20:45;2023-01-03T21:00;84;kWh;-3;0;0;0;3;-3
2023-01-03T21:00;2023-01-03T21:15;85;kWh;-9781;0;0;0;9781;-9781
2023-01-03T21:15;2023-01-03T21:30;86;kWh;-10826;0;0;0;10826;-10826
2023-01-03T21:30;2023-01-03T21:45;87;kWh;-29872;0;0;0;29872;-29872
2023-01-03T21:45;2023-01-03T22:00;88;kWh;-21058;0;0;0;21058;-21058
2023-01-03T22:00;2023-01-03T22:15;89;kWh;-10805;1170;0;0;11975;-9635
2023-01-03T22:15;2023-01-03T22:30;90;kWh;-247;45;0;0;292;-202
2023-01-03T22:30;2023-01-03T22:45;91;kWh;-1803;0;0;0;1803;-1803
2023-01-03T22:45;2023-01-03T23:00;92;kWh;-13503;0;0;0;13503;-13503
2023-01-03T23:00;2023-01-03T23:15;93;kWh;-13402;0;0;0;13402;-13402
2023-01-03T23:15;2023-01-03T23:30;94;kWh;-10723;0;0;0;10723;-10723
2023-01-03T23:30;2023-01-03T23:45;95;kWh;-21018;0;0;0;21018;-21018
2023-01-03T23:45;2023-01-04T00:00;96;kWh;-27253;0;0;0;27253;-27253
2023-01-04T00:00;2023-01-04T00:15;1;kWh;-8587;0;0;0;8587;-8587
2023-01-04T00:15;2023-01-04T00:30;2;kWh;-86;0;0;0;86;-86
2023-01-04T00:30;2023-01-04T00:45;3;kWh;0;0;0;0;0;0
2023-01-04T00:45;2023-01-04T01:00;4;kWh;-828;0;0;0;828;-828
2023-01-04T01:00;2023-01-04T01:15;5;kWh;0;0;0;0;0;0
2023-01-04T01:15;2023-01-04T01:30;6;kWh;-485;0;0;0;485;-485
2023-01-04T01:30;2023-01-04T01:45;7;kWh;-91;0;0;0;91;-91
2023-01-04T01:45;2023-01-04T02:00;8;kWh;-1057;0;0;0;1057;-1057
2023-01-04T02:00;2023-01-04T02:15;9;kWh;-309;0;0;0;309;-309
2023-01-04T02:15;2023-01-04T02:30;10;kWh;-1379;0;0;0;1379;-1379
2023-01-04T02:30;2023-01-04T02:45;11;kWh;-1043;0;0;0;1043;-1043
2023-01-04T02:45;2023-01-04T03:00;12;kWh;-1136;0;0;0;1136;-1136
2023-01-04T03:00;2023-01-04T03:15;13;kWh;-2571;0;0;0;2571;-2571
2023-01-04T03:15;2023-01-04T03:30;14;kWh;-267;0;0;0;267;-267
2023-01-04T03:30;2023-01-04T03:45;15;kWh;-187;0;0;0;187;-187
2023-01-04T03:45;2023-01-04T04:00;16;kWh;-541;0;0;0;541;-541
2023-01-04T04:00;2023-01-04T04:15;17;kWh;-130;1244;0;0;1374;1114
2023-01-04T04:15;2023-01-04T04:30;18;kWh;-8;0;0;0;8;-8
2023-01-04T04:30;2023-01-04T04:45;19;kWh;-403;0;0;0;403;-403
2023-01-04T04:45;2023-01-04T05:00;20;kWh;-658;0;0;0;658;-658
2023-01-04T05:00;2023-01-04T05:15;21;kWh;-262;0;0;0;262;-262
2023-01-04T05:15;2023-01-04T05:30;22;kWh;-166;0;0;0;166;-166
2023-01-04T05:30;2023-01-04T05:45;23;kWh;-634;0;0;0;634;-634
2023-01-04T05:45;2023-01-04T06:00;24;kWh;0;889;0;0;889;889
2023-01-04T06:00;2023-01-04T06:15;25;kWh;-3837;0;0;0;3837;-3837
2023-01-04T06:15;2023-01-04T06:30;26;kWh;-952;0;0;0;952;-952
2023-01-04T06:30;2023-01-04T06:45;27;kWh;-1061;0;0;0;1061;-1061
2023-01-04T06:45;2023-01-04T07:00;28;kWh;0;486;0;0;486;486
2023-01-04T07:00;2023-01-04T07:15;29;kWh;-2536;470;0;0;3006;-2066
