Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
2018-01-01T18:15;2018-01-01T18:30;74;kWh;-4463;0;0;0;4463;-4463
2018-01-01T18:30;2018-01-01T18:45;75;kWh;-12448;0;0;0;12448;-12448
2018-01-01T18:45;2018-01-01T19:00;76;kWh;-33945;0;0;0;33945;-33945
2018-01-01T19:00;2018-01-01T19:15;77;kWh;-7749;13877;0;0;21626;6128
2018-01-01T19:15;2018-01-01T19:30;78;kWh;0;36128;0;0;36128;36128
2018-01-01T19:30;2018-01-01T19:45;79;kWh;0;22917;0;0;22917;22917
2018-01-01T19:45;2018-01-01T20:00;80;kWh;-228;3292;0;0;3520;3064
2018-01-01T20:00;2018-01-01T20:15;81;kWh;-258;0;0;0;258;-258
2018-01-01T20:15;2018-01-01T20:30;82;kWh;0;2987;0;0;2987;2987
2018-01-01T20:30;2018-01-01T20:45;83;kWh;-13530;55;0;0;13585;-13475
2018-01-01T20:45;2018-01-01T21:00;84;kWh;-25538;0;0;0;25538;-25538
2018-01-01T21:00;2018-01-01T21:15;85;kWh;-22952;0;0;0;22952;-22952
2018-01-01T21:15;2018-01-01T21:30;86;kWh;-3996;0;0;0;3996;-3996
2018-01-01T21:30;2018-01-01T21:45;87;kWh;-44419;0;0;0;44419;-44419
2018-01-01T21:45;2018-01-01T22:00;88;kWh;-47594;0;0;0;47594;-47594
2018-01-01T22:00;2018-01-01T22:15;89;kWh;-20768;919;0;0;21687;-19849
2018-01-01T22:15;2018-01-01T22:30;90;kWh;-845;8072;0;0;8917;7227
2018-01-01T22:30;2018-01-01T22:45;91;kWh;-33705;36;0;0;33741;-33669
2018-01-01T22:45;2018-01-01T23:00;92;kWh;-30863;0;0;0;30863;-30863
2018-01-01T23:00;2018-01-01T23:15;93;kWh;-17723;1730;0;0;19453;-15993
2018-01-01T23:15;2018-01-01T23:30;94;kWh;-502;2874;0;0;3376;2372
2018-01-01T23:30;2018-01-01T23:45;95;kWh;-46779;0;0;0;46779;-46779
2018-01-01T23:45;2018-01-02T00:00;96;kWh;-83382;0;0;0;83382;-83382
2018-01-02T00:00;2018-01-02T00:15;1;kWh;-34819;2164;0;0;36983;-32655
2018-01-02T00:15;2018-01-02T00:30;2;kWh;-8050;122;0;0;8172;-7928
2018-01-02T00:30;2018-01-02T00:45;3;kWh;-10613;0;0;0;10613;-10613
2018-01-02T00:45;2018-01-02T01:00;4;kWh;-1703;0;0;0;1703;-1703
2018-01-02T01:00;2018-01-02T01:15;5;kWh;-8980;0;0;0;8980;-8980
2018-01-02T01:15;2018-01-02T01:30;6;kWh;-15;0;0;0;15;-15
2018-01-02T01:30;2018-01-02T01:45;7;kWh;0;0;0;0;0;0
2018-01-02T01:45;2018-01-02T02:00;8;kWh;-6536;0;0;0;6536;-6536
2018-01-02T02:00;2018-01-02T02:15;9;kWh;-1630;14179;0;0;15809;12549
2018-01-02T02:15;2018-01-02T02:30;10;kWh;0;8617;0;0;8617;8617
2018-01-02T02:30;2018-01-02T02:45;11;kWh;0;20747;0;0;20747;20747
2018-01-02T02:45;2018-01-02T03:00;12;kWh;-2806;6627;0;0;9433;3821
2018-01-02T03:00;2018-01-02T03:15;13;kWh;-1148;411;0;0;1559;-737
2018-01-02T03:15;2018-01-02T03:30;14;kWh;-3469;108;0;0;3577;-3361
2018-01-02T03:30;2018-01-02T03:45;15;kWh;-8908;0;0;0;8908;-8908
2018-01-02T03:45;2018-01-02T04:00;16;kWh;-28100;0;0;0;28100;-28100
2018-01-02T04:00;2018-01-02T04:15;17;kWh;-32150;0;0;0;32150;-32150
2018-01-02T04:15;2018-01-02T04:30;18;kWh;-7969;0;0;0;7969;-7969
2018-01-02T04:30;2018-01-02T04:45;19;kWh;-35857;0;0;0;35857;-35857
2018-01-02T04:45;2018-01-02T05:00;20;kWh;-26703;0;0;0;26703;-26703
2018-01-02T05:00;2018-01-02T05:15;21;kWh;-5156;0;0;0;5156;-5156
2018-01-02T05:15;2018-01-02T05:30;22;kWh;-2451;0;0;0;2451;-2451
2018-01-02T05:30;2018-01-02T05:45;23;kWh;-1206;0;0;0;1206;-1206
2018-01-02T05:45;2018-01-02T06:00;24;kWh;0;0;0;0;0;0
2018-01-02T06:00;2018-01-02T06:15;25;kWh;-7630;0;0;0;7630;-7630
2018-01-02T06:15;2018-01-02T06:30;26;kWh;-402;0;0;0;402;-402
2018-01-02T06:30;2018-01-02T06:45;27;kWh;0;199;0;0;199;199
2018-01-02T06:45;2018-01-02T07:00;28;kWh;-105;0;0;0;105;-105
2018-01-02T07:00;2018-01-02T07:15;29;kWh;-2387;0;0;0;2387;-2387
2018-01-02T07:15;2018-01-02T07:30;30;kWh;-21686;0;0;0;21686;-21686
2018-01-02T07:30;2018-01-02T07:45;31;kWh;-819;5395;0;0;6214;4576
2018-01-02T07:45;2018-01-02T08:00;32;kWh;0;48173;0;0;48173;48173
2018-01-02T08:00;2018-01-02T08:15;33;kWh;-3225;28559;0;0;31784;25334
2018-01-02T08:15;2018-01-02T08:30;34;kWh;-6788;0;0;0;6788;-6788
2018-01-02T08:30;2018-01-02T08:45;35;kWh;-10;0;0;0;10;-10
2018-01-02T08:45;2018-01-02T09:00;36;kWh;0;0;0;0;0;0
2018-01-02T09:00;2018-01-02T09:15;37;kWh;-17461;0;0;0;17461;-17461
2018-01-02T09:15;2018-01-02T09:30;38;kWh;-27094;0;0;0;27094;-27094
2018-01-02T09:30;2018-01-02T09:45;39;kWh;-19121;0;0;0;19121;-19121
2018-01-02T09:45;2018-01-02T10:00;40;kWh;-1593;1857;0;0;3450;264
2018-01-02T10:00;2018-01-02T10:15;41;kWh;0;36688;0;0;36688;36688
2018-01-02T10:15;2018-01-02T10:30;42;kWh;0;49504;0;0;49504;49504
2018-01-02T10:30;2018-01-02T10:45;43;kWh;0;33786;0;0;33786;33786
2018-01-02T10:45;2018-01-02T11:00;44;kWh;0;21580;0;0;21580;21580
2018-01-02T11:00;2018-01-02T11:15;45;kWh;0;25659;0;0;25659;25659
2018-01-02T11:15;2018-01-02T11:30;46;kWh;0;4710;0;0;4710;4710
2018-01-02T11:30;2018-01-02T11:45;47;kWh;0;1606;0;0;1606;1606
2018-01-02T11:45;2018-01-02T12:00;48;kWh;0;497;0;0;497;497
2018-01-02T12:00;2018-01-02T12:15;49;kWh;0;36107;0;0;36107;36107
2018-01-02T12:15;2018-01-02T12:30;50;kWh;0;91685;0;0;91685;91685
2018-01-02T12:30;2018-01-02T12:45;51;kWh;0;85398;0;0;85398;85398
2018-01-02T12:45;2018-01-02T13:00;52;kWh;0;67667;0;0;67667;67667
2018-01-02T13:00;2018-01-02T13:15;53;kWh;0;41990;0;0;41990;41990
2018-01-02T13:15;2018-01-02T13:30;54;kWh;0;6553;0;0;6553;6553
2018-01-02T13:30;2018-01-02T13:45;55;kWh;0;28549;0;0;28549;28549
2018-01-02T13:45;2018-01-02T14:00;56;kWh;0;14907;0;0;14907;14907
2018-01-02T14:00;2018-01-02T14:15;57;kWh;0;7807;0;0;7807;7807
2018-01-02T14:15;2018-01-02T14:30;58;kWh;0;25563;0;0;25563;25563
2018-01-02T14:30;2018-01-02T14:45;59;kWh;0;539;0;0;539;539
2018-01-02T14:45;2018-01-02T15:00;60;kWh;0;0;0;0;0;0
2018-01-02T15:00;2018-01-02T15:15;61;kWh;0;28389;0;0;28389;28389
2018-01-02T15:15;2018-01-02T15:30;62;kWh;0;22679;0;0;22679;22679
2018-01-02T15:30;2018-01-02T15:45;63;kWh;0;15591;0;0;15591;15591
2018-01-02T15:45;2018-01-02T16:00;64;kWh;0;1220;0;0;1220;1220
2018-01-02T16:00;2018-01-02T16:15;65;kWh;0;0;0;0;0;0
2018-01-02T16:15;2018-01-02T16:30;66;kWh;-3886;0;0;0;3886;-3886
2018-01-02T16:30;2018-01-02T16:45;67;kWh;-2435;0;0;0;2435;-2435
2018-01-02T16:45;2018-01-02T17:00;68;kWh;0;42;0;0;42;42
2018-01-02T17:00;2018-01-02T17:15;69;kWh;0;22;0;0;22;22
2018-01-02T17:15;2018-01-02T17:30;70;kWh;0;0;0;0;0;0
2018-01-02T17:30;2018-01-02T17:45;71;kWh;0;0;0;0;0;0
2018-01-02T17:45;2018-01-02T18:00;72;kWh;0;0;0;0;0;0
2018-01-02T18:00;2018-01-02T18:15;73;kWh;0;2134;0;0;2134;2134
2018-01-02T18:15;2018-01-02T18:30;74;kWh;-7;0;0;0;7;-7
2018-01-02T18:30;2018-01-02T18:45;75;kWh;-24622;0;0;0;24622;-24622
2018-01-02T18:45;2018-01-02T19:00;76;kWh;-45425;0;0;0;45425;-45425
2018-01-02T19:00;2018-01-02T19:15;77;kWh;-16236;778;0;0;17014;-15458
2018-01-02T19:15;2018-01-02T19:30;78;kWh;-26138;0;0;0;26138;-26138
2018-01-02T19:30;2018-01-02T19:45;79;kWh;-34313;0;0;0;34313;-34313
2018-01-02T19:45;2018-01-02T20:00;80;kWh;-51887;0;0;0;51887;-51887
2018-01-02T20:00;2018-01-02T20:15;81;kWh;-19170;0;0;0;19170;-19170
2018-01-02T20:15;2018-01-02T20:30;82;kWh;-9805;0;0;0;9805;-9805
2018-01-02T20:30;2018-01-02T20:45;83;kWh;-20802;0;0;0;20802;-20802
2018-01-02T20:45;2018-01-02T21:00;84;kWh;-7666;0;0;0;7666;-7666
2018-01-02T21:00;2018-01-02T21:15;85;kWh;-49769;0;0;0;49769;-49769
2018-01-02T21:15;2018-01-02T21:30;86;kWh;-19117;0;0;0;19117;-19117
2018-01-02T21:30;2018-01-02T21:45;87;kWh;-39693;0;0;0;39693;-39693
2018-01-02T21:45;2018-01-02T22:00;88;kWh;-38966;0;0;0;38966;-38966
2018-01-02T22:00;2018-01-02T22:15;89;kWh;-15420;1988;0;0;17408;-13432
2018-01-02T22:15;2018-01-02T22:30;90;kWh;0;1131;0;0;1131;1131
2018-01-02T22:30;2018-01-02T22:45;91;kWh;0;46;0;0;46;46
2018-01-02T22:45;2018-01-02T23:00;92;kWh;-3176;0;0;0;3176;-3176
2018-01-02T23:00;2018-01-02T23:15;93;kWh;-4632;5495;0;0;10127;863
2018-01-02T23:15;2018-01-02T23:30;94;kWh;0;5004;0;0;5004;5004
2018-01-02T23:30;2018-01-02T23:45;95;kWh;0;6533;0;0;6533;6533
2018-01-02T23:45;2018-01-03T00:00;96;kWh;-2327;837;0;0;3164;-1490
2018-01-03T00:00;2018-01-03T00:15;1;kWh;-3041;0;0;0;3041;-3041
2018-01-03T00:15;2018-01-03T00:30;2;kWh;0;0;0;0;0;0
2018-01-03T00:30;2018-01-03T00:45;3;kWh;0;0;0;0;0;0
2018-01-03T00:45;2018-01-03T01:00;4;kWh;-9210;0;0;0;9210;-9210
2018-01-03T01:00;2018-01-03T01:15;5;kWh;-10287;782;0;0;11069;-9505
2018-01-03T01:15;2018-01-03T01:30;6;kWh;0;762;0;0;762;762
2018-01-03T01:30;2018-01-03T01:45;7;kWh;0;0;0;0;0;0
2018-01-03T01:45;2018-01-03T02:00;8;kWh;-1;0;0;0;1;-1
2018-01-03T02:00;2018-01-03T02:15;9;kWh;-569;0;0;0;569;-569
2018-01-03T02:15;2018-01-03T02:30;10;kWh;0;0;0;0;0;0
2018-01-03T02:30;2018-01-03T02:45;11;kWh;0;0;0;0;0;0
2018-01-03T02:45;2018-01-03T03:00;12;kWh;-342;0;0;0;342;-342
2018-01-03T03:00;2018-01-03T03:15;13;kWh;0;20802;0;0;20802;20802
2018-01-03T03:15;2018-01-03T03:30;14;kWh;0;57631;0;0;57631;57631
2018-01-03T03:30;2018-01-03T03:45;15;kWh;0;30380;0;0;30380;30380
2018-01-03T03:45;2018-01-03T04:00;16;kWh;0;19888;0;0;19888;19888
2018-01-03T04:00;2018-01-03T04:15;17;kWh;0;47978;0;0;47978;47978
2018-01-03T04:15;2018-01-03T04:30;18;kWh;0;47302;0;0;47302;47302
2018-01-03T04:30;2018-01-03T04:45;19;kWh;0;52943;0;0;52943;52943
2018-01-03T04:45;2018-01-03T05:00;20;kWh;0;29146;0;0;29146;29146
2018-01-03T05:00;2018-01-03T05:15;21;kWh;-842;5776;0;0;6618;4934
2018-01-03T05:15;2018-01-03T05:30;22;kWh;0;8872;0;0;8872;8872
2018-01-03T05:30;2018-01-03T05:45;23;kWh;0;45523;0;0;45523;45523
2018-01-03T05:45;2018-01-03T06:00;24;kWh;-568;6186;0;0;6754;5618
2018-01-03T06:00;2018-01-03T06:15;25;kWh;0;375;0;0;375;375
2018-01-03T06:15;2018-01-03T06:30;26;kWh;0;88;0;0;88;88
2018-01-03T06:30;2018-01-03T06:45;27;kWh;0;27011;0;0;27011;27011
2018-01-03T06:45;2018-01-03T07:00;28;kWh;0;66856;0;0;66856;66856
2018-01-03T07:00;2018-01-03T07:15;29;kWh;-22247;8886;0;0;31133;-13361
2018-01-03T07:15;2018-01-03T07:30;30;kWh;-59448;0;0;0;59448;-59448
2018-01-03T07:30;2018-01-03T07:45;31;kWh;-10610;1451;0;0;12061;-9159
2018-01-03T07:45;2018-01-03T08:00;32;kWh;0;27336;0;0;27336;27336
2018-01-03T08:00;2018-01-03T08:15;33;kWh;-1244;11539;0;0;12783;10295
2018-01-03T08:15;2018-01-03T08:30;34;kWh;-2;0;0;0;2;-2
2018-01-03T08:30;2018-01-03T08:45;35;kWh;0;3409;0;0;3409;3409
2018-01-03T08:45;2018-01-03T09:00;36;kWh;0;65;0;0;65;65
2018-01-03T09:00;2018-01-03T09:15;37;kWh;0;549;0;0;549;549
2018-01-03T09:15;2018-01-03T09:30;38;kWh;0;10254;0;0;10254;10254
2018-01-03T09:30;2018-01-03T09:45;39;kWh;0;13537;0;0;13537;13537
2018-01-03T09:45;2018-01-03T10:00;40;kWh;0;23175;0;0;23175;23175
2018-01-03T10:00;2018-01-03T10:15;41;kWh;0;28632;0;0;28632;28632
2018-01-03T10:15;2018-01-03T10:30;42;kWh;0;22214;0;0;22214;22214
2018-01-03T10:30;2018-01-03T10:45;43;kWh;0;69080;0;0;69080;69080
2018-01-03T10:45;2018-01-03T11:00;44;kWh;0;86602;0;0;86602;86602
2018-01-03T11:00;2018-01-03T11:15;45;kWh;0;95577;0;0;95577;95577
2018-01-03T11:15;2018-01-03T11:30;46;kWh;0;100626;0;0;108126;108126
2018-01-03T11:30;2018-01-03T11:45;47;kWh;0;107232;0;0;117232;117232
2018-01-03T11:45;2018-01-03T12:00;48;kWh;0;119325;0;0;130575;130575
2018-01-03T12:00;2018-01-03T12:15;49;kWh;0;121266;0;0;132516;132516
2018-01-03T12:15;2018-01-03T12:30;50;kWh;0;94911;0;0;106161;106161
2018-01-03T12:30;2018-01-03T12:45;51;kWh;0;74109;0;0;82859;82859
2018-01-03T12:45;2018-01-03T13:00;52;kWh;0;45980;0;0;53480;53480
2018-01-03T13:00;2018-01-03T13:15;53;kWh;0;35958;0;0;35958;35958
2018-01-03T13:15;2018-01-03T13:30;54;kWh;0;77854;0;0;77854;77854
2018-01-03T13:30;2018-01-03T13:45;55;kWh;0;48099;0;0;48099;48099
2018-01-03T13:45;2018-01-03T14:00;56;kWh;0;63170;0;0;63170;63170
2018-01-03T14:00;2018-01-03T14:15;57;kWh;-778;34443;0;0;35221;33665
2018-01-03T14:15;2018-01-03T14:30;58;kWh;-558;91;0;0;649;-467
2018-01-03T14:30;2018-01-03T14:45;59;kWh;-5539;0;0;0;5539;-5539
2018-01-03T14:45;2018-01-03T15:00;60;kWh;-158;0;0;0;158;-158
2018-01-03T15:00;2018-01-03T15:15;61;kWh;-142;0;0;0;142;-142
2018-01-03T15:15;2018-01-03T15:30;62;kWh;0;457;0;0;457;457
2018-01-03T15:30;2018-01-03T15:45;63;kWh;0;7537;0;0;7537;7537
2018-01-03T15:45;2018-01-03T16:00;64;kWh;-1700;1445;0;0;3145;-255
2018-01-03T16:00;2018-01-03T16:15;65;kWh;-23558;0;0;0;23558;-23558
2018-01-03T16:15;2018-01-03T16:30;66;kWh;-18810;0;0;0;18810;-18810
2018-01-03T16:30;2018-01-03T16:45;67;kWh;-14139;0;0;0;14139;-14139
2018-01-03T16:45;2018-01-03T17:00;68;kWh;-2594;15548;0;0;18142;12954
2018-01-03T17:00;2018-01-03T17:15;69;kWh;-14008;10620;0;0;24628;-3388
2018-01-03T17:15;2018-01-03T17:30;70;kWh;-4695;4323;0;0;9018;-372
2018-01-03T17:30;2018-01-03T17:45;71;kWh;0;2579;0;0;2579;2579
2018-01-03T17:45;2018-01-03T18:00;72;kWh;0;1588;0;0;1588;1588
2018-01-03T18:00;2018-01-03T18:15;73;kWh;-344;23;0;0;367;-321
2018-01-03T18:15;2018-01-03T18:30;74;kWh;-3531;0;0;0;3531;-3531
2018-01-03T18:30;2018-01-03T18:45;75;kWh;-18298;636;0;0;18934;-17662
2018-01-03T18:45;2018-01-03T19:00;76;kWh;-74;2334;0;0;2408;2260
2018-01-03T19:00;2018-01-03T19:15;77;kWh;0;3905;0;0;3905;3905
2018-01-03T19:15;2018-01-03T19:30;78;kWh;-17;22782;0;0;22799;22765
2018-01-03T19:30;2018-01-03T19:45;79;kWh;-1374;665;0;0;2039;-709
2018-01-03T19:45;2018-01-03T20:00;80;kWh;-1642;0;0;0;1642;-1642
2018-01-03T20:00;2018-01-03T20:15;81;kWh;-1748;0;0;0;1748;-1748
2018-01-03T20:15;2018-01-03T20:30;82;kWh;-4133;0;0;0;4133;-4133
2018-01-03T20:30;2018-01-03T20:45;83;kWh;-1066;0;0;0;1066;-1066
2018-01-03T20:45;2018-01-03T21:00;84;kWh;-19924;124;0;0;20048;-19800
2018-01-03T21:00;2018-01-03T21:15;85;kWh;-345;28462;0;0;28807;28117
2018-01-03T21:15;2018-01-03T21:30;86;kWh;0;19588;0;0;19588;19588
2018-01-03T21:30;2018-01-03T21:45;87;kWh;0;5320;0;0;5320;5320
2018-01-03T21:45;2018-01-03T22:00;88;kWh;0;759;0;0;759;759
2018-01-03T22:00;2018-01-03T22:15;89;kWh;0;30719;0;0;30719;30719
2018-01-03T22:15;2018-01-03T22:30;90;kWh;0;19500;0;0;19500;19500
2018-01-03T22:30;2018-01-03T22:45;91;kWh;-241;960;0;0;1201;719
2018-01-03T22:45;2018-01-03T23:00;92;kWh;0;0;0;0;0;0
2018-01-03T23:00;2018-01-03T23:15;93;kWh;0;19340;0;0;19340;19340
2018-01-03T23:15;2018-01-03T23:30;94;kWh;0;39551;0;0;39551;39551
2018-01-03T23:30;2018-01-03T23:45;95;kWh;-2748;8266;0;0;11014;5518
2018-01-03T23:45;2018-01-04T00:00;96;kWh;-23172;0;0;0;23172;-23172
2018-01-04T00:00;2018-01-04T00:15;1;kWh;-16337;6282;0;0;22619;-10055
2018-01-04T00:15;2018-01-04T00:30;2;kWh;0;17276;0;0;17276;17276
2018-01-04T00:30;2018-01-04T00:45;3;kWh;0;15944;0;0;15944;15944
2018-01-04T00:45;2018-01-04T01:00;4;kWh;-1479;10549;0;0;12028;9070
2018-01-04T01:00;2018-01-04T01:15;5;kWh;-2130;4127;0;0;6257;1997
2018-01-04T01:15;2018-01-04T01:30;6;kWh;0;31060;0;0;31060;31060
2018-01-04T01:30;2018-01-04T01:45;7;kWh;0;7682;0;0;7682;7682
2018-01-04T01:45;2018-01-04T02:00;8;kWh;-310;3813;0;0;4123;3503
2018-01-04T02:00;2018-01-04T02:15;9;kWh;-482;4010;0;0;4492;3528
2018-01-04T02:15;2018-01-04T02:30;10;kWh;0;6040;0;0;6040;6040
2018-01-04T02:30;2018-01-04T02:45;11;kWh;0;3176;0;0;3176;3176
2018-01-04T02:45;2018-01-04T03:00;12;kWh;0;1511;0;0;1511;1511
2018-01-04T03:00;2018-01-04T03:15;13;kWh;-539;22;0;0;561;-517
2018-01-04T03:15;2018-01-04T03:30;14;kWh;-1249;0;0;0;1249;-1249
2018-01-04T03:30;2018-01-04T03:45;15;kWh;-5966;0;0;0;5966;-5966
2018-01-04T03:45;2018-01-04T04:00;16;kWh;-13750;0;0;0;13750;-13750
2018-01-04T04:00;2018-01-04T04:15;17;kWh;-9871;0;0;0;9871;-9871
2018-01-04T04:15;2018-01-04T04:30;18;kWh;-38;0;0;0;38;-38
2018-01-04T04:30;2018-01-04T04:45;19;kWh;0;0;0;0;0;0
2018-01-04T04:45;2018-01-04T05:00;20;kWh;0;0;0;0;0;0
2018-01-04T05:00;2018-01-04T05:15;21;kWh;-24232;0;0;0;24232;-24232
2018-01-04T05:15;2018-01-04T05:30;22;kWh;-4554;0;0;0;4554;-4554
2018-01-04T05:30;2018-01-04T05:45;23;kWh;-921;0;0;0;921;-921
2018-01-04T05:45;2018-01-04T06:00;24;kWh;-323;0;0;0;323;-323
2018-01-04T06:00;2018-01-04T06:15;25;kWh;-56174;0;0;0;56174;-56174
2018-01-04T06:15;2018-01-04T06:30;26;kWh;-78817;0;0;0;78817;-78817
2018-01-04T06:30;2018-01-04T06:45;27;kWh;-42727;0;0;0;42727;-42727
2018-01-04T06:45;2018-01-04T07:00;28;kWh;-32825;0;0;0;32825;-32825
2018-01-04T07:00;2018-01-04T07:15;29;kWh;-48321;0;0;0;48321;-48321
2018-01-04T07:15;2018-01-04T07:30;30;kWh;-91943;0;0;0;91943;-91943
