Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
2024-01-01T10:00;2024-01-01T10:15;41;kWh;-470;0;0;0;470;-470
2024-01-01T10:15;2024-01-01T10:30;42;kWh;-206;0;0;0;206;-206
2024-01-01T10:30;2024-01-01T10:45;43;kWh;-1295;0;0;0;1295;-1295
2024-01-01T10:45;2024-01-01T11:00;44;kWh;-1289;0;0;0;1289;-1289
2024-01-01T11:00;2024-01-01T11:15;45;kWh;-110;0;0;0;110;-110
2024-01-01T11:15;2024-01-01T11:30;46;kWh;-880;0;0;0;880;-880
2024-01-01T11:30;2024-01-01T11:45;47;kWh;-2447;0;0;0;2447;-2447
2024-01-01T11:45;2024-01-01T12:00;48;kWh;-577;0;0;0;577;-577
2024-01-01T12:00;2024-01-01T12:15;49;kWh;-449;0;0;0;449;-449
2024-01-01T12:15;2024-01-01T12:30;50;kWh;0;0;0;0;0;0
2024-01-01T12:30;2024-01-01T12:45;51;kWh;0;0;0;0;0;0
2024-01-01T12:45;2024-01-01T13:00;52;kWh;0;0;0;0;0;0
2024-01-01T13:00;2024-01-01T13:15;53;kWh;0;0;0;0;0;0
2024-01-01T13:15;2024-01-01T13:30;54;kWh;-272;0;0;0;272;-272
2024-01-01T13:30;2024-01-01T13:45;55;kWh;-1503;4;0;0;1507;-1499
2024-01-01T13:45;2024-01-01T14:00;56;kWh;0;170;0;0;170;170
2024-01-01T14:00;2024-01-01T14:15;57;kWh;0;0;0;0;0;0
2024-01-01T14:15;2024-01-01T14:30;58;kWh;0;0;0;0;0;0
2024-01-01T14:30;2024-01-01T14:45;59;kWh;0;0;0;0;0;0
2024-01-01T14:45;2024-01-01T15:00;60;kWh;0;0;0;0;0;0
2024-01-01T15:00;2024-01-01T15:15;61;kWh;0;0;0;0;0;0
2024-01-01T15:15;2024-01-01T15:30;62;kWh;0;8566;0;0;8566;8566
2024-01-01T15:30;2024-01-01T15:45;63;kWh;0;25652;0;0;25652;25652
2024-01-01T15:45;2024-01-01T16:00;64;kWh;0;44977;0;0;44977;44977
2024-01-01T16:00;2024-01-01T16:15;65;kWh;-5471;2474;0;0;7945;-2997
2024-01-01T16:15;2024-01-01T16:30;66;kWh;-1411;704;0;0;2115;-707
2024-01-01T16:30;2024-01-01T16:45;67;kWh;0;1101;0;0;1101;1101
2024-01-01T16:45;2024-01-01T17:00;68;kWh;0;2747;0;0;2747;2747
2024-01-01T17:00;2024-01-01T17:15;69;kWh;0;667;0;0;667;667
2024-01-01T17:15;2024-01-01T17:30;70;kWh;0;8757;0;0;8757;8757
2024-01-01T17:30;2024-01-01T17:45;71;kWh;0;35318;0;0;35318;35318
2024-01-01T17:45;2024-01-01T18:00;72;kWh;-878;45778;0;0;46656;44900
2024-01-01T18:00;2024-01-01T18:15;73;kWh;-12158;2693;0;0;14851;-9465
2024-01-01T18:15;2024-01-01T18:30;74;kWh;-711;0;0;0;711;-711
2024-01-01T18:30;2024-01-01T18:45;75;kWh;-1;0;0;0;1;-1
2024-01-01T18:45;2024-01-01T19:00;76;kWh;-6204;2482;0;0;8686;-3722
2024-01-01T19:00;2024-01-01T19:15;77;kWh;-18904;1323;0;0;20227;-17581
2024-01-01T19:15;2024-01-01T19:30;78;kWh;-23890;0;0;0;23890;-23890
2024-01-01T19:30;2024-01-01T19:45;79;kWh;-4900;0;0;0;4900;-4900
2024-01-01T19:45;2024-01-01T20:00;80;kWh;-3683;2453;0;0;6136;-1230
2024-01-01T20:00;2024-01-01T20:15;81;kWh;0;48716;0;0;48716;48716
2024-01-01T20:15;2024-01-01T20:30;82;kWh;0;57839;0;0;57839;57839
2024-01-01T20:30;2024-01-01T20:45;83;kWh;0;1447;0;0;1447;1447
2024-01-01T20:45;2024-01-01T21:00;84;kWh;-4979;0;0;0;4979;-4979
2024-01-01T21:00;2024-01-01T21:15;85;kWh;-3198;0;0;0;3198;-3198
2024-01-01T21:15;2024-01-01T21:30;86;kWh;-10557;0;0;0;10557;-10557
2024-01-01T21:30;2024-01-01T21:45;87;kWh;-23338;297;0;0;23635;-23041
2024-01-01T21:45;2024-01-01T22:00;88;kWh;-23918;522;0;0;24440;-23396
2024-01-01T22:00;2024-01-01T22:15;89;kWh;-20896;0;0;0;20896;-20896
2024-01-01T22:15;2024-01-01T22:30;90;kWh;-24947;0;0;0;24947;-24947
2024-01-01T22:30;2024-01-01T22:45;91;kWh;-13295;0;0;0;13295;-13295
2024-01-01T22:45;2024-01-01T23:00;92;kWh;-20010;0;0;0;20010;-20010
2024-01-01T23:00;2024-01-01T23:15;93;kWh;-3029;0;0;0;3029;-3029
2024-01-01T23:15;2024-01-01T23:30;94;kWh;-12159;0;0;0;12159;-12159
2024-01-01T23:30;2024-01-01T23:45;95;kWh;-18862;0;0;0;18862;-18862
2024-01-01T23:45;2024-01-02T00:00;96;kWh;-33161;0;0;0;33161;-33161
2024-01-02T00:00;2024-01-02T00:15;1;kWh;-148168;0;0;0;148168;-148168
2024-01-02T00:15;2024-01-02T00:30;2;kWh;-164494;0;0;0;164494;-164494
2024-01-02T00:30;2024-01-02T00:45;3;kWh;-142584;0;0;0;142584;-142584
2024-01-02T00:45;2024-01-02T01:00;4;kWh;-186518;0;0;0;186518;-186518
2024-01-02T01:00;2024-01-02T01:15;5;kWh;-112627;0;0;0;112627;-112627
2024-01-02T01:15;2024-01-02T01:30;6;kWh;-117919;0;0;0;117919;-117919
2024-01-02T01:30;2024-01-02T01:45;7;kWh;-148210;0;0;0;148210;-148210
2024-01-02T01:45;2024-01-02T02:00;8;kWh;-158903;0;0;0;158903;-158903
2024-01-02T02:00;2024-01-02T02:15;9;kWh;-47210;0;0;0;47210;-47210
2024-01-02T02:15;2024-01-02T02:30;10;kWh;-78994;0;0;0;78994;-78994
2024-01-02T02:30;2024-01-02T02:45;11;kWh;-103715;0;0;0;103715;-103715
2024-01-02T02:45;2024-01-02T03:00;12;kWh;-99829;0;0;0;99829;-99829
2024-01-02T03:00;2024-01-02T03:15;13;kWh;-74087;0;0;0;74087;-74087
2024-01-02T03:15;2024-01-02T03:30;14;kWh;-61855;0;0;0;61855;-61855
2024-01-02T03:30;2024-01-02T03:45;15;kWh;-66567;0;0;0;66567;-66567
2024-01-02T03:45;2024-01-02T04:00;16;kWh;-81145;0;0;0;81145;-81145
2024-01-02T04:00;2024-01-02T04:15;17;kWh;-56768;0;0;0;56768;-56768
2024-01-02T04:15;2024-01-02T04:30;18;kWh;-71103;0;0;0;71103;-71103
2024-01-02T04:30;2024-01-02T04:45;19;kWh;-51449;0;0;0;51449;-51449
2024-01-02T04:45;2024-01-02T05:00;20;kWh;-46201;0;0;0;46201;-46201
2024-01-02T05:00;2024-01-02T05:15;21;kWh;-44124;0;0;0;44124;-44124
2024-01-02T05:15;2024-01-02T05:30;22;kWh;-16897;0;0;0;16897;-16897
2024-01-02T05:30;2024-01-02T05:45;23;kWh;-36;0;0;0;36;-36
2024-01-02T05:45;2024-01-02T06:00;24;kWh;-51033;0;0;0;51033;-51033
2024-01-02T06:00;2024-01-02T06:15;25;kWh;-163153;0;0;0;163153;-163153
2024-01-02T06:15;2024-01-02T06:30;26;kWh;-102176;0;0;0;102176;-102176
2024-01-02T06:30;2024-01-02T06:45;27;kWh;-57461;0;0;0;57461;-57461
2024-01-02T06:45;2024-01-02T07:00;28;kWh;-44900;0;0;0;44900;-44900
2024-01-02T07:00;2024-01-02T07:15;29;kWh;-96418;0;0;0;96418;-96418
2024-01-02T07:15;2024-01-02T07:30;30;kWh;-60074;0;0;0;60074;-60074
2024-01-02T07:30;2024-01-02T07:45;31;kWh;-48057;0;0;0;48057;-48057
2024-01-02T07:45;2024-01-02T08:00;32;kWh;-17315;0;0;0;17315;-17315
2024-01-02T08:00;2024-01-02T08:15;33;kWh;-35891;0;0;0;35891;-35891
2024-01-02T08:15;2024-01-02T08:30;34;kWh;-18335;0;0;0;18335;-18335
2024-01-02T08:30;2024-01-02T08:45;35;kWh;-17042;0;0;0;17042;-17042
2024-01-02T08:45;2024-01-02T09:00;36;kWh;-7390;0;0;0;7390;-7390
2024-01-02T09:00;2024-01-02T09:15;37;kWh;-1558;0;0;0;1558;-1558
2024-01-02T09:15;2024-01-02T09:30;38;kWh;-472;0;0;0;472;-472
2024-01-02T09:30;2024-01-02T09:45;39;kWh;-34925;0;0;0;34925;-34925
2024-01-02T09:45;2024-01-02T10:00;40;kWh;-54744;0;0;0;54744;-54744
2024-01-02T10:00;2024-01-02T10:15;41;kWh;-21603;0;0;0;21603;-21603
2024-01-02T10:15;2024-01-02T10:30;42;kWh;-20322;0;0;0;20322;-20322
2024-01-02T10:30;2024-01-02T10:45;43;kWh;-17070;0;0;0;17070;-17070
2024-01-02T10:45;2024-01-02T11:00;44;kWh;-11103;0;0;0;11103;-11103
2024-01-02T11:00;2024-01-02T11:15;45;kWh;-870;0;0;0;870;-870
2024-01-02T11:15;2024-01-02T11:30;46;kWh;0;342;0;0;342;342
2024-01-02T11:30;2024-01-02T11:45;47;kWh;0;1453;0;0;1453;1453
2024-01-02T11:45;2024-01-02T12:00;48;kWh;0;0;0;0;0;0
2024-01-02T12:00;2024-01-02T12:15;49;kWh;0;0;0;0;0;0
2024-01-02T12:15;2024-01-02T12:30;50;kWh;0;0;0;0;0;0
2024-01-02T12:30;2024-01-02T12:45;51;kWh;0;0;0;0;0;0
2024-01-02T12:45;2024-01-02T13:00;52;kWh;0;0;0;0;0;0
2024-01-02T13:00;2024-01-02T13:15;53;kWh;0;35362;0;0;35362;35362
2024-01-02T13:15;2024-01-02T13:30;54;kWh;0;50206;0;0;50206;50206
2024-01-02T13:30;2024-01-02T13:45;55;kWh;0;33882;0;0;33882;33882
2024-01-02T13:45;2024-01-02T14:00;56;kWh;0;4666;0;0;4666;4666
2024-01-02T14:00;2024-01-02T14:15;57;kWh;0;0;0;0;0;0
2024-01-02T14:15;2024-01-02T14:30;58;kWh;0;0;0;0;0;0
2024-01-02T14:30;2024-01-02T14:45;59;kWh;0;0;0;0;0;0
2024-01-02T14:45;2024-01-02T15:00;60;kWh;-750;0;0;0;750;-750
2024-01-02T15:00;2024-01-02T15:15;61;kWh;-16528;0;0;0;16528;-16528
2024-01-02T15:15;2024-01-02T15:30;62;kWh;-2;0;0;0;2;-2
2024-01-02T15:30;2024-01-02T15:45;63;kWh;0;0;0;0;0;0
2024-01-02T15:45;2024-01-02T16:00;64;kWh;-2907;0;0;0;2907;-2907
2024-01-02T16:00;2024-01-02T16:15;65;kWh;-25644;0;0;0;25644;-25644
2024-01-02T16:15;2024-01-02T16:30;66;kWh;-12207;0;0;0;12207;-12207
2024-01-02T16:30;2024-01-02T16:45;67;kWh;-3903;0;0;0;3903;-3903
2024-01-02T16:45;2024-01-02T17:00;68;kWh;-4425;0;0;0;4425;-4425
2024-01-02T17:00;2024-01-02T17:15;69;kWh;-16928;6;0;0;16934;-16922
2024-01-02T17:15;2024-01-02T17:30;70;kWh;0;5443;0;0;5443;5443
2024-01-02T17:30;2024-01-02T17:45;71;kWh;-705;0;0;0;705;-705
2024-01-02T17:45;2024-01-02T18:00;72;kWh;-1767;0;0;0;1767;-1767
2024-01-02T18:00;2024-01-02T18:15;73;kWh;-10904;0;0;0;10904;-10904
2024-01-02T18:15;2024-01-02T18:30;74;kWh;-1825;0;0;0;1825;-1825
2024-01-02T18:30;2024-01-02T18:45;75;kWh;-10994;0;0;0;10994;-10994
2024-01-02T18:45;2024-01-02T19:00;76;kWh;-1730;0;0;0;1730;-1730
2024-01-02T19:00;2024-01-02T19:15;77;kWh;-147;0;0;0;147;-147
2024-01-02T19:15;2024-01-02T19:30;78;kWh;-499;0;0;0;499;-499
2024-01-02T19:30;2024-01-02T19:45;79;kWh;-5352;0;0;0;5352;-5352
2024-01-02T19:45;2024-01-02T20:00;80;kWh;-5678;2193;0;0;7871;-3485
2024-01-02T20:00;2024-01-02T20:15;81;kWh;0;60001;0;0;60001;60001
2024-01-02T20:15;2024-01-02T20:30;82;kWh;-1578;9544;0;0;11122;7966
2024-01-02T20:30;2024-01-02T20:45;83;kWh;-4896;2334;0;0;7230;-2562
2024-01-02T20:45;2024-01-02T21:00;84;kWh;-17932;0;0;0;17932;-17932
2024-01-02T21:00;2024-01-02T21:15;85;kWh;-5475;0;0;0;5475;-5475
2024-01-02T21:15;2024-01-02T21:30;86;kWh;-2216;0;0;0;2216;-2216
2024-01-02T21:30;2024-01-02T21:45;87;kWh;-13414;0;0;0;13414;-13414
2024-01-02T21:45;2024-01-02T22:00;88;kWh;0;3262;0;0;3262;3262
2024-01-02T22:00;2024-01-02T22:15;89;kWh;0;57752;0;0;57752;57752
2024-01-02T22:15;2024-01-02T22:30;90;kWh;-1115;1345;0;0;2460;230
2024-01-02T22:30;2024-01-02T22:45;91;kWh;-4202;0;0;0;4202;-4202
2024-01-02T22:45;2024-01-02T23:00;92;kWh;-893;2537;0;0;3430;1644
2024-01-02T23:00;2024-01-02T23:15;93;kWh;0;44917;0;0;44917;44917
2024-01-02T23:15;2024-01-02T23:30;94;kWh;0;23189;0;0;23189;23189
2024-01-02T23:30;2024-01-02T23:45;95;kWh;0;0;0;0;0;0
2024-01-02T23:45;2024-01-03T00:00;96;kWh;-4040;0;0;0;4040;-4040
2024-01-03T00:00;2024-01-03T00:15;1;kWh;-5332;56101;0;0;61433;50769
2024-01-03T00:15;2024-01-03T00:30;2;kWh;-655;36156;0;0;36811;35501
2024-01-03T00:30;2024-01-03T00:45;3;kWh;-27;21534;0;0;21561;21507
2024-01-03T00:45;2024-01-03T01:00;4;kWh;0;27127;0;0;27127;27127
2024-01-03T01:00;2024-01-03T01:15;5;kWh;0;60158;0;0;60158;60158
2024-01-03T01:15;2024-01-03T01:30;6;kWh;0;23077;0;0;23077;23077
2024-01-03T01:30;2024-01-03T01:45;7;kWh;0;15655;0;0;15655;15655
2024-01-03T01:45;2024-01-03T02:00;8;kWh;-1947;965;0;0;2912;-982
2024-01-03T02:00;2024-01-03T02:15;9;kWh;0;9445;0;0;9445;9445
2024-01-03T02:15;2024-01-03T02:30;10;kWh;-709;2060;0;0;2769;1351
2024-01-03T02:30;2024-01-03T02:45;11;kWh;-9002;1841;0;0;10843;-7161
2024-01-03T02:45;2024-01-03T03:00;12;kWh;-13761;8136;0;0;21897;-5625
2024-01-03T03:00;2024-01-03T03:15;13;kWh;-12921;1591;0;0;14512;-11330
2024-01-03T03:15;2024-01-03T03:30;14;kWh;-19904;0;0;0;19904;-19904
2024-01-03T03:30;2024-01-03T03:45;15;kWh;-16702;0;0;0;16702;-16702
2024-01-03T03:45;2024-01-03T04:00;16;kWh;-3832;0;0;0;3832;-3832
2024-01-03T04:00;2024-01-03T04:15;17;kWh;-6205;0;0;0;6205;-6205
2024-01-03T04:15;2024-01-03T04:30;18;kWh;-6427;0;0;0;6427;-6427
2024-01-03T04:30;2024-01-03T04:45;19;kWh;-8068;0;0;0;8068;-8068
2024-01-03T04:45;2024-01-03T05:00;20;kWh;-9089;0;0;0;9089;-9089
2024-01-03T05:00;2024-01-03T05:15;21;kWh;-10714;0;0;0;10714;-10714
2024-01-03T05:15;2024-01-03T05:30;22;kWh;-9378;0;0;0;9378;-9378
2024-01-03T05:30;2024-01-03T05:45;23;kWh;-1646;1519;0;0;3165;-127
2024-01-03T05:45;2024-01-03T06:00;24;kWh;-4425;1977;0;0;6402;-2448
2024-01-03T06:00;2024-01-03T06:15;25;kWh;-25018;540;0;0;25558;-24478
2024-01-03T06:15;2024-01-03T06:30;26;kWh;-3373;0;0;0;3373;-3373
2024-01-03T06:30;2024-01-03T06:45;27;kWh;-282;0;0;0;282;-282
2024-01-03T06:45;2024-01-03T07:00;28;kWh;0;0;0;0;0;0
2024-01-03T07:00;2024-01-03T07:15;29;kWh;-1135;0;0;0;1135;-1135
2024-01-03T07:15;2024-01-03T07:30;30;kWh;-2083;0;0;0;2083;-2083
2024-01-03T07:30;2024-01-03T07:45;31;kWh;-1587;1868;0;0;3455;281
2024-01-03T07:45;2024-01-03T08:00;32;kWh;-1109;244;0;0;1353;-865
2024-01-03T08:00;2024-01-03T08:15;33;kWh;-4252;377;0;0;4629;-3875
2024-01-03T08:15;2024-01-03T08:30;34;kWh;0;2012;0;0;2012;2012
2024-01-03T08:30;2024-01-03T08:45;35;kWh;0;0;0;0;0;0
2024-01-03T08:45;2024-01-03T09:00;36;kWh;-58;0;0;0;58;-58
2024-01-03T09:00;2024-01-03T09:15;37;kWh;-900;0;0;0;900;-900
2024-01-03T09:15;2024-01-03T09:30;38;kWh;-397;0;0;0;397;-397
2024-01-03T09:30;2024-01-03T09:45;39;kWh;-2609;0;0;0;2609;-2609
2024-01-03T09:45;2024-01-03T10:00;40;kWh;-7361;1147;0;0;8508;-6214
2024-01-03T10:00;2024-01-03T10:15;41;kWh;-4690;704;0;0;5394;-3986
2024-01-03T10:15;2024-01-03T10:30;42;kWh;-5933;753;0;0;6686;-5180
2024-01-03T10:30;2024-01-03T10:45;43;kWh;-7336;3;0;0;7339;-7333
2024-01-03T10:45;2024-01-03T11:00;44;kWh;-2519;0;0;0;2519;-2519
2024-01-03T11:00;2024-01-03T11:15;45;kWh;-1244;0;0;0;1244;-1244
2024-01-03T11:15;2024-01-03T11:30;46;kWh;0;1040;0;0;1040;1040
2024-01-03T11:30;2024-01-03T11:45;47;kWh;0;27;0;0;27;27
2024-01-03T11:45;2024-01-03T12:00;48;kWh;0;1610;0;0;1610;1610
2024-01-03T12:00;2024-01-03T12:15;49;kWh;0;1997;0;0;1997;1997
2024-01-03T12:15;2024-01-03T12:30;50;kWh;0;0;0;0;0;0
2024-01-03T12:30;2024-01-03T12:45;51;kWh;-2812;0;0;0;2812;-2812
2024-01-03T12:45;2024-01-03T13:00;52;kWh;-9971;503;0;0;10474;-9468
2024-01-03T13:00;2024-01-03T13:15;53;kWh;-12739;0;0;0;12739;-12739
2024-01-03T13:15;2024-01-03T13:30;54;kWh;-17758;0;0;0;17758;-17758
2024-01-03T13:30;2024-01-03T13:45;55;kWh;-21338;41;0;0;21379;-21297
2024-01-03T13:45;2024-01-03T14:00;56;kWh;-1859;199;0;0;2058;-1660
2024-01-03T14:00;2024-01-03T14:15;57;kWh;-7518;1349;0;0;8867;-6169
2024-01-03T14:15;2024-01-03T14:30;58;kWh;-925;137;0;0;1062;-788
2024-01-03T14:30;2024-01-03T14:45;59;kWh;-489;65;0;0;554;-424
2024-01-03T14:45;2024-01-03T15:00;60;kWh;0;38790;0;0;38790;38790
2024-01-03T15:00;2024-01-03T15:15;61;kWh;-725;3409;0;0;4134;2684
2024-01-03T15:15;2024-01-03T15:30;62;kWh;-2160;0;0;0;2160;-2160
2024-01-03T15:30;2024-01-03T15:45;63;kWh;0;0;0;0;0;0
2024-01-03T15:45;2024-01-03T16:00;64;kWh;0;3849;0;0;3849;3849
2024-01-03T16:00;2024-01-03T16:15;65;kWh;-16882;1719;0;0;18601;-15163
2024-01-03T16:15;2024-01-03T16:30;66;kWh;-16930;292;0;0;17222;-16638
2024-01-03T16:30;2024-01-03T16:45;67;kWh;-3553;298;0;0;3851;-3255
2024-01-03T16:45;2024-01-03T17:00;68;kWh;0;10333;0;0;10333;10333
2024-01-03T17:00;2024-01-03T17:15;69;kWh;-3058;7147;0;0;10205;4089
2024-01-03T17:15;2024-01-03T17:30;70;kWh;-2;2199;0;0;2201;2197
2024-01-03T17:30;2024-01-03T17:45;71;kWh;0;52151;0;0;52151;52151
2024-01-03T17:45;2024-01-03T18:00;72;kWh;0;33479;0;0;33479;33479
2024-01-03T18:00;2024-01-03T18:15;73;kWh;0;6546;0;0;6546;6546
2024-01-03T18:15;2024-01-03T18:30;74;kWh;0;4577;0;0;4577;4577
2024-01-03T18:30;2024-01-03T18:45;75;kWh;0;2390;0;0;2390;2390
2024-01-03T18:45;2024-01-03T19:00;76;kWh;0;0;0;0;0;0
2024-01-03T19:00;2024-01-03T19:15;77;kWh;-495;0;0;0;495;-495
2024-01-03T19:15;2024-01-03T19:30;78;kWh;-1593;0;0;0;1593;-1593
2024-01-03T19:30;2024-01-03T19:45;79;kWh;-1298;0;0;0;1298;-1298
2024-01-03T19:45;2024-01-03T20:00;80;kWh;-481;0;0;0;481;-481
2024-01-03T20:00;2024-01-03T20:15;81;kWh;0;179;0;0;179;179
2024-01-03T20:15;2024-01-03T20:30;82;kWh;0;8303;0;0;8303;8303
2024-01-03T20:30;2024-01-03T20:45;83;kWh;0;1286;0;0;1286;1286
2024-01-03T20:45;2024-01-03T21:00;84;kWh;-375;0;0;0;375;-375
2024-01-03T21:00;2024-01-03T21:15;85;kWh;-3038;0;0;0;3038;-3038
2024-01-03T21:15;2024-01-03T21:30;86;kWh;0;9271;0;0;9271;9271
2024-01-03T21:30;2024-01-03T21:45;87;kWh;0;8828;0;0;8828;8828
2024-01-03T21:45;2024-01-03T22:00;88;kWh;0;2336;0;0;2336;2336
2024-01-03T22:00;2024-01-03T22:15;89;kWh;0;19325;0;0;19325;19325
2024-01-03T22:15;2024-01-03T22:30;90;kWh;0;22595;0;0;22595;22595
2024-01-03T22:30;2024-01-03T22:45;91;kWh;0;7;0;0;7;7
2024-01-03T22:45;2024-01-03T23:00;92;kWh;-148;0;0;0;148;-148
2024-01-03T23:00;2024-01-03T23:15;93;kWh;-5576;893;0;0;6469;-4683
2024-01-03T23:15;2024-01-03T23:30;94;kWh;-475;1603;0;0;2078;1128
2024-01-03T23:30;2024-01-03T23:45;95;kWh;0;1184;0;0;1184;1184
2024-01-03T23:45;2024-01-04T00:00;96;kWh;0;0;0;0;0;0
2024-01-04T00:00;2024-01-04T00:15;1;kWh;-29;0;0;0;29;-29
2024-01-04T00:15;2024-01-04T00:30;2;kWh;-817;0;0;0;817;-817
2024-01-04T00:30;2024-01-04T00:45;3;kWh;-7720;0;0;0;7720;-7720
2024-01-04T00:45;2024-01-04T01:00;4;kWh;-26349;0;0;0;26349;-26349
2024-01-04T01:00;2024-01-04T01:15;5;kWh;-11013;0;0;0;11013;-11013
2024-01-04T01:15;2024-01-04T01:30;6;kWh;-10077;0;0;0;10077;-10077
2024-01-04T01:30;2024-01-04T01:45;7;kWh;-16331;0;0;0;16331;-16331
2024-01-04T01:45;2024-01-04T02:00;8;kWh;-19908;0;0;0;19908;-19908
2024-01-04T02:00;2024-01-04T02:15;9;kWh;-19849;0;0;0;19849;-19849
2024-01-04T02:15;2024-01-04T02:30;10;kWh;-11248;0;0;0;11248;-11248
2024-01-04T02:30;2024-01-04T02:45;11;kWh;-10708;0;0;0;10708;-10708
2024-01-04T02:45;2024-01-04T03:00;12;kWh;-8471;0;0;0;8471;-8471
2024-01-04T03:00;2024-01-04T03:15;13;kWh;-2071;0;0;0;2071;-2071
2024-01-04T03:15;2024-01-04T03:30;14;kWh;-16473;0;0;0;16473;-16473
2024-01-04T03:30;2024-01-04T03:45;15;kWh;-8058;0;0;0;8058;-8058
2024-01-04T03:45;2024-01-04T04:00;16;kWh;0;0;0;0;0;0
2024-01-04T04:00;2024-01-04T04:15;17;kWh;0;0;0;0;0;0
2024-01-04T04:15;2024-01-04T04:30;18;kWh;0;0;0;0;0;0
2024-01-04T04:30;2024-01-04T04:45;19;kWh;-789;0;0;0;789;-789
2024-01-04T04:45;2024-01-04T05:00;20;kWh;0;0;0;0;0;0
2024-01-04T05:00;2024-01-04T05:15;21;kWh;0;7687;0;0;7687;7687
2024-01-04T05:15;2024-01-04T05:30;22;kWh;0;1493;0;0;1493;1493
2024-01-04T05:30;2024-01-04T05:45;23;kWh;0;13108;0;0;13108;13108
2024-01-04T05:45;2024-01-04T06:00;24;kWh;0;34502;0;0;34502;34502
2024-01-04T06:00;2024-01-04T06:15;25;kWh;-4157;4663;0;0;8820;506
2024-01-04T06:15;2024-01-04T06:30;26;kWh;0;7066;0;0;7066;7066
2024-01-04T06:30;2024-01-04T06:45;27;kWh;0;5259;0;0;5259;5259
2024-01-04T06:45;2024-01-04T07:00;28;kWh;0;0;0;0;0;0
