Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
2019-01-01T13:45;2019-01-01T14:00;56;kWh;-17502;0;0;0;17502;-17502
2019-01-01T14:00;2019-01-01T14:15;57;kWh;-25521;0;0;0;25521;-25521
2019-01-01T14:15;2019-01-01T14:30;58;kWh;-24990;0;0;0;24990;-24990
2019-01-01T14:30;2019-01-01T14:45;59;kWh;-7173;639;0;0;7812;-6534
2019-01-01T14:45;2019-01-01T15:00;60;kWh;-22308;0;0;0;22308;-22308
2019-01-01T15:00;2019-01-01T15:15;61;kWh;-7967;5489;0;0;13456;-2478
2019-01-01T15:15;2019-01-01T15:30;62;kWh;-7798;1111;0;0;8909;-6687
2019-01-01T15:30;2019-01-01T15:45;63;kWh;-14227;0;0;0;14227;-14227
2019-01-01T15:45;2019-01-01T16:00;64;kWh;-21126;0;0;0;21126;-21126
2019-01-01T16:00;2019-01-01T16:15;65;kWh;-55627;0;0;0;55627;-55627
2019-01-01T16:15;2019-01-01T16:30;66;kWh;-64556;0;0;0;64556;-64556
2019-01-01T16:30;2019-01-01T16:45;67;kWh;-48848;0;0;0;48848;-48848
2019-01-01T16:45;2019-01-01T17:00;68;kWh;-22497;0;0;0;22497;-22497
2019-01-01T17:00;2019-01-01T17:15;69;kWh;-54943;0;0;0;54943;-54943
2019-01-01T17:15;2019-01-01T17:30;70;kWh;-7927;565;0;0;8492;-7362
2019-01-01T17:30;2019-01-01T17:45;71;kWh;-61;272;0;0;333;211
2019-01-01T17:45;2019-01-01T18:00;72;kWh;-2354;0;0;0;2354;-2354
2019-01-01T18:00;2019-01-01T18:15;73;kWh;-1797;0;0;0;1797;-1797
2019-01-01T18:15;2019-01-01T18:30;74;kWh;-6154;0;0;0;6154;-6154
2019-01-01T18:30;2019-01-01T18:45;75;kWh;-25373;0;0;0;25373;-25373
2019-01-01T18:45;2019-01-01T19:00;76;kWh;-21621;76;0;0;21697;-21545
2019-01-01T19:00;2019-01-01T19:15;77;kWh;-1085;6060;0;0;7145;4975
2019-01-01T19:15;2019-01-01T19:30;78;kWh;0;6125;0;0;6125;6125
2019-01-01T19:30;2019-01-01T19:45;79;kWh;-1;7982;0;0;7983;7981
2019-01-01T19:45;2019-01-01T20:00;80;kWh;-24234;431;0;0;24665;-23803
2019-01-01T20:00;2019-01-01T20:15;81;kWh;-9614;23127;0;0;32741;13513
2019-01-01T20:15;2019-01-01T20:30;82;kWh;-99;22035;0;0;22134;21936
2019-01-01T20:30;2019-01-01T20:45;83;kWh;-10014;187;0;0;10201;-9827
2019-01-01T20:45;2019-01-01T21:00;84;kWh;-2168;348;0;0;2516;-1820
2019-01-01T21:00;2019-01-01T21:15;85;kWh;-27862;0;0;0;27862;-27862
2019-01-01T21:15;2019-01-01T21:30;86;kWh;-61629;0;0;0;61629;-61629
2019-01-01T21:30;2019-01-01T21:45;87;kWh;-79357;0;0;0;79357;-79357
2019-01-01T21:45;2019-01-01T22:00;88;kWh;-43602;0;0;0;43602;-43602
2019-01-01T22:00;2019-01-01T22:15;89;kWh;-23547;265;0;0;23812;-23282
2019-01-01T22:15;2019-01-01T22:30;90;kWh;-3741;1816;0;0;5557;-1925
2019-01-01T22:30;2019-01-01T22:45;91;kWh;-33822;0;0;0;33822;-33822
2019-01-01T22:45;2019-01-01T23:00;92;kWh;-53262;0;0;0;53262;-53262
2019-01-01T23:00;2019-01-01T23:15;93;kWh;-26762;288;0;0;27050;-26474
2019-01-01T23:15;2019-01-01T23:30;94;kWh;-486;1480;0;0;1966;994
2019-01-01T23:30;2019-01-01T23:45;95;kWh;0;3189;0;0;3189;3189
2019-01-01T23:45;2019-01-02T00:00;96;kWh;-792;2003;0;0;2795;1211
2019-01-02T00:00;2019-01-02T00:15;1;kWh;-31084;1135;0;0;32219;-29949
2019-01-02T00:15;2019-01-02T00:30;2;kWh;-15151;2025;0;0;17176;-13126
2019-01-02T00:30;2019-01-02T00:45;3;kWh;-48084;0;0;0;48084;-48084
2019-01-02T00:45;2019-01-02T01:00;4;kWh;-32796;0;0;0;32796;-32796
2019-01-02T01:00;2019-01-02T01:15;5;kWh;-49917;0;0;0;49917;-49917
2019-01-02T01:15;2019-01-02T01:30;6;kWh;-41691;0;0;0;41691;-41691
2019-01-02T01:30;2019-01-02T01:45;7;kWh;-32369;0;0;0;32369;-32369
2019-01-02T01:45;2019-01-02T02:00;8;kWh;-59127;0;0;0;59127;-59127
2019-01-02T02:00;2019-01-02T02:15;9;kWh;-51043;0;0;0;51043;-51043
2019-01-02T02:15;2019-01-02T02:30;10;kWh;-13409;0;0;0;13409;-13409
2019-01-02T02:30;2019-01-02T02:45;11;kWh;-18006;0;0;0;18006;-18006
2019-01-02T02:45;2019-01-02T03:00;12;kWh;-23226;0;0;0;23226;-23226
2019-01-02T03:00;2019-01-02T03:15;13;kWh;-30560;0;0;0;30560;-30560
2019-01-02T03:15;2019-01-02T03:30;14;kWh;-24655;0;0;0;24655;-24655
2019-01-02T03:30;2019-01-02T03:45;15;kWh;-23113;0;0;0;23113;-23113
2019-01-02T03:45;2019-01-02T04:00;16;kWh;-10647;0;0;0;10647;-10647
2019-01-02T04:00;2019-01-02T04:15;17;kWh;-39959;0;0;0;39959;-39959
2019-01-02T04:15;2019-01-02T04:30;18;kWh;-24263;19;0;0;24282;-24244
2019-01-02T04:30;2019-01-02T04:45;19;kWh;-1869;13749;0;0;15618;11880
2019-01-02T04:45;2019-01-02T05:00;20;kWh;-46;2392;0;0;2438;2346
2019-01-02T05:00;2019-01-02T05:15;21;kWh;-9088;0;0;0;9088;-9088
2019-01-02T05:15;2019-01-02T05:30;22;kWh;-16379;0;0;0;16379;-16379
2019-01-02T05:30;2019-01-02T05:45;23;kWh;-9278;3946;0;0;13224;-5332
2019-01-02T05:45;2019-01-02T06:00;24;kWh;-200;36768;0;0;36968;36568
2019-01-02T06:00;2019-01-02T06:15;25;kWh;-14372;4093;0;0;18465;-10279
2019-01-02T06:15;2019-01-02T06:30;26;kWh;-16200;312;0;0;16512;-15888
2019-01-02T06:30;2019-01-02T06:45;27;kWh;-1041;32582;0;0;33623;31541
2019-01-02T06:45;2019-01-02T07:00;28;kWh;-9656;11516;0;0;21172;1860
2019-01-02T07:00;2019-01-02T07:15;29;kWh;-35717;0;0;0;35717;-35717
2019-01-02T07:15;2019-01-02T07:30;30;kWh;-61544;0;0;0;61544;-61544
2019-01-02T07:30;2019-01-02T07:45;31;kWh;-32223;1604;0;0;33827;-30619
2019-01-02T07:45;2019-01-02T08:00;32;kWh;-532;13356;0;0;13888;12824
2019-01-02T08:00;2019-01-02T08:15;33;kWh;-17239;2004;0;0;19243;-15235
2019-01-02T08:15;2019-01-02T08:30;34;kWh;-9180;1154;0;0;10334;-8026
2019-01-02T08:30;2019-01-02T08:45;35;kWh;0;21284;0;0;21284;21284
2019-01-02T08:45;2019-01-02T09:00;36;kWh;0;33471;0;0;33471;33471
2019-01-02T09:00;2019-01-02T09:15;37;kWh;-1663;10336;0;0;11999;8673
2019-01-02T09:15;2019-01-02T09:30;38;kWh;0;32431;0;0;32431;32431
2019-01-02T09:30;2019-01-02T09:45;39;kWh;0;55624;0;0;55624;55624
2019-01-02T09:45;2019-01-02T10:00;40;kWh;0;69444;0;0;69444;69444
2019-01-02T10:00;2019-01-02T10:15;41;kWh;0;106940;0;0;106940;106940
2019-01-02T10:15;2019-01-02T10:30;42;kWh;0;99546;0;0;117046;117046
2019-01-02T10:30;2019-01-02T10:45;43;kWh;0;34943;0;0;51193;51193
2019-01-02T10:45;2019-01-02T11:00;44;kWh;0;47052;0;0;47052;47052
2019-01-02T11:00;2019-01-02T11:15;45;kWh;0;81755;0;0;81755;81755
2019-01-02T11:15;2019-01-02T11:30;46;kWh;0;79705;0;0;79705;79705
2019-01-02T11:30;2019-01-02T11:45;47;kWh;0;61423;0;0;61423;61423
2019-01-02T11:45;2019-01-02T12:00;48;kWh;0;17711;0;0;17711;17711
2019-01-02T12:00;2019-01-02T12:15;49;kWh;0;43739;0;0;43739;43739
2019-01-02T12:15;2019-01-02T12:30;50;kWh;0;59622;0;0;59622;59622
2019-01-02T12:30;2019-01-02T12:45;51;kWh;0;31904;0;0;31904;31904
2019-01-02T12:45;2019-01-02T13:00;52;kWh;0;42339;0;0;42339;42339
2019-01-02T13:00;2019-01-02T13:15;53;kWh;0;45604;0;0;45604;45604
2019-01-02T13:15;2019-01-02T13:30;54;kWh;0;46541;0;0;46541;46541
2019-01-02T13:30;2019-01-02T13:45;55;kWh;0;58807;0;0;58807;58807
2019-01-02T13:45;2019-01-02T14:00;56;kWh;0;54386;0;0;54386;54386
2019-01-02T14:00;2019-01-02T14:15;57;kWh;0;90116;0;0;90116;90116
2019-01-02T14:15;2019-01-02T14:30;58;kWh;0;82730;0;0;82730;82730
2019-01-02T14:30;2019-01-02T14:45;59;kWh;0;69692;0;0;69692;69692
2019-01-02T14:45;2019-01-02T15:00;60;kWh;0;89808;0;0;89808;89808
2019-01-02T15:00;2019-01-02T15:15;61;kWh;0;46957;0;0;46957;46957
2019-01-02T15:15;2019-01-02T15:30;62;kWh;0;46054;0;0;46054;46054
2019-01-02T15:30;2019-01-02T15:45;63;kWh;0;50638;0;0;56888;56888
2019-01-02T15:45;2019-01-02T16:00;64;kWh;0;45795;0;0;55795;55795
2019-01-02T16:00;2019-01-02T16:15;65;kWh;-26837;6830;0;0;33667;-20007
2019-01-02T16:15;2019-01-02T16:30;66;kWh;-2982;0;0;0;2982;-2982
2019-01-02T16:30;2019-01-02T16:45;67;kWh;-3935;0;0;0;3935;-3935
2019-01-02T16:45;2019-01-02T17:00;68;kWh;0;29244;0;0;29244;29244
2019-01-02T17:00;2019-01-02T17:15;69;kWh;-409;10655;0;0;11064;10246
2019-01-02T17:15;2019-01-02T17:30;70;kWh;0;46507;0;0;46507;46507
2019-01-02T17:30;2019-01-02T17:45;71;kWh;0;46426;0;0;46426;46426
2019-01-02T17:45;2019-01-02T18:00;72;kWh;-170;4811;0;0;4981;4641
2019-01-02T18:00;2019-01-02T18:15;73;kWh;0;32380;0;0;32380;32380
2019-01-02T18:15;2019-01-02T18:30;74;kWh;0;7355;0;0;7355;7355
2019-01-02T18:30;2019-01-02T18:45;75;kWh;0;4468;0;0;4468;4468
2019-01-02T18:45;2019-01-02T19:00;76;kWh;0;4593;0;0;4593;4593
2019-01-02T19:00;2019-01-02T19:15;77;kWh;0;67332;0;0;67332;67332
2019-01-02T19:15;2019-01-02T19:30;78;kWh;0;61219;0;0;61219;61219
2019-01-02T19:30;2019-01-02T19:45;79;kWh;0;12552;0;0;12552;12552
2019-01-02T19:45;2019-01-02T20:00;80;kWh;0;2571;0;0;2571;2571
2019-01-02T20:00;2019-01-02T20:15;81;kWh;0;21322;0;0;21322;21322
2019-01-02T20:15;2019-01-02T20:30;82;kWh;0;10310;0;0;10310;10310
2019-01-02T20:30;2019-01-02T20:45;83;kWh;-575;183;0;0;758;-392
2019-01-02T20:45;2019-01-02T21:00;84;kWh;-15511;0;0;0;15511;-15511
2019-01-02T21:00;2019-01-02T21:15;85;kWh;-8706;0;0;0;8706;-8706
2019-01-02T21:15;2019-01-02T21:30;86;kWh;-44;0;0;0;44;-44
2019-01-02T21:30;2019-01-02T21:45;87;kWh;0;71;0;0;71;71
2019-01-02T21:45;2019-01-02T22:00;88;kWh;-132;52;0;0;184;-80
2019-01-02T22:00;2019-01-02T22:15;89;kWh;-196;25176;0;0;25372;24980
2019-01-02T22:15;2019-01-02T22:30;90;kWh;0;6279;0;0;6279;6279
2019-01-02T22:30;2019-01-02T22:45;91;kWh;0;10991;0;0;10991;10991
2019-01-02T22:45;2019-01-02T23:00;92;kWh;0;2568;0;0;2568;2568
2019-01-02T23:00;2019-01-02T23:15;93;kWh;-564;6944;0;0;7508;6380
2019-01-02T23:15;2019-01-02T23:30;94;kWh;-6876;937;0;0;7813;-5939
2019-01-02T23:30;2019-01-02T23:45;95;kWh;-187;5813;0;0;6000;5626
2019-01-02T23:45;2019-01-03T00:00;96;kWh;-14027;45;0;0;14072;-13982
2019-01-03T00:00;2019-01-03T00:15;1;kWh;-16166;13094;0;0;29260;-3072
2019-01-03T00:15;2019-01-03T00:30;2;kWh;0;63899;0;0;63899;63899
2019-01-03T00:30;2019-01-03T00:45;3;kWh;0;5325;0;0;5325;5325
2019-01-03T00:45;2019-01-03T01:00;4;kWh;0;0;0;0;0;0
2019-01-03T01:00;2019-01-03T01:15;5;kWh;0;0;0;0;0;0
2019-01-03T01:15;2019-01-03T01:30;6;kWh;0;9497;0;0;9497;9497
2019-01-03T01:30;2019-01-03T01:45;7;kWh;0;4218;0;0;4218;4218
2019-01-03T01:45;2019-01-03T02:00;8;kWh;-5000;0;0;0;5000;-5000
2019-01-03T02:00;2019-01-03T02:15;9;kWh;-4291;0;0;0;4291;-4291
2019-01-03T02:15;2019-01-03T02:30;10;kWh;0;0;0;0;0;0
2019-01-03T02:30;2019-01-03T02:45;11;kWh;0;0;0;0;0;0
2019-01-03T02:45;2019-01-03T03:00;12;kWh;-709;0;0;0;709;-709
2019-01-03T03:00;2019-01-03T03:15;13;kWh;-215;5107;0;0;5322;4892
2019-01-03T03:15;2019-01-03T03:30;14;kWh;0;8166;0;0;8166;8166
2019-01-03T03:30;2019-01-03T03:45;15;kWh;0;14073;0;0;14073;14073
2019-01-03T03:45;2019-01-03T04:00;16;kWh;-597;65;0;0;662;-532
2019-01-03T04:00;2019-01-03T04:15;17;kWh;-381;0;0;0;381;-381
2019-01-03T04:15;2019-01-03T04:30;18;kWh;0;0;0;0;0;0
2019-01-03T04:30;2019-01-03T04:45;19;kWh;0;0;0;0;0;0
2019-01-03T04:45;2019-01-03T05:00;20;kWh;0;142;0;0;142;142
2019-01-03T05:00;2019-01-03T05:15;21;kWh;0;2281;0;0;2281;2281
2019-01-03T05:15;2019-01-03T05:30;22;kWh;0;6381;0;0;6381;6381
2019-01-03T05:30;2019-01-03T05:45;23;kWh;0;11346;0;0;11346;11346
2019-01-03T05:45;2019-01-03T06:00;24;kWh;-17;22735;0;0;22752;22718
2019-01-03T06:00;2019-01-03T06:15;25;kWh;-13142;252;0;0;13394;-12890
2019-01-03T06:15;2019-01-03T06:30;26;kWh;-4539;422;0;0;4961;-4117
2019-01-03T06:30;2019-01-03T06:45;27;kWh;0;5567;0;0;5567;5567
2019-01-03T06:45;2019-01-03T07:00;28;kWh;0;17926;0;0;17926;17926
2019-01-03T07:00;2019-01-03T07:15;29;kWh;-39978;2783;0;0;42761;-37195
2019-01-03T07:15;2019-01-03T07:30;30;kWh;-41248;0;0;0;41248;-41248
2019-01-03T07:30;2019-01-03T07:45;31;kWh;-535;0;0;0;535;-535
2019-01-03T07:45;2019-01-03T08:00;32;kWh;0;26064;0;0;26064;26064
2019-01-03T08:00;2019-01-03T08:15;33;kWh;-340;3974;0;0;4314;3634
2019-01-03T08:15;2019-01-03T08:30;34;kWh;0;8717;0;0;8717;8717
2019-01-03T08:30;2019-01-03T08:45;35;kWh;0;35208;0;0;35208;35208
2019-01-03T08:45;2019-01-03T09:00;36;kWh;0;32170;0;0;32170;32170
2019-01-03T09:00;2019-01-03T09:15;37;kWh;0;71248;0;0;71248;71248
2019-01-03T09:15;2019-01-03T09:30;38;kWh;0;18378;0;0;18378;18378
2019-01-03T09:30;2019-01-03T09:45;39;kWh;0;36700;0;0;36700;36700
2019-01-03T09:45;2019-01-03T10:00;40;kWh;0;37085;0;0;37085;37085
2019-01-03T10:00;2019-01-03T10:15;41;kWh;0;13753;0;0;13753;13753
2019-01-03T10:15;2019-01-03T10:30;42;kWh;0;903;0;0;903;903
2019-01-03T10:30;2019-01-03T10:45;43;kWh;0;0;0;0;0;0
2019-01-03T10:45;2019-01-03T11:00;44;kWh;0;453;0;0;453;453
2019-01-03T11:00;2019-01-03T11:15;45;kWh;0;3669;0;0;3669;3669
2019-01-03T11:15;2019-01-03T11:30;46;kWh;0;2065;0;0;2065;2065
2019-01-03T11:30;2019-01-03T11:45;47;kWh;0;7212;0;0;7212;7212
2019-01-03T11:45;2019-01-03T12:00;48;kWh;0;278;0;0;278;278
2019-01-03T12:00;2019-01-03T12:15;49;kWh;0;0;0;0;0;0
2019-01-03T12:15;2019-01-03T12:30;50;kWh;-187;0;0;0;187;-187
2019-01-03T12:30;2019-01-03T12:45;51;kWh;-205;0;0;0;205;-205
2019-01-03T12:45;2019-01-03T13:00;52;kWh;-5648;0;0;0;5648;-5648
2019-01-03T13:00;2019-01-03T13:15;53;kWh;-10434;0;0;0;10434;-10434
2019-01-03T13:15;2019-01-03T13:30;54;kWh;-3337;0;0;0;3337;-3337
2019-01-03T13:30;2019-01-03T13:45;55;kWh;-10650;0;0;0;10650;-10650
2019-01-03T13:45;2019-01-03T14:00;56;kWh;-16843;0;0;0;16843;-16843
2019-01-03T14:00;2019-01-03T14:15;57;kWh;-3560;1447;0;0;5007;-2113
2019-01-03T14:15;2019-01-03T14:30;58;kWh;0;11836;0;0;11836;11836
2019-01-03T14:30;2019-01-03T14:45;59;kWh;0;0;0;0;0;0
2019-01-03T14:45;2019-01-03T15:00;60;kWh;0;0;0;0;0;0
2019-01-03T15:00;2019-01-03T15:15;61;kWh;0;15158;0;0;15158;15158
2019-01-03T15:15;2019-01-03T15:30;62;kWh;0;5240;0;0;5240;5240
2019-01-03T15:30;2019-01-03T15:45;63;kWh;0;19462;0;0;19462;19462
2019-01-03T15:45;2019-01-03T16:00;64;kWh;0;40867;0;0;40867;40867
2019-01-03T16:00;2019-01-03T16:15;65;kWh;-985;9590;0;0;10575;8605
2019-01-03T16:15;2019-01-03T16:30;66;kWh;0;0;0;0;0;0
2019-01-03T16:30;2019-01-03T16:45;67;kWh;0;0;0;0;0;0
2019-01-03T16:45;2019-01-03T17:00;68;kWh;0;2335;0;0;2335;2335
2019-01-03T17:00;2019-01-03T17:15;69;kWh;0;4107;0;0;4107;4107
2019-01-03T17:15;2019-01-03T17:30;70;kWh;0;44568;0;0;44568;44568
2019-01-03T17:30;2019-01-03T17:45;71;kWh;0;54739;0;0;54739;54739
2019-01-03T17:45;2019-01-03T18:00;72;kWh;0;20938;0;0;20938;20938
2019-01-03T18:00;2019-01-03T18:15;73;kWh;0;54967;0;0;54967;54967
2019-01-03T18:15;2019-01-03T18:30;74;kWh;0;39426;0;0;39426;39426
2019-01-03T18:30;2019-01-03T18:45;75;kWh;0;12845;0;0;12845;12845
2019-01-03T18:45;2019-01-03T19:00;76;kWh;-751;217;0;0;968;-534
2019-01-03T19:00;2019-01-03T19:15;77;kWh;-143;11076;0;0;11219;10933
2019-01-03T19:15;2019-01-03T19:30;78;kWh;0;22279;0;0;22279;22279
2019-01-03T19:30;2019-01-03T19:45;79;kWh;-512;1595;0;0;2107;1083
2019-01-03T19:45;2019-01-03T20:00;80;kWh;-12682;0;0;0;12682;-12682
2019-01-03T20:00;2019-01-03T20:15;81;kWh;-7206;0;0;0;7206;-7206
2019-01-03T20:15;2019-01-03T20:30;82;kWh;-293;0;0;0;293;-293
2019-01-03T20:30;2019-01-03T20:45;83;kWh;-2652;0;0;0;2652;-2652
2019-01-03T20:45;2019-01-03T21:00;84;kWh;-48666;0;0;0;48666;-48666
2019-01-03T21:00;2019-01-03T21:15;85;kWh;-14736;0;0;0;14736;-14736
2019-01-03T21:15;2019-01-03T21:30;86;kWh;0;6;0;0;6;6
2019-01-03T21:30;2019-01-03T21:45;87;kWh;0;0;0;0;0;0
2019-01-03T21:45;2019-01-03T22:00;88;kWh;-8525;0;0;0;8525;-8525
2019-01-03T22:00;2019-01-03T22:15;89;kWh;-19719;10602;0;0;30321;-9117
2019-01-03T22:15;2019-01-03T22:30;90;kWh;-156;10947;0;0;11103;10791
2019-01-03T22:30;2019-01-03T22:45;91;kWh;-16957;0;0;0;16957;-16957
2019-01-03T22:45;2019-01-03T23:00;92;kWh;-47838;0;0;0;47838;-47838
2019-01-03T23:00;2019-01-03T23:15;93;kWh;-11816;2434;0;0;14250;-9382
2019-01-03T23:15;2019-01-03T23:30;94;kWh;0;833;0;0;833;833
2019-01-03T23:30;2019-01-03T23:45;95;kWh;-4907;0;0;0;4907;-4907
2019-01-03T23:45;2019-01-04T00:00;96;kWh;-37959;0;0;0;37959;-37959
2019-01-04T00:00;2019-01-04T00:15;1;kWh;-31208;5605;0;0;36813;-25603
2019-01-04T00:15;2019-01-04T00:30;2;kWh;-434;13824;0;0;14258;13390
2019-01-04T00:30;2019-01-04T00:45;3;kWh;-15415;0;0;0;15415;-15415
2019-01-04T00:45;2019-01-04T01:00;4;kWh;-8578;0;0;0;8578;-8578
2019-01-04T01:00;2019-01-04T01:15;5;kWh;-1213;14918;0;0;16131;13705
2019-01-04T01:15;2019-01-04T01:30;6;kWh;0;24097;0;0;24097;24097
2019-01-04T01:30;2019-01-04T01:45;7;kWh;0;1514;0;0;1514;1514
2019-01-04T01:45;2019-01-04T02:00;8;kWh;0;0;0;0;0;0
2019-01-04T02:00;2019-01-04T02:15;9;kWh;0;35295;0;0;35295;35295
2019-01-04T02:15;2019-01-04T02:30;10;kWh;0;18865;0;0;18865;18865
2019-01-04T02:30;2019-01-04T02:45;11;kWh;-1381;0;0;0;1381;-1381
2019-01-04T02:45;2019-01-04T03:00;12;kWh;-2995;0;0;0;2995;-2995
2019-01-04T03:00;2019-01-04T03:15;13;kWh;-169;13385;0;0;13554;13216
2019-01-04T03:15;2019-01-04T03:30;14;kWh;0;7842;0;0;7842;7842
2019-01-04T03:30;2019-01-04T03:45;15;kWh;-509;0;0;0;509;-509
2019-01-04T03:45;2019-01-04T04:00;16;kWh;-13985;0;0;0;13985;-13985
2019-01-04T04:00;2019-01-04T04:15;17;kWh;-16979;283;0;0;17262;-16696
2019-01-04T04:15;2019-01-04T04:30;18;kWh;-156;1159;0;0;1315;1003
2019-01-04T04:30;2019-01-04T04:45;19;kWh;0;430;0;0;430;430
2019-01-04T04:45;2019-01-04T05:00;20;kWh;-142;138;0;0;280;-4
2019-01-04T05:00;2019-01-04T05:15;21;kWh;-39075;0;0;0;39075;-39075
2019-01-04T05:15;2019-01-04T05:30;22;kWh;-48785;0;0;0;48785;-48785
2019-01-04T05:30;2019-01-04T05:45;23;kWh;-54944;0;0;0;54944;-54944
2019-01-04T05:45;2019-01-04T06:00;24;kWh;-39007;0;0;0;39007;-39007
2019-01-04T06:00;2019-01-04T06:15;25;kWh;-28473;0;0;0;28473;-28473
2019-01-04T06:15;2019-01-04T06:30;26;kWh;-30253;0;0;0;30253;-30253
2019-01-04T06:30;2019-01-04T06:45;27;kWh;-11499;1249;0;0;12748;-10250
