Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
2022-01-01T16:15;2022-01-01T16:30;66;kWh;-51048;0;0;0;51048;-51048
2022-01-01T16:30;2022-01-01T16:45;67;kWh;-8324;0;0;0;8324;-8324
2022-01-01T16:45;2022-01-01T17:00;68;kWh;-303;228;0;0;531;-75
2022-01-01T17:00;2022-01-01T17:15;69;kWh;-33058;0;0;0;33058;-33058
2022-01-01T17:15;2022-01-01T17:30;70;kWh;-31557;0;0;0;31557;-31557
2022-01-01T17:30;2022-01-01T17:45;71;kWh;-25801;0;0;0;25801;-25801
2022-01-01T17:45;2022-01-01T18:00;72;kWh;-25288;0;0;0;25288;-25288
2022-01-01T18:00;2022-01-01T18:15;73;kWh;-39974;0;0;0;39974;-39974
2022-01-01T18:15;2022-01-01T18:30;74;kWh;-15455;0;0;0;15455;-15455
2022-01-01T18:30;2022-01-01T18:45;75;kWh;-39176;0;0;0;39176;-39176
2022-01-01T18:45;2022-01-01T19:00;76;kWh;-47026;0;0;0;47026;-47026
2022-01-01T19:00;2022-01-01T19:15;77;kWh;-42413;0;0;0;42413;-42413
2022-01-01T19:15;2022-01-01T19:30;78;kWh;-9873;0;0;0;9873;-9873
2022-01-01T19:30;2022-01-01T19:45;79;kWh;-35763;0;0;0;35763;-35763
2022-01-01T19:45;2022-01-01T20:00;80;kWh;-38822;0;0;0;38822;-38822
2022-01-01T20:00;2022-01-01T20:15;81;kWh;-4627;0;0;0;4627;-4627
2022-01-01T20:15;2022-01-01T20:30;82;kWh;-638;0;0;0;638;-638
2022-01-01T20:30;2022-01-01T20:45;83;kWh;-33551;0;0;0;33551;-33551
2022-01-01T20:45;2022-01-01T21:00;84;kWh;-43001;0;0;0;43001;-43001
2022-01-01T21:00;2022-01-01T21:15;85;kWh;-28192;0;0;0;28192;-28192
2022-01-01T21:15;2022-01-01T21:30;86;kWh;-64;0;0;0;64;-64
2022-01-01T21:30;2022-01-01T21:45;87;kWh;-25662;0;0;0;25662;-25662
2022-01-01T21:45;2022-01-01T22:00;88;kWh;-37596;42;0;0;37638;-37554
2022-01-01T22:00;2022-01-01T22:15;89;kWh;-3983;5774;0;0;9757;1791
2022-01-01T22:15;2022-01-01T22:30;90;kWh;0;2675;0;0;2675;2675
2022-01-01T22:30;2022-01-01T22:45;91;kWh;0;8474;0;0;8474;8474
2022-01-01T22:45;2022-01-01T23:00;92;kWh;-770;258;0;0;1028;-512
2022-01-01T23:00;2022-01-01T23:15;93;kWh;-528;3210;0;0;3738;2682
2022-01-01T23:15;2022-01-01T23:30;94;kWh;0;1403;0;0;1403;1403
2022-01-01T23:30;2022-01-01T23:45;95;kWh;-2000;0;0;0;2000;-2000
2022-01-01T23:45;2022-01-02T00:00;96;kWh;-54167;0;0;0;54167;-54167
2022-01-02T00:00;2022-01-02T00:15;1;kWh;-55985;0;0;0;55985;-55985
2022-01-02T00:15;2022-01-02T00:30;2;kWh;-26015;0;0;0;26015;-26015
2022-01-02T00:30;2022-01-02T00:45;3;kWh;-32240;0;0;0;32240;-32240
2022-01-02T00:45;2022-01-02T01:00;4;kWh;-41011;0;0;0;41011;-41011
2022-01-02T01:00;2022-01-02T01:15;5;kWh;-24567;0;0;0;24567;-24567
2022-01-02T01:15;2022-01-02T01:30;6;kWh;-23253;0;0;0;23253;-23253
2022-01-02T01:30;2022-01-02T01:45;7;kWh;-57643;0;0;0;57643;-57643
2022-01-02T01:45;2022-01-02T02:00;8;kWh;-51666;0;0;0;51666;-51666
2022-01-02T02:00;2022-01-02T02:15;9;kWh;-13512;0;0;0;13512;-13512
2022-01-02T02:15;2022-01-02T02:30;10;kWh;-6157;0;0;0;6157;-6157
2022-01-02T02:30;2022-01-02T02:45;11;kWh;-20976;0;0;0;20976;-20976
2022-01-02T02:45;2022-01-02T03:00;12;kWh;-3406;0;0;0;3406;-3406
2022-01-02T03:00;2022-01-02T03:15;13;kWh;0;873;0;0;873;873
2022-01-02T03:15;2022-01-02T03:30;14;kWh;0;218;0;0;218;218
2022-01-02T03:30;2022-01-02T03:45;15;kWh;0;0;0;0;0;0
2022-01-02T03:45;2022-01-02T04:00;16;kWh;-1674;0;0;0;1674;-1674
2022-01-02T04:00;2022-01-02T04:15;17;kWh;-1162;0;0;0;1162;-1162
2022-01-02T04:15;2022-01-02T04:30;18;kWh;-2030;0;0;0;2030;-2030
2022-01-02T04:30;2022-01-02T04:45;19;kWh;-15761;0;0;0;15761;-15761
2022-01-02T04:45;2022-01-02T05:00;20;kWh;-21317;0;0;0;21317;-21317
2022-01-02T05:00;2022-01-02T05:15;21;kWh;-29348;0;0;0;29348;-29348
2022-01-02T05:15;2022-01-02T05:30;22;kWh;-45275;0;0;0;45275;-45275
2022-01-02T05:30;2022-01-02T05:45;23;kWh;-46437;0;0;0;46437;-46437
2022-01-02T05:45;2022-01-02T06:00;24;kWh;-39713;0;0;0;39713;-39713
2022-01-02T06:00;2022-01-02T06:15;25;kWh;-61981;0;0;0;61981;-61981
2022-01-02T06:15;2022-01-02T06:30;26;kWh;-71429;0;0;0;71429;-71429
2022-01-02T06:30;2022-01-02T06:45;27;kWh;-65297;0;0;0;65297;-65297
2022-01-02T06:45;2022-01-02T07:00;28;kWh;-47041;0;0;0;47041;-47041
2022-01-02T07:00;2022-01-02T07:15;29;kWh;-9971;0;0;0;9971;-9971
2022-01-02T07:15;2022-01-02T07:30;30;kWh;-10102;0;0;0;10102;-10102
2022-01-02T07:30;2022-01-02T07:45;31;kWh;-8075;0;0;0;8075;-8075
2022-01-02T07:45;2022-01-02T08:00;32;kWh;-9581;9;0;0;9590;-9572
2022-01-02T08:00;2022-01-02T08:15;33;kWh;-1334;178;0;0;1512;-1156
2022-01-02T08:15;2022-01-02T08:30;34;kWh;-5262;0;0;0;5262;-5262
2022-01-02T08:30;2022-01-02T08:45;35;kWh;-39;0;0;0;39;-39
2022-01-02T08:45;2022-01-02T09:00;36;kWh;-441;0;0;0;441;-441
2022-01-02T09:00;2022-01-02T09:15;37;kWh;-1195;0;0;0;1195;-1195
2022-01-02T09:15;2022-01-02T09:30;38;kWh;-6;0;0;0;6;-6
2022-01-02T09:30;2022-01-02T09:45;39;kWh;0;0;0;0;0;0
2022-01-02T09:45;2022-01-02T10:00;40;kWh;0;3013;0;0;3013;3013
2022-01-02T10:00;2022-01-02T10:15;41;kWh;-4635;6596;0;0;11231;1961
2022-01-02T10:15;2022-01-02T10:30;42;kWh;-8766;0;0;0;8766;-8766
2022-01-02T10:30;2022-01-02T10:45;43;kWh;-6491;0;0;0;6491;-6491
2022-01-02T10:45;2022-01-02T11:00;44;kWh;-13869;0;0;0;13869;-13869
2022-01-02T11:00;2022-01-02T11:15;45;kWh;-3678;0;0;0;3678;-3678
2022-01-02T11:15;2022-01-02T11:30;46;kWh;-850;0;0;0;850;-850
2022-01-02T11:30;2022-01-02T11:45;47;kWh;-1385;332;0;0;1717;-1053
2022-01-02T11:45;2022-01-02T12:00;48;kWh;0;2355;0;0;2355;2355
2022-01-02T12:00;2022-01-02T12:15;49;kWh;0;14569;0;0;14569;14569
2022-01-02T12:15;2022-01-02T12:30;50;kWh;0;9836;0;0;9836;9836
2022-01-02T12:30;2022-01-02T12:45;51;kWh;0;1183;0;0;1183;1183
2022-01-02T12:45;2022-01-02T13:00;52;kWh;0;6725;0;0;6725;6725
2022-01-02T13:00;2022-01-02T13:15;53;kWh;0;25172;0;0;25172;25172
2022-01-02T13:15;2022-01-02T13:30;54;kWh;-483;12286;0;0;12769;11803
2022-01-02T13:30;2022-01-02T13:45;55;kWh;-261;899;0;0;1160;638
2022-01-02T13:45;2022-01-02T14:00;56;kWh;-60;755;0;0;815;695
2022-01-02T14:00;2022-01-02T14:15;57;kWh;-2875;0;0;0;2875;-2875
2022-01-02T14:15;2022-01-02T14:30;58;kWh;0;0;0;0;0;0
2022-01-02T14:30;2022-01-02T14:45;59;kWh;-12;0;0;0;12;-12
2022-01-02T14:45;2022-01-02T15:00;60;kWh;-72;0;0;0;72;-72
2022-01-02T15:00;2022-01-02T15:15;61;kWh;-4955;206;0;0;5161;-4749
2022-01-02T15:15;2022-01-02T15:30;62;kWh;0;3919;0;0;3919;3919
2022-01-02T15:30;2022-01-02T15:45;63;kWh;0;10088;0;0;10088;10088
2022-01-02T15:45;2022-01-02T16:00;64;kWh;0;19465;0;0;19465;19465
2022-01-02T16:00;2022-01-02T16:15;65;kWh;-38830;10554;0;0;49384;-28276
2022-01-02T16:15;2022-01-02T16:30;66;kWh;-45694;31;0;0;45725;-45663
2022-01-02T16:30;2022-01-02T16:45;67;kWh;-1511;9806;0;0;11317;8295
2022-01-02T16:45;2022-01-02T17:00;68;kWh;0;58636;0;0;58636;58636
2022-01-02T17:00;2022-01-02T17:15;69;kWh;-5361;30849;0;0;36210;25488
2022-01-02T17:15;2022-01-02T17:30;70;kWh;-614;7738;0;0;8352;7124
2022-01-02T17:30;2022-01-02T17:45;71;kWh;0;53611;0;0;53611;53611
2022-01-02T17:45;2022-01-02T18:00;72;kWh;0;37814;0;0;37814;37814
2022-01-02T18:00;2022-01-02T18:15;73;kWh;0;55734;0;0;55734;55734
2022-01-02T18:15;2022-01-02T18:30;74;kWh;0;48148;0;0;48148;48148
2022-01-02T18:30;2022-01-02T18:45;75;kWh;0;27147;0;0;27147;27147
2022-01-02T18:45;2022-01-02T19:00;76;kWh;-891;7654;0;0;8545;6763
2022-01-02T19:00;2022-01-02T19:15;77;kWh;0;5840;0;0;5840;5840
2022-01-02T19:15;2022-01-02T19:30;78;kWh;0;1572;0;0;1572;1572
2022-01-02T19:30;2022-01-02T19:45;79;kWh;0;1207;0;0;1207;1207
2022-01-02T19:45;2022-01-02T20:00;80;kWh;0;103;0;0;103;103
2022-01-02T20:00;2022-01-02T20:15;81;kWh;0;7165;0;0;7165;7165
2022-01-02T20:15;2022-01-02T20:30;82;kWh;-5533;266;0;0;5799;-5267
2022-01-02T20:30;2022-01-02T20:45;83;kWh;-22170;0;0;0;22170;-22170
2022-01-02T20:45;2022-01-02T21:00;84;kWh;-8242;0;0;0;8242;-8242
2022-01-02T21:00;2022-01-02T21:15;85;kWh;-3518;14241;0;0;17759;10723
2022-01-02T21:15;2022-01-02T21:30;86;kWh;-46;26964;0;0;27010;26918
2022-01-02T21:30;2022-01-02T21:45;87;kWh;-3254;3335;0;0;6589;81
2022-01-02T21:45;2022-01-02T22:00;88;kWh;-24343;0;0;0;24343;-24343
2022-01-02T22:00;2022-01-02T22:15;89;kWh;-9925;1648;0;0;11573;-8277
2022-01-02T22:15;2022-01-02T22:30;90;kWh;-594;0;0;0;594;-594
2022-01-02T22:30;2022-01-02T22:45;91;kWh;-895;0;0;0;895;-895
2022-01-02T22:45;2022-01-02T23:00;92;kWh;-29461;0;0;0;29461;-29461
2022-01-02T23:00;2022-01-02T23:15;93;kWh;-27617;662;0;0;28279;-26955
2022-01-02T23:15;2022-01-02T23:30;94;kWh;0;0;0;0;0;0
2022-01-02T23:30;2022-01-02T23:45;95;kWh;0;0;0;0;0;0
2022-01-02T23:45;2022-01-03T00:00;96;kWh;-635;0;0;0;635;-635
2022-01-03T00:00;2022-01-03T00:15;1;kWh;-55;0;0;0;55;-55
2022-01-03T00:15;2022-01-03T00:30;2;kWh;0;0;0;0;0;0
2022-01-03T00:30;2022-01-03T00:45;3;kWh;0;0;0;0;0;0
2022-01-03T00:45;2022-01-03T01:00;4;kWh;-177;0;0;0;177;-177
2022-01-03T01:00;2022-01-03T01:15;5;kWh;-96;2621;0;0;2717;2525
2022-01-03T01:15;2022-01-03T01:30;6;kWh;0;0;0;0;0;0
2022-01-03T01:30;2022-01-03T01:45;7;kWh;0;0;0;0;0;0
2022-01-03T01:45;2022-01-03T02:00;8;kWh;-2375;0;0;0;2375;-2375
2022-01-03T02:00;2022-01-03T02:15;9;kWh;-760;1066;0;0;1826;306
2022-01-03T02:15;2022-01-03T02:30;10;kWh;0;2210;0;0;2210;2210
2022-01-03T02:30;2022-01-03T02:45;11;kWh;0;1066;0;0;1066;1066
2022-01-03T02:45;2022-01-03T03:00;12;kWh;0;0;0;0;0;0
2022-01-03T03:00;2022-01-03T03:15;13;kWh;0;5822;0;0;5822;5822
2022-01-03T03:15;2022-01-03T03:30;14;kWh;0;1274;0;0;1274;1274
2022-01-03T03:30;2022-01-03T03:45;15;kWh;0;0;0;0;0;0
2022-01-03T03:45;2022-01-03T04:00;16;kWh;0;216;0;0;216;216
2022-01-03T04:00;2022-01-03T04:15;17;kWh;-17;24632;0;0;24649;24615
2022-01-03T04:15;2022-01-03T04:30;18;kWh;-1566;2330;0;0;3896;764
2022-01-03T04:30;2022-01-03T04:45;19;kWh;0;28293;0;0;28293;28293
2022-01-03T04:45;2022-01-03T05:00;20;kWh;0;29432;0;0;29432;29432
2022-01-03T05:00;2022-01-03T05:15;21;kWh;-6877;5347;0;0;12224;-1530
2022-01-03T05:15;2022-01-03T05:30;22;kWh;-2286;690;0;0;2976;-1596
2022-01-03T05:30;2022-01-03T05:45;23;kWh;0;8220;0;0;8220;8220
2022-01-03T05:45;2022-01-03T06:00;24;kWh;0;11997;0;0;11997;11997
2022-01-03T06:00;2022-01-03T06:15;25;kWh;-37;3891;0;0;3928;3854
2022-01-03T06:15;2022-01-03T06:30;26;kWh;0;55617;0;0;55617;55617
2022-01-03T06:30;2022-01-03T06:45;27;kWh;0;44998;0;0;44998;44998
2022-01-03T06:45;2022-01-03T07:00;28;kWh;0;48266;0;0;48266;48266
2022-01-03T07:00;2022-01-03T07:15;29;kWh;-9927;17612;0;0;27539;7685
2022-01-03T07:15;2022-01-03T07:30;30;kWh;0;31719;0;0;31719;31719
2022-01-03T07:30;2022-01-03T07:45;31;kWh;0;42762;0;0;42762;42762
2022-01-03T07:45;2022-01-03T08:00;32;kWh;0;69716;0;0;69716;69716
2022-01-03T08:00;2022-01-03T08:15;33;kWh;-42904;15765;0;0;58669;-27139
2022-01-03T08:15;2022-01-03T08:30;34;kWh;-7445;0;0;0;7445;-7445
2022-01-03T08:30;2022-01-03T08:45;35;kWh;-497;744;0;0;1241;247
2022-01-03T08:45;2022-01-03T09:00;36;kWh;0;16046;0;0;16046;16046
2022-01-03T09:00;2022-01-03T09:15;37;kWh;-312;2823;0;0;3135;2511
2022-01-03T09:15;2022-01-03T09:30;38;kWh;0;5358;0;0;5358;5358
2022-01-03T09:30;2022-01-03T09:45;39;kWh;0;5459;0;0;5459;5459
2022-01-03T09:45;2022-01-03T10:00;40;kWh;0;5063;0;0;5063;5063
2022-01-03T10:00;2022-01-03T10:15;41;kWh;0;32893;0;0;32893;32893
2022-01-03T10:15;2022-01-03T10:30;42;kWh;-26;12447;0;0;12473;12421
2022-01-03T10:30;2022-01-03T10:45;43;kWh;-347;0;0;0;347;-347
2022-01-03T10:45;2022-01-03T11:00;44;kWh;-7769;0;0;0;7769;-7769
2022-01-03T11:00;2022-01-03T11:15;45;kWh;-2103;28792;0;0;30895;26689
2022-01-03T11:15;2022-01-03T11:30;46;kWh;0;1137;0;0;1137;1137
2022-01-03T11:30;2022-01-03T11:45;47;kWh;0;1233;0;0;1233;1233
2022-01-03T11:45;2022-01-03T12:00;48;kWh;0;676;0;0;676;676
2022-01-03T12:00;2022-01-03T12:15;49;kWh;0;18981;0;0;18981;18981
2022-01-03T12:15;2022-01-03T12:30;50;kWh;0;2843;0;0;2843;2843
2022-01-03T12:30;2022-01-03T12:45;51;kWh;0;786;0;0;786;786
2022-01-03T12:45;2022-01-03T13:00;52;kWh;0;573;0;0;573;573
2022-01-03T13:00;2022-01-03T13:15;53;kWh;0;34319;0;0;34319;34319
2022-01-03T13:15;2022-01-03T13:30;54;kWh;0;22573;0;0;22573;22573
2022-01-03T13:30;2022-01-03T13:45;55;kWh;0;30984;0;0;30984;30984
2022-01-03T13:45;2022-01-03T14:00;56;kWh;0;31637;0;0;31637;31637
2022-01-03T14:00;2022-01-03T14:15;57;kWh;-2346;11412;0;0;13758;9066
2022-01-03T14:15;2022-01-03T14:30;58;kWh;0;0;0;0;0;0
2022-01-03T14:30;2022-01-03T14:45;59;kWh;0;5908;0;0;5908;5908
2022-01-03T14:45;2022-01-03T15:00;60;kWh;0;37149;0;0;37149;37149
2022-01-03T15:00;2022-01-03T15:15;61;kWh;-116;20404;0;0;20520;20288
2022-01-03T15:15;2022-01-03T15:30;62;kWh;-11;14880;0;0;14891;14869
2022-01-03T15:30;2022-01-03T15:45;63;kWh;0;33063;0;0;33063;33063
2022-01-03T15:45;2022-01-03T16:00;64;kWh;0;34298;0;0;34298;34298
2022-01-03T16:00;2022-01-03T16:15;65;kWh;-2535;20919;0;0;23454;18384
2022-01-03T16:15;2022-01-03T16:30;66;kWh;-2312;148;0;0;2460;-2164
2022-01-03T16:30;2022-01-03T16:45;67;kWh;0;1152;0;0;1152;1152
2022-01-03T16:45;2022-01-03T17:00;68;kWh;0;12759;0;0;12759;12759
2022-01-03T17:00;2022-01-03T17:15;69;kWh;0;4626;0;0;4626;4626
2022-01-03T17:15;2022-01-03T17:30;70;kWh;0;1005;0;0;1005;1005
2022-01-03T17:30;2022-01-03T17:45;71;kWh;0;1908;0;0;1908;1908
2022-01-03T17:45;2022-01-03T18:00;72;kWh;0;356;0;0;356;356
2022-01-03T18:00;2022-01-03T18:15;73;kWh;0;37241;0;0;37241;37241
2022-01-03T18:15;2022-01-03T18:30;74;kWh;0;58395;0;0;58395;58395
2022-01-03T18:30;2022-01-03T18:45;75;kWh;-1698;2594;0;0;4292;896
2022-01-03T18:45;2022-01-03T19:00;76;kWh;-2828;0;0;0;2828;-2828
2022-01-03T19:00;2022-01-03T19:15;77;kWh;-2142;3408;0;0;5550;1266
2022-01-03T19:15;2022-01-03T19:30;78;kWh;-1148;327;0;0;1475;-821
2022-01-03T19:30;2022-01-03T19:45;79;kWh;-8829;0;0;0;8829;-8829
2022-01-03T19:45;2022-01-03T20:00;80;kWh;-21200;0;0;0;21200;-21200
2022-01-03T20:00;2022-01-03T20:15;81;kWh;-14489;0;0;0;14489;-14489
2022-01-03T20:15;2022-01-03T20:30;82;kWh;-110;2100;0;0;2210;1990
2022-01-03T20:30;2022-01-03T20:45;83;kWh;0;17813;0;0;17813;17813
2022-01-03T20:45;2022-01-03T21:00;84;kWh;-216;9724;0;0;9940;9508
2022-01-03T21:00;2022-01-03T21:15;85;kWh;-1008;0;0;0;1008;-1008
2022-01-03T21:15;2022-01-03T21:30;86;kWh;0;336;0;0;336;336
2022-01-03T21:30;2022-01-03T21:45;87;kWh;0;180;0;0;180;180
2022-01-03T21:45;2022-01-03T22:00;88;kWh;-8969;0;0;0;8969;-8969
2022-01-03T22:00;2022-01-03T22:15;89;kWh;-7705;0;0;0;7705;-7705
2022-01-03T22:15;2022-01-03T22:30;90;kWh;-3059;0;0;0;3059;-3059
2022-01-03T22:30;2022-01-03T22:45;91;kWh;-6975;0;0;0;6975;-6975
2022-01-03T22:45;2022-01-03T23:00;92;kWh;-25146;0;0;0;25146;-25146
2022-01-03T23:00;2022-01-03T23:15;93;kWh;-3111;1156;0;0;4267;-1955
2022-01-03T23:15;2022-01-03T23:30;94;kWh;-680;0;0;0;680;-680
2022-01-03T23:30;2022-01-03T23:45;95;kWh;-2456;0;0;0;2456;-2456
2022-01-03T23:45;2022-01-04T00:00;96;kWh;-8692;0;0;0;8692;-8692
2022-01-04T00:00;2022-01-04T00:15;1;kWh;-32780;0;0;0;32780;-32780
2022-01-04T00:15;2022-01-04T00:30;2;kWh;-35365;0;0;0;35365;-35365
2022-01-04T00:30;2022-01-04T00:45;3;kWh;-49135;0;0;0;49135;-49135
2022-01-04T00:45;2022-01-04T01:00;4;kWh;-61640;0;0;0;61640;-61640
2022-01-04T01:00;2022-01-04T01:15;5;kWh;-60584;0;0;0;60584;-60584
2022-01-04T01:15;2022-01-04T01:30;6;kWh;-51101;0;0;0;51101;-51101
2022-01-04T01:30;2022-01-04T01:45;7;kWh;-68341;0;0;0;68341;-68341
2022-01-04T01:45;2022-01-04T02:00;8;kWh;-81287;0;0;0;81287;-81287
2022-01-04T02:00;2022-01-04T02:15;9;kWh;-82806;0;0;0;82806;-82806
2022-01-04T02:15;2022-01-04T02:30;10;kWh;-71707;0;0;0;71707;-71707
2022-01-04T02:30;2022-01-04T02:45;11;kWh;-64431;0;0;0;64431;-64431
2022-01-04T02:45;2022-01-04T03:00;12;kWh;-51550;0;0;0;51550;-51550
2022-01-04T03:00;2022-01-04T03:15;13;kWh;-66850;0;0;0;66850;-66850
2022-01-04T03:15;2022-01-04T03:30;14;kWh;-54665;0;0;0;54665;-54665
2022-01-04T03:30;2022-01-04T03:45;15;kWh;-54079;0;0;0;54079;-54079
2022-01-04T03:45;2022-01-04T04:00;16;kWh;-41727;0;0;0;41727;-41727
2022-01-04T04:00;2022-01-04T04:15;17;kWh;-27141;0;0;0;27141;-27141
2022-01-04T04:15;2022-01-04T04:30;18;kWh;-13784;0;0;0;13784;-13784
2022-01-04T04:30;2022-01-04T04:45;19;kWh;-178;0;0;0;178;-178
2022-01-04T04:45;2022-01-04T05:00;20;kWh;0;0;0;0;0;0
2022-01-04T05:00;2022-01-04T05:15;21;kWh;-24514;0;0;0;24514;-24514
2022-01-04T05:15;2022-01-04T05:30;22;kWh;-39280;0;0;0;39280;-39280
2022-01-04T05:30;2022-01-04T05:45;23;kWh;-30960;0;0;0;30960;-30960
2022-01-04T05:45;2022-01-04T06:00;24;kWh;-58607;0;0;0;58607;-58607
2022-01-04T06:00;2022-01-04T06:15;25;kWh;-35064;0;0;0;35064;-35064
2022-01-04T06:15;2022-01-04T06:30;26;kWh;-29261;0;0;0;29261;-29261
2022-01-04T06:30;2022-01-04T06:45;27;kWh;-11935;828;0;0;12763;-11107
